fill_id,epoch,prev_epoch,next_epoch,tier,k,gap_years,dt_left_yr,dt_right_yr,dt_basis,n_cells,area_m2,crown_id,crown_diam_m,size_class,crown_cells,fill_cells_in_crown,fill_share_of_crown,crown_cover_raw,p_t_list,p_t_source,miss_product,epsilon_interval,epsilon_interval_next,gamma_interval_colonisation,gamma_interval_emptysite,lambda_colonisation,lambda_colonisation_emptysite,lambda_rule,log10_lambda_colonisation,log10_lambda_rule,posterior_fill_colonisation,posterior_fill_colonisation_emptysite,posterior_fill_rule
2019#1760_2203,2019,2016,2021,BLIND,1,5,2.718,1.956,acquisition_date,17,68.0,62963,4.44,4-5,2,1,0.5,0.5,0.9078,2019|bin|4-5,0.0922,0.011891,0.008572,0.0004031,0.0009547,18843.6,7955.94,37.9778,4.2752,1.5795,0.99994693,0.99987432,0.97434439
2019#1761_1826,2019,2016,2021,BLIND,1,5,2.718,1.956,acquisition_date,16,64.0,62355,14.41,14+,18,1,0.056,0.944,0.9954,2019|bin|14+,0.0046,0.011891,0.008572,0.0004031,0.0009547,940.134,396.934,1.89477,2.9732,0.2776,0.99893745,0.99748702,0.65454968
2019#1761_1878,2019,2016,2021,BLIND,1,5,2.718,1.956,acquisition_date,8,32.0,,,,,,,,,,,0.011891,0.008572,0.0004031,0.0009547,,,,,,,,
2019#1761_2040,2019,2016,2021,BLIND,1,5,2.718,1.956,acquisition_date,23,92.0,62760,13.41,10-14,15,5,0.333,0.533,0.9883,2019|bin|10-14,0.0117,0.011891,0.008572,0.0004031,0.0009547,2391.21,1009.59,4.81931,3.3786,0.683,0.99958198,0.99901048,0.82815838
2019#1761_2079,2019,2016,2021,BLIND,1,5,2.718,1.956,acquisition_date,15,60.0,62878,4.11,4-5,1,1,1.0,0.0,0.9078,2019|bin|4-5,0.0922,0.011891,0.008572,0.0004031,0.0009547,18843.6,7955.94,37.9778,4.2752,1.5795,0.99994693,0.99987432,0.97434439
2019#1762_1673,2019,2016,2021,BLIND,1,5,2.718,1.956,acquisition_date,12,48.0,62439,5.05,5-6,2,1,0.5,0.0,0.9258,2019|bin|5-6,0.0742,0.011891,0.008572,0.0004031,0.0009547,15164.8,6402.72,30.5635,4.1808,1.4852,0.99993406,0.99984384,0.96831784
2019#1763_1546,2019,2016,2021,BLIND,1,5,2.718,1.956,acquisition_date,13,52.0,62176,10.09,10-14,8,1,0.125,0.875,0.9883,2019|bin|10-14,0.0117,0.011891,0.008572,0.0004031,0.0009547,2391.21,1009.59,4.81931,3.3786,0.683,0.99958198,0.99901048,0.82815838
2019#1763_1747,2019,2016,2021,BLIND,1,5,2.718,1.956,acquisition_date,20,80.0,62385,13.44,10-14,16,9,0.562,0.375,0.9883,2019|bin|10-14,0.0117,0.011891,0.008572,0.0004031,0.0009547,2391.21,1009.59,4.81931,3.3786,0.683,0.99958198,0.99901048,0.82815838
2019#1763_1970,2019,2016,2021,BLIND,1,5,2.718,1.956,acquisition_date,12,48.0,62716,11.85,10-14,13,2,0.154,0.769,0.9883,2019|bin|10-14,0.0117,0.011891,0.008572,0.0004031,0.0009547,2391.21,1009.59,4.81931,3.3786,0.683,0.99958198,0.99901048,0.82815838
2019#1764_1397,2019,2016,2021,BLIND,1,5,2.718,1.956,acquisition_date,20,80.0,61986,6.86,6-8,4,2,0.5,0.5,0.954,2019|bin|6-8,0.046,0.011891,0.008572,0.0004031,0.0009547,9401.34,3969.34,18.9477,3.9732,1.2776,0.99989364,0.99974813,0.94986896
2019#1765_1647,2019,2016,2021,BLIND,1,5,2.718,1.956,acquisition_date,8,32.0,62294,4.51,4-5,2,2,1.0,0.0,0.9078,2019|bin|4-5,0.0922,0.011891,0.008572,0.0004031,0.0009547,18843.6,7955.94,37.9778,4.2752,1.5795,0.99994693,0.99987432,0.97434439
2019#1765_1733,2019,2016,2021,BLIND,1,5,2.718,1.956,acquisition_date,21,84.0,62388,10.37,10-14,10,3,0.3,0.7,0.9883,2019|bin|10-14,0.0117,0.011891,0.008572,0.0004031,0.0009547,2391.21,1009.59,4.81931,3.3786,0.683,0.99958198,0.99901048,0.82815838
2019#1766_1346,2019,2016,2021,BLIND,1,5,2.718,1.956,acquisition_date,18,72.0,62072,7.71,6-8,5,3,0.6,0.4,0.954,2019|bin|6-8,0.046,0.011891,0.008572,0.0004031,0.0009547,9401.34,3969.34,18.9477,3.9732,1.2776,0.99989364,0.99974813,0.94986896
2019#1766_1365,2019,2016,2021,BLIND,1,5,2.718,1.956,acquisition_date,19,76.0,62069,9.51,8-10,9,1,0.111,0.889,0.976,2019|bin|8-10,0.024,0.011891,0.008572,0.0004031,0.0009547,4905.05,2070.96,9.88577,3.6906,0.995,0.99979617,0.99951737,0.90813694
2019#1766_1616,2019,2016,2021,BLIND,1,5,2.718,1.956,acquisition_date,14,56.0,62295,8.52,8-10,7,5,0.714,0.143,0.976,2019|bin|8-10,0.024,0.011891,0.008572,0.0004031,0.0009547,4905.05,2070.96,9.88577,3.6906,0.995,0.99979617,0.99951737,0.90813694
2019#1766_1730,2019,2016,2021,BLIND,1,5,2.718,1.956,acquisition_date,26,104.0,62391,9.84,8-10,9,5,0.556,0.444,0.976,2019|bin|8-10,0.024,0.011891,0.008572,0.0004031,0.0009547,4905.05,2070.96,9.88577,3.6906,0.995,0.99979617,0.99951737,0.90813694
2019#1766_1919,2019,2016,2021,BLIND,1,5,2.718,1.956,acquisition_date,17,68.0,,,,,,,,,,,0.011891,0.008572,0.0004031,0.0009547,,,,,,,,
2019#1766_2128,2019,2016,2021,BLIND,1,5,2.718,1.956,acquisition_date,8,32.0,62815,3.18,3-4,1,1,1.0,0.0,0.8716,2019|bin|3-4,0.1284,0.011891,0.008572,0.0004031,0.0009547,26242.0,11079.6,52.8889,4.419,1.7234,0.99996189,0.99990975,0.98144329
2019#1766_2187,2019,2016,2021,BLIND,1,5,2.718,1.956,acquisition_date,17,68.0,62973,12.43,10-14,15,1,0.067,0.933,0.9883,2019|bin|10-14,0.0117,0.011891,0.008572,0.0004031,0.0009547,2391.21,1009.59,4.81931,3.3786,0.683,0.99958198,0.99901048,0.82815838
2019#1767_1789,2019,2016,2021,BLIND,1,5,2.718,1.956,acquisition_date,7,28.0,,,,,,,,,,,0.011891,0.008572,0.0004031,0.0009547,,,,,,,,
2019#1767_2126,2019,2016,2021,BLIND,1,5,2.718,1.956,acquisition_date,9,36.0,,,,,,,,,,,0.011891,0.008572,0.0004031,0.0009547,,,,,,,,
2019#1768_1755,2019,2016,2021,BLIND,1,5,2.718,1.956,acquisition_date,25,100.0,62572,10.61,10-14,11,10,0.909,0.091,0.9883,2019|bin|10-14,0.0117,0.011891,0.008572,0.0004031,0.0009547,2391.21,1009.59,4.81931,3.3786,0.683,0.99958198,0.99901048,0.82815838
2019#1768_1954,2019,2016,2021,BLIND,1,5,2.718,1.956,acquisition_date,10,40.0,62659,3.13,3-4,1,1,1.0,0.0,0.8716,2019|bin|3-4,0.1284,0.011891,0.008572,0.0004031,0.0009547,26242.0,11079.6,52.8889,4.419,1.7234,0.99996189,0.99990975,0.98144329
2019#1769_1879,2019,2016,2021,BLIND,1,5,2.718,1.956,acquisition_date,8,32.0,62513,8.46,8-10,6,3,0.5,0.5,0.976,2019|bin|8-10,0.024,0.011891,0.008572,0.0004031,0.0009547,4905.05,2070.96,9.88577,3.6906,0.995,0.99979617,0.99951737,0.90813694
2019#1769_2165,2019,2016,2021,BLIND,1,5,2.718,1.956,acquisition_date,27,108.0,62833,14.63,14+,18,2,0.111,0.889,0.9954,2019|bin|14+,0.0046,0.011891,0.008572,0.0004031,0.0009547,940.134,396.934,1.89477,2.9732,0.2776,0.99893745,0.99748702,0.65454968
2019#1770_1712,2019,2016,2021,BLIND,1,5,2.718,1.956,acquisition_date,8,32.0,62399,17.94,14+,28,2,0.071,0.857,0.9954,2019|bin|14+,0.0046,0.011891,0.008572,0.0004031,0.0009547,940.134,396.934,1.89477,2.9732,0.2776,0.99893745,0.99748702,0.65454968
2019#1770_2122,2019,2016,2021,BLIND,1,5,2.718,1.956,acquisition_date,9,36.0,62819,3.04,3-4,1,1,1.0,0.0,0.8716,2019|bin|3-4,0.1284,0.011891,0.008572,0.0004031,0.0009547,26242.0,11079.6,52.8889,4.419,1.7234,0.99996189,0.99990975,0.98144329
2019#1771_1546,2019,2016,2021,BLIND,1,5,2.718,1.956,acquisition_date,17,68.0,62180,7.46,6-8,6,4,0.667,0.333,0.954,2019|bin|6-8,0.046,0.011891,0.008572,0.0004031,0.0009547,9401.34,3969.34,18.9477,3.9732,1.2776,0.99989364,0.99974813,0.94986896
2019#1771_1686,2019,2016,2021,BLIND,1,5,2.718,1.956,acquisition_date,15,60.0,62449,6.63,6-8,4,1,0.25,0.75,0.954,2019|bin|6-8,0.046,0.011891,0.008572,0.0004031,0.0009547,9401.34,3969.34,18.9477,3.9732,1.2776,0.99989364,0.99974813,0.94986896
2019#1771_2061,2019,2016,2021,BLIND,1,5,2.718,1.956,acquisition_date,23,92.0,62761,20.94,14+,38,2,0.053,0.947,0.9954,2019|bin|14+,0.0046,0.011891,0.008572,0.0004031,0.0009547,940.134,396.934,1.89477,2.9732,0.2776,0.99893745,0.99748702,0.65454968
2019#1771_2075,2019,2016,2021,BLIND,1,5,2.718,1.956,acquisition_date,12,48.0,62896,5.68,5-6,3,2,0.667,0.0,0.9258,2019|bin|5-6,0.0742,0.011891,0.008572,0.0004031,0.0009547,15164.8,6402.72,30.5635,4.1808,1.4852,0.99993406,0.99984384,0.96831784
2019#1772_1623,2019,2016,2021,BLIND,1,5,2.718,1.956,acquisition_date,22,88.0,62303,17.3,14+,27,5,0.185,0.815,0.9954,2019|bin|14+,0.0046,0.011891,0.008572,0.0004031,0.0009547,940.134,396.934,1.89477,2.9732,0.2776,0.99893745,0.99748702,0.65454968
2019#1772_1792,2019,2016,2021,BLIND,1,5,2.718,1.956,acquisition_date,17,68.0,62586,9.36,8-10,7,3,0.429,0.571,0.976,2019|bin|8-10,0.024,0.011891,0.008572,0.0004031,0.0009547,4905.05,2070.96,9.88577,3.6906,0.995,0.99979617,0.99951737,0.90813694
2019#1772_2086,2019,2016,2021,BLIND,1,5,2.718,1.956,acquisition_date,10,40.0,62899,11.95,10-14,13,1,0.077,0.692,0.9883,2019|bin|10-14,0.0117,0.011891,0.008572,0.0004031,0.0009547,2391.21,1009.59,4.81931,3.3786,0.683,0.99958198,0.99901048,0.82815838
2019#1773_1165,2019,2016,2021,BLIND,1,5,2.718,1.956,acquisition_date,12,48.0,,,,,,,,,,,0.011891,0.008572,0.0004031,0.0009547,,,,,,,,
2019#1773_1973,2019,2016,2021,BLIND,1,5,2.718,1.956,acquisition_date,8,32.0,62723,12.62,10-14,13,1,0.077,0.692,0.9883,2019|bin|10-14,0.0117,0.011891,0.008572,0.0004031,0.0009547,2391.21,1009.59,4.81931,3.3786,0.683,0.99958198,0.99901048,0.82815838
2019#1773_2149,2019,2016,2021,BLIND,1,5,2.718,1.956,acquisition_date,11,44.0,62829,15.17,14+,20,3,0.15,0.85,0.9954,2019|bin|14+,0.0046,0.011891,0.008572,0.0004031,0.0009547,940.134,396.934,1.89477,2.9732,0.2776,0.99893745,0.99748702,0.65454968
2019#1775_1579,2019,2016,2021,BLIND,1,5,2.718,1.956,acquisition_date,17,68.0,62253,9.01,8-10,7,1,0.143,0.857,0.976,2019|bin|8-10,0.024,0.011891,0.008572,0.0004031,0.0009547,4905.05,2070.96,9.88577,3.6906,0.995,0.99979617,0.99951737,0.90813694
2019#1775_1590,2019,2016,2021,BLIND,1,5,2.718,1.956,acquisition_date,39,156.0,62261,14.23,14+,17,4,0.235,0.765,0.9954,2019|bin|14+,0.0046,0.011891,0.008572,0.0004031,0.0009547,940.134,396.934,1.89477,2.9732,0.2776,0.99893745,0.99748702,0.65454968
2019#1776_1609,2019,2016,2021,BLIND,1,5,2.718,1.956,acquisition_date,22,88.0,62301,10.53,10-14,13,11,0.846,0.154,0.9883,2019|bin|10-14,0.0117,0.011891,0.008572,0.0004031,0.0009547,2391.21,1009.59,4.81931,3.3786,0.683,0.99958198,0.99901048,0.82815838
2019#1777_1664,2019,2016,2021,BLIND,1,5,2.718,1.956,acquisition_date,56,224.0,62461,10.57,10-14,9,8,0.889,0.111,0.9883,2019|bin|10-14,0.0117,0.011891,0.008572,0.0004031,0.0009547,2391.21,1009.59,4.81931,3.3786,0.683,0.99958198,0.99901048,0.82815838
2019#1777_1752,2019,2016,2021,BLIND,1,5,2.718,1.956,acquisition_date,14,56.0,62404,17.05,14+,26,11,0.423,0.577,0.9954,2019|bin|14+,0.0046,0.011891,0.008572,0.0004031,0.0009547,940.134,396.934,1.89477,2.9732,0.2776,0.99893745,0.99748702,0.65454968
2019#1777_1997,2019,2016,2021,BLIND,1,5,2.718,1.956,acquisition_date,22,88.0,62721,7.59,6-8,5,1,0.2,0.2,0.954,2019|bin|6-8,0.046,0.011891,0.008572,0.0004031,0.0009547,9401.34,3969.34,18.9477,3.9732,1.2776,0.99989364,0.99974813,0.94986896
2019#1777_2140,2019,2016,2021,BLIND,1,5,2.718,1.956,acquisition_date,28,112.0,62841,16.82,14+,25,8,0.32,0.68,0.9954,2019|bin|14+,0.0046,0.011891,0.008572,0.0004031,0.0009547,940.134,396.934,1.89477,2.9732,0.2776,0.99893745,0.99748702,0.65454968
2019#1778_1555,2019,2016,2021,BLIND,1,5,2.718,1.956,acquisition_date,10,40.0,62255,5.83,5-6,4,3,0.75,0.25,0.9258,2019|bin|5-6,0.0742,0.011891,0.008572,0.0004031,0.0009547,15164.8,6402.72,30.5635,4.1808,1.4852,0.99993406,0.99984384,0.96831784
2019#1778_2193,2019,2016,2021,BLIND,1,5,2.718,1.956,acquisition_date,13,52.0,62980,9.31,8-10,9,2,0.222,0.667,0.976,2019|bin|8-10,0.024,0.011891,0.008572,0.0004031,0.0009547,4905.05,2070.96,9.88577,3.6906,0.995,0.99979617,0.99951737,0.90813694
2019#1779_1650,2019,2016,2021,BLIND,1,5,2.718,1.956,acquisition_date,8,32.0,62308,11.23,10-14,10,6,0.6,0.4,0.9883,2019|bin|10-14,0.0117,0.011891,0.008572,0.0004031,0.0009547,2391.21,1009.59,4.81931,3.3786,0.683,0.99958198,0.99901048,0.82815838
2019#1779_2015,2019,2016,2021,BLIND,1,5,2.718,1.956,acquisition_date,9,36.0,62773,10.03,10-14,11,1,0.091,0.909,0.9883,2019|bin|10-14,0.0117,0.011891,0.008572,0.0004031,0.0009547,2391.21,1009.59,4.81931,3.3786,0.683,0.99958198,0.99901048,0.82815838
2019#1780_1913,2019,2016,2021,BLIND,1,5,2.718,1.956,acquisition_date,27,108.0,,,,,,,,,,,0.011891,0.008572,0.0004031,0.0009547,,,,,,,,
2019#1781_1627,2019,2016,2021,BLIND,1,5,2.718,1.956,acquisition_date,16,64.0,62317,16.47,14+,23,7,0.304,0.652,0.9954,2019|bin|14+,0.0046,0.011891,0.008572,0.0004031,0.0009547,940.134,396.934,1.89477,2.9732,0.2776,0.99893745,0.99748702,0.65454968
2019#1781_2062,2019,2016,2021,BLIND,1,5,2.718,1.956,acquisition_date,35,140.0,65038,16.22,14+,22,9,0.409,0.591,0.9954,2019|bin|14+,0.0046,0.011891,0.008572,0.0004031,0.0009547,940.134,396.934,1.89477,2.9732,0.2776,0.99893745,0.99748702,0.65454968
2019#1781_2183,2019,2016,2021,BLIND,1,5,2.718,1.956,acquisition_date,12,48.0,62994,13.86,10-14,17,3,0.176,0.824,0.9883,2019|bin|10-14,0.0117,0.011891,0.008572,0.0004031,0.0009547,2391.21,1009.59,4.81931,3.3786,0.683,0.99958198,0.99901048,0.82815838
2019#1782_1724,2019,2016,2021,BLIND,1,5,2.718,1.956,acquisition_date,11,44.0,62411,15.05,14+,21,4,0.19,0.81,0.9954,2019|bin|14+,0.0046,0.011891,0.008572,0.0004031,0.0009547,940.134,396.934,1.89477,2.9732,0.2776,0.99893745,0.99748702,0.65454968
2019#1784_1422,2019,2016,2021,BLIND,1,5,2.718,1.956,acquisition_date,41,164.0,62008,9.13,8-10,9,3,0.333,0.444,0.976,2019|bin|8-10,0.024,0.011891,0.008572,0.0004031,0.0009547,4905.05,2070.96,9.88577,3.6906,0.995,0.99979617,0.99951737,0.90813694
2019#1784_1687,2019,2016,2021,BLIND,1,5,2.718,1.956,acquisition_date,15,60.0,62464,16.47,14+,25,6,0.24,0.76,0.9954,2019|bin|14+,0.0046,0.011891,0.008572,0.0004031,0.0009547,940.134,396.934,1.89477,2.9732,0.2776,0.99893745,0.99748702,0.65454968
2019#1784_1972,2019,2016,2021,BLIND,1,5,2.718,1.956,acquisition_date,18,72.0,62729,10.05,10-14,9,3,0.333,0.667,0.9883,2019|bin|10-14,0.0117,0.011891,0.008572,0.0004031,0.0009547,2391.21,1009.59,4.81931,3.3786,0.683,0.99958198,0.99901048,0.82815838
2019#1784_2160,2019,2016,2021,BLIND,1,5,2.718,1.956,acquisition_date,29,116.0,65090,14.4,14+,18,12,0.667,0.333,0.9954,2019|bin|14+,0.0046,0.011891,0.008572,0.0004031,0.0009547,940.134,396.934,1.89477,2.9732,0.2776,0.99893745,0.99748702,0.65454968
2019#1785_1621,2019,2016,2021,BLIND,1,5,2.718,1.956,acquisition_date,13,52.0,62318,8.9,8-10,6,5,0.833,0.167,0.976,2019|bin|8-10,0.024,0.011891,0.008572,0.0004031,0.0009547,4905.05,2070.96,9.88577,3.6906,0.995,0.99979617,0.99951737,0.90813694
2019#1785_1794,2019,2016,2021,BLIND,1,5,2.718,1.956,acquisition_date,29,116.0,64593,16.5,14+,24,1,0.042,0.958,0.9954,2019|bin|14+,0.0046,0.011891,0.008572,0.0004031,0.0009547,940.134,396.934,1.89477,2.9732,0.2776,0.99893745,0.99748702,0.65454968
2019#1785_2008,2019,2016,2021,BLIND,1,5,2.718,1.956,acquisition_date,21,84.0,64925,8.62,8-10,6,2,0.333,0.667,0.976,2019|bin|8-10,0.024,0.011891,0.008572,0.0004031,0.0009547,4905.05,2070.96,9.88577,3.6906,0.995,0.99979617,0.99951737,0.90813694
2019#1786_1501,2019,2016,2021,BLIND,1,5,2.718,1.956,acquisition_date,11,44.0,62198,16.49,14+,23,6,0.261,0.739,0.9954,2019|bin|14+,0.0046,0.011891,0.008572,0.0004031,0.0009547,940.134,396.934,1.89477,2.9732,0.2776,0.99893745,0.99748702,0.65454968
2019#1786_1660,2019,2016,2021,BLIND,1,5,2.718,1.956,acquisition_date,7,28.0,62462,13.81,10-14,16,6,0.375,0.438,0.9883,2019|bin|10-14,0.0117,0.011891,0.008572,0.0004031,0.0009547,2391.21,1009.59,4.81931,3.3786,0.683,0.99958198,0.99901048,0.82815838
2019#1787_2229,2019,2016,2021,BLIND,1,5,2.718,1.956,acquisition_date,30,120.0,65231,10.88,10-14,10,4,0.4,0.6,0.9883,2019|bin|10-14,0.0117,0.011891,0.008572,0.0004031,0.0009547,2391.21,1009.59,4.81931,3.3786,0.683,0.99958198,0.99901048,0.82815838
2019#1788_1905,2019,2016,2021,BLIND,1,5,2.718,1.956,acquisition_date,21,84.0,64787,13.17,10-14,16,5,0.312,0.688,0.9883,2019|bin|10-14,0.0117,0.011891,0.008572,0.0004031,0.0009547,2391.21,1009.59,4.81931,3.3786,0.683,0.99958198,0.99901048,0.82815838
2019#1788_1989,2019,2016,2021,BLIND,1,5,2.718,1.956,acquisition_date,23,92.0,64921,19.91,14+,36,4,0.111,0.806,0.9954,2019|bin|14+,0.0046,0.011891,0.008572,0.0004031,0.0009547,940.134,396.934,1.89477,2.9732,0.2776,0.99893745,0.99748702,0.65454968
2019#1788_2033,2019,2016,2021,BLIND,1,5,2.718,1.956,acquisition_date,27,108.0,65037,8.35,8-10,6,5,0.833,0.0,0.976,2019|bin|8-10,0.024,0.011891,0.008572,0.0004031,0.0009547,4905.05,2070.96,9.88577,3.6906,0.995,0.99979617,0.99951737,0.90813694
2019#1788_2176,2019,2016,2021,BLIND,1,5,2.718,1.956,acquisition_date,11,44.0,65172,14.75,14+,19,3,0.158,0.842,0.9954,2019|bin|14+,0.0046,0.011891,0.008572,0.0004031,0.0009547,940.134,396.934,1.89477,2.9732,0.2776,0.99893745,0.99748702,0.65454968
2019#1788_2212,2019,2016,2021,BLIND,1,5,2.718,1.956,acquisition_date,9,36.0,65170,14.16,14+,17,1,0.059,0.412,0.9954,2019|bin|14+,0.0046,0.011891,0.008572,0.0004031,0.0009547,940.134,396.934,1.89477,2.9732,0.2776,0.99893745,0.99748702,0.65454968
2019#1789_1398,2019,2016,2021,BLIND,1,5,2.718,1.956,acquisition_date,46,184.0,64252,10.46,10-14,11,9,0.818,0.182,0.9883,2019|bin|10-14,0.0117,0.011891,0.008572,0.0004031,0.0009547,2391.21,1009.59,4.81931,3.3786,0.683,0.99958198,0.99901048,0.82815838
2019#1789_1553,2019,2016,2021,BLIND,1,5,2.718,1.956,acquisition_date,7,28.0,,,,,,,,,,,0.011891,0.008572,0.0004031,0.0009547,,,,,,,,
2019#1789_1933,2019,2016,2021,BLIND,1,5,2.718,1.956,acquisition_date,22,88.0,64852,8.61,8-10,6,4,0.667,0.333,0.976,2019|bin|8-10,0.024,0.011891,0.008572,0.0004031,0.0009547,4905.05,2070.96,9.88577,3.6906,0.995,0.99979617,0.99951737,0.90813694
2019#1790_1105,2019,2016,2021,BLIND,1,5,2.718,1.956,acquisition_date,27,108.0,,,,,,,,,,,0.011891,0.008572,0.0004031,0.0009547,,,,,,,,
2019#1790_1486,2019,2016,2021,BLIND,1,5,2.718,1.956,acquisition_date,7,28.0,64197,14.44,14+,20,4,0.2,0.8,0.9954,2019|bin|14+,0.0046,0.011891,0.008572,0.0004031,0.0009547,940.134,396.934,1.89477,2.9732,0.2776,0.99893745,0.99748702,0.65454968
2019#1790_1768,2019,2016,2021,BLIND,1,5,2.718,1.956,acquisition_date,28,112.0,64582,11.88,10-14,11,8,0.727,0.091,0.9883,2019|bin|10-14,0.0117,0.011891,0.008572,0.0004031,0.0009547,2391.21,1009.59,4.81931,3.3786,0.683,0.99958198,0.99901048,0.82815838
2019#1791_1302,2019,2016,2021,BLIND,1,5,2.718,1.956,acquisition_date,12,48.0,64149,9.36,8-10,8,3,0.375,0.625,0.976,2019|bin|8-10,0.024,0.011891,0.008572,0.0004031,0.0009547,4905.05,2070.96,9.88577,3.6906,0.995,0.99979617,0.99951737,0.90813694
2019#1791_1483,2019,2016,2021,BLIND,1,5,2.718,1.956,acquisition_date,15,60.0,64201,17.2,14+,27,12,0.444,0.519,0.9954,2019|bin|14+,0.0046,0.011891,0.008572,0.0004031,0.0009547,940.134,396.934,1.89477,2.9732,0.2776,0.99893745,0.99748702,0.65454968
2019#1791_1693,2019,2016,2021,BLIND,1,5,2.718,1.956,acquisition_date,15,60.0,64655,11.64,10-14,12,4,0.333,0.667,0.9883,2019|bin|10-14,0.0117,0.011891,0.008572,0.0004031,0.0009547,2391.21,1009.59,4.81931,3.3786,0.683,0.99958198,0.99901048,0.82815838
2019#1792_1557,2019,2016,2021,BLIND,1,5,2.718,1.956,acquisition_date,25,100.0,64358,17.69,14+,27,10,0.37,0.63,0.9954,2019|bin|14+,0.0046,0.011891,0.008572,0.0004031,0.0009547,940.134,396.934,1.89477,2.9732,0.2776,0.99893745,0.99748702,0.65454968
2019#1792_1638,2019,2016,2021,BLIND,1,5,2.718,1.956,acquisition_date,10,40.0,64523,13.22,10-14,16,4,0.25,0.75,0.9883,2019|bin|10-14,0.0117,0.011891,0.008572,0.0004031,0.0009547,2391.21,1009.59,4.81931,3.3786,0.683,0.99958198,0.99901048,0.82815838
2019#1792_1653,2019,2016,2021,BLIND,1,5,2.718,1.956,acquisition_date,18,72.0,64517,13.48,10-14,15,4,0.267,0.733,0.9883,2019|bin|10-14,0.0117,0.011891,0.008572,0.0004031,0.0009547,2391.21,1009.59,4.81931,3.3786,0.683,0.99958198,0.99901048,0.82815838
2019#1792_1743,2019,2016,2021,BLIND,1,5,2.718,1.956,acquisition_date,22,88.0,64706,14.69,14+,19,9,0.474,0.368,0.9954,2019|bin|14+,0.0046,0.011891,0.008572,0.0004031,0.0009547,940.134,396.934,1.89477,2.9732,0.2776,0.99893745,0.99748702,0.65454968
2019#1793_1960,2019,2016,2021,BLIND,1,5,2.718,1.956,acquisition_date,18,72.0,64859,4.61,4-5,2,2,1.0,0.0,0.9078,2019|bin|4-5,0.0922,0.011891,0.008572,0.0004031,0.0009547,18843.6,7955.94,37.9778,4.2752,1.5795,0.99994693,0.99987432,0.97434439
2019#1794_1753,2019,2016,2021,BLIND,1,5,2.718,1.956,acquisition_date,8,32.0,,,,,,,,,,,0.011891,0.008572,0.0004031,0.0009547,,,,,,,,
2019#1794_2018,2019,2016,2021,BLIND,1,5,2.718,1.956,acquisition_date,9,36.0,,,,,,,,,,,0.011891,0.008572,0.0004031,0.0009547,,,,,,,,
2019#1795_2061,2019,2016,2021,BLIND,1,5,2.718,1.956,acquisition_date,17,68.0,65052,7.42,6-8,5,2,0.4,0.4,0.954,2019|bin|6-8,0.046,0.011891,0.008572,0.0004031,0.0009547,9401.34,3969.34,18.9477,3.9732,1.2776,0.99989364,0.99974813,0.94986896
2019#1796_1109,2019,2016,2021,BLIND,1,5,2.718,1.956,acquisition_date,17,68.0,,,,,,,,,,,0.011891,0.008572,0.0004031,0.0009547,,,,,,,,
2019#1796_2056,2019,2016,2021,BLIND,1,5,2.718,1.956,acquisition_date,7,28.0,65049,8.76,8-10,7,1,0.143,0.857,0.976,2019|bin|8-10,0.024,0.011891,0.008572,0.0004031,0.0009547,4905.05,2070.96,9.88577,3.6906,0.995,0.99979617,0.99951737,0.90813694
2019#1797_1286,2019,2016,2021,BLIND,1,5,2.718,1.956,acquisition_date,10,40.0,64050,5.34,5-6,4,3,0.75,0.25,0.9258,2019|bin|5-6,0.0742,0.011891,0.008572,0.0004031,0.0009547,15164.8,6402.72,30.5635,4.1808,1.4852,0.99993406,0.99984384,0.96831784
2019#1797_1437,2019,2016,2021,BLIND,1,5,2.718,1.956,acquisition_date,7,28.0,64439,16.36,14+,23,1,0.043,0.957,0.9954,2019|bin|14+,0.0046,0.011891,0.008572,0.0004031,0.0009547,940.134,396.934,1.89477,2.9732,0.2776,0.99893745,0.99748702,0.65454968
2019#1797_1634,2019,2016,2021,BLIND,1,5,2.718,1.956,acquisition_date,12,48.0,64525,10.16,10-14,10,7,0.7,0.2,0.9883,2019|bin|10-14,0.0117,0.011891,0.008572,0.0004031,0.0009547,2391.21,1009.59,4.81931,3.3786,0.683,0.99958198,0.99901048,0.82815838
2019#1798_1289,2019,2016,2021,BLIND,1,5,2.718,1.956,acquisition_date,9,36.0,64052,10.12,10-14,9,4,0.444,0.556,0.9883,2019|bin|10-14,0.0117,0.011891,0.008572,0.0004031,0.0009547,2391.21,1009.59,4.81931,3.3786,0.683,0.99958198,0.99901048,0.82815838
2019#1798_2002,2019,2016,2021,BLIND,1,5,2.718,1.956,acquisition_date,31,124.0,64941,14.52,14+,20,1,0.05,0.95,0.9954,2019|bin|14+,0.0046,0.011891,0.008572,0.0004031,0.0009547,940.134,396.934,1.89477,2.9732,0.2776,0.99893745,0.99748702,0.65454968
2019#1799_2153,2019,2016,2021,BLIND,1,5,2.718,1.956,acquisition_date,7,28.0,65108,12.66,10-14,13,1,0.077,0.923,0.9883,2019|bin|10-14,0.0117,0.011891,0.008572,0.0004031,0.0009547,2391.21,1009.59,4.81931,3.3786,0.683,0.99958198,0.99901048,0.82815838
2019#1800_1490,2019,2016,2021,BLIND,1,5,2.718,1.956,acquisition_date,7,28.0,,,,,,,,,,,0.011891,0.008572,0.0004031,0.0009547,,,,,,,,
