point_id,label,crown_idx,crown_id,offcrown,off_grid,terminal_absent_epochs,terminal_laundered,terminal_laundered_posterior,terminal_censored,laundered_crown_obs1,laundered_crown_obs0,laundered_crown_missing,raw_trajectory,viterbi_trajectory,posterior_trajectory,crown_obs,n_epochs_touched,impossible_triples_raw,impossible_triples_healed,impossible_triples_posterior,healed_to_canopy,healed_to_ignore
273,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
274,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
275,nochange,0,,1,0,0,0,0,0,0,0,0,CCCCCC..CCCC,,,,0,0,0,0,0,0
276,nochange,183862,EDM_0183861,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
278,nochange,97844,EDM_0097843,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
279,loss,0,,1,0,0,0,0,0,0,0,0,CCCCCC......,,,,0,0,0,0,0,0
28,loss,0,,1,0,0,0,0,0,0,0,0,CCCCC...C...,,,,0,0,0,0,0,0
280,nochange,0,,1,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,,,,0,0,0,0,0,0
281,nochange,93228,EDM_0093227,0,0,0,0,0,0,0,0,0,CCC.CC.CCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,2,2,0,0,2,0
282,nochange,0,,1,0,0,0,0,0,0,0,0,.C..C.C.....,,,,0,1,0,0,0,0
283,nochange,32155,EDM_0032154,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
284,nochange,180898,EDM_0180897,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
285,nochange,121369,EDM_0121368,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
286,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
287,nochange,7943,EDM_0007942,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
288,nochange,0,,1,0,0,0,0,0,0,0,0,CCCCCCC.CCCC,,,,0,1,0,0,0,0
289,nochange,0,,1,0,0,0,0,0,0,0,0,CCCC........,,,,0,0,0,0,0,0
29,nochange,165873,EDM_0165872,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
290,loss,0,,1,0,0,0,0,0,0,0,0,..CCCC......,,,,0,0,0,0,0,0
291,nochange,16293,EDM_0016292,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
292,loss,0,,1,0,0,0,0,0,0,0,0,.CCCC.C.....,,,,0,1,0,0,0,0
294,nochange,28589,EDM_0028588,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
295,nochange,0,,1,0,0,0,0,0,0,0,0,CCCCCCC.CC.C,,,,0,2,0,0,0,0
296,nochange,0,,1,0,0,0,0,0,0,0,0,......C.C..C,,,,0,1,0,0,0,0
297,nochange,0,,1,0,0,0,0,0,0,0,0,CCCCC.C.CCCC,,,,0,2,0,0,0,0
298,nochange,110951,EDM_0110950,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
299,nochange,0,,1,0,0,0,0,0,0,0,0,CC..........,,,,0,0,0,0,0,0
3,nochange,121752,EDM_0121751,0,0,0,0,0,0,0,0,0,.CC.CCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,.CC.CCCCCCCC,2,1,0,0,2,0
30,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
300,nochange,65066,EDM_0065065,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
301,nochange,71596,EDM_0071595,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
302,nochange,112796,EDM_0112795,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
303,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
304,loss,0,,1,0,0,0,0,0,0,0,0,CCCCC.......,,,,0,0,0,0,0,0
305,nochange,110222,EDM_0110221,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
306,nochange,0,,1,0,0,0,0,0,0,0,0,CCCCCCC.C.CC,,,,0,2,0,0,0,0
307,nochange,0,,1,0,0,0,0,0,0,0,0,.C...C......,,,,0,0,0,0,0,0
308,nochange,104409,EDM_0104408,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
309,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
31,nochange,0,,1,0,0,0,0,0,0,0,0,C.C..CC.CC..,,,,0,2,0,0,0,0
310,nochange,0,,1,0,0,0,0,0,0,0,0,CCCC........,,,,0,0,0,0,0,0
311,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
312,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
313,nochange,174525,EDM_0174524,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
314,nochange,210527,EDM_0210526,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
315,nochange,0,,1,0,0,0,0,0,0,0,0,..C..C......,,,,0,0,0,0,0,0
316,nochange,107377,EDM_0107376,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
317,nochange,137310,EDM_0137309,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
318,nochange,69858,EDM_0069857,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
319,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
32,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
320,nochange,0,,1,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,,,,0,0,0,0,0,0
321,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
322,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
323,nochange,30440,EDM_0030439,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
324,nochange,138132,EDM_0138131,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
325,nochange,0,,1,0,0,0,0,0,0,0,0,CCCCCCC.CCCC,,,,0,1,0,0,0,0
326,loss,58071,EDM_0058070,0,0,4,4,4,0,0,4,0,CCC...CC....,CCCCCCCCCCCC,CCCCCCCCCCCC,xCx...CC....,7,0,0,0,7,0
327,nochange,118849,EDM_0118848,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
328,nochange,64727,EDM_0064726,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
329,nochange,158751,EDM_0158750,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
33,nochange,0,,1,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,,,,0,0,0,0,0,0
330,nochange,97023,EDM_0097022,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
331,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
332,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
333,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
334,nochange,173719,EDM_0173718,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
335,nochange,51857,EDM_0051856,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
336,nochange,0,,1,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,,,,0,0,0,0,0,0
337,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
338,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
339,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
34,nochange,0,,1,0,0,0,0,0,0,0,0,.CCCCCC.C..C,,,,0,1,0,0,0,0
340,nochange,149665,EDM_0149664,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
341,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
342,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
343,nochange,113274,EDM_0113273,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
344,nochange,0,,1,0,0,0,0,0,0,0,0,.CCC.C..CCCC,,,,0,1,0,0,0,0
345,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
347,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
348,nochange,93263,EDM_0093262,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
349,nochange,69272,EDM_0069271,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
35,nochange,0,,1,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,,,,0,0,0,0,0,0
350,nochange,115277,EDM_0115276,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
351,nochange,103274,EDM_0103273,0,0,0,0,0,0,0,0,0,CCC.CCCCCC.C,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCxCCCCCCxC,2,2,0,0,2,0
353,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
354,nochange,18780,EDM_0018779,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
355,nochange,0,,1,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,,,,0,0,0,0,0,0
356,loss,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
357,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
359,nochange,115692,EDM_0115691,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
36,nochange,0,,1,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,,,,0,0,0,0,0,0
360,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
361,nochange,0,,1,0,0,0,0,0,0,0,0,CCCCCCC.CCCC,,,,0,1,0,0,0,0
362,nochange,138102,EDM_0138101,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
363,nochange,99428,EDM_0099427,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
364,nochange,18990,EDM_0018989,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
365,nochange,209470,EDM_0209469,0,0,0,0,0,0,0,0,0,C.CCC.CCC..C,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,4,2,0,0,4,0
366,nochange,1756,EDM_0001755,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
367,nochange,36556,EDM_0036555,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
368,nochange,104993,EDM_0104992,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
369,nochange,111276,EDM_0111275,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
37,loss,0,,1,0,0,0,0,0,0,0,0,CCCCCCC.....,,,,0,0,0,0,0,0
370,nochange,57046,EDM_0057045,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
371,nochange,20025,EDM_0020024,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
372,nochange,0,,1,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,,,,0,0,0,0,0,0
373,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
374,nochange,120010,EDM_0120009,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
375,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
377,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
378,nochange,105187,EDM_0105186,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
379,nochange,0,,1,0,0,0,0,0,0,0,0,CCCCCCCCC.CC,,,,0,1,0,0,0,0
38,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
380,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
381,nochange,176957,EDM_0176956,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
382,nochange,119176,EDM_0119175,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
383,nochange,0,,1,0,0,0,0,0,0,0,0,CCCCC.C.CC..,,,,0,2,0,0,0,0
384,nochange,1756,EDM_0001755,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
385,loss,91684,EDM_0091683,0,0,1,1,1,0,0,1,0,CCC.CCCCCCC.,CCCCCCCCCCCC,CCCCCCCCCCCC,xCC.CCCCCCx.,2,1,0,0,2,0
386,nochange,0,,1,0,0,0,0,0,0,0,0,........C...,,,,0,0,0,0,0,0
387,nochange,142074,EDM_0142073,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
388,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
389,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
39,nochange,50849,EDM_0050848,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
390,nochange,73451,EDM_0073450,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
391,nochange,0,,1,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,,,,0,0,0,0,0,0
392,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
393,nochange,0,,1,0,0,0,0,0,0,0,0,C.CC..C.CCCC,,,,0,2,0,0,0,0
394,nochange,121092,EDM_0121091,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
395,nochange,137923,EDM_0137922,0,0,0,0,0,0,0,0,0,CCC.CCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCC.CCCCCCCC,1,1,0,0,1,0
396,nochange,176421,EDM_0176420,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
397,nochange,0,,1,0,0,0,0,0,0,0,0,........C...,,,,0,0,0,0,0,0
398,nochange,0,,1,0,0,0,0,0,0,0,0,......C.....,,,,0,0,0,0,0,0
399,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
4,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
40,nochange,162336,EDM_0162335,0,0,0,0,0,0,0,0,0,CCCCC.CCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,1,1,0,0,1,0
400,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
401,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
402,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
403,nochange,50798,EDM_0050797,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
404,loss,0,,1,0,0,0,0,0,0,0,0,CCCCCCC...C.,,,,0,0,0,0,0,0
405,nochange,166275,EDM_0166274,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
406,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
407,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
408,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
409,nochange,25052,EDM_0025051,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
41,nochange,52610,EDM_0052609,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
410,nochange,33395,EDM_0033394,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
411,nochange,106989,EDM_0106988,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
413,nochange,0,,1,0,0,0,0,0,0,0,0,CCCCCC......,,,,0,0,0,0,0,0
414,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
415,nochange,36029,EDM_0036028,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
416,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
417,nochange,68862,EDM_0068861,0,0,0,0,0,0,0,0,0,CCCCC.CCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCxCCCCCC,1,1,0,0,1,0
418,nochange,71297,EDM_0071296,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
419,nochange,109503,EDM_0109502,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
42,nochange,219707,EDM_0219706,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
420,nochange,177234,EDM_0177233,0,0,0,0,0,0,0,0,0,C.C.CC.CCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CxCxCCxCCCCC,3,3,0,0,3,0
421,nochange,28190,EDM_0028189,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
422,nochange,17235,EDM_0017234,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
423,nochange,114041,EDM_0114040,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
424,nochange,184032,EDM_0184031,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
425,nochange,76408,EDM_0076407,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
426,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
427,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
428,nochange,92174,EDM_0092173,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
429,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
43,nochange,213568,EDM_0213567,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
430,nochange,0,,1,0,0,0,0,0,0,0,0,CCCCCCC.CCCC,,,,0,1,0,0,0,0
431,nochange,147918,EDM_0147917,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
432,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
433,loss,0,,1,0,0,0,0,0,0,0,0,.CCCC.......,,,,0,0,0,0,0,0
434,nochange,0,,1,0,0,0,0,0,0,0,0,CCCCCCCCCC.C,,,,0,1,0,0,0,0
435,nochange,205563,EDM_0205562,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
436,nochange,0,,1,0,0,0,0,0,0,0,0,CCCCCCC.CCCC,,,,0,1,0,0,0,0
437,nochange,83401,EDM_0083400,0,0,0,0,0,0,0,0,0,CCCC.C.CCC.C,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,3,3,0,0,3,0
438,nochange,94,EDM_0000093,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
439,nochange,0,,1,0,0,0,0,0,0,0,0,CCCCC.CCCCCC,,,,0,1,0,0,0,0
44,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
440,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
441,loss,0,,1,0,0,0,0,0,0,0,0,..CC..C.....,,,,0,0,0,0,0,0
442,nochange,0,,1,0,0,0,0,0,0,0,0,CCCCCCC.CCCC,,,,0,1,0,0,0,0
443,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
444,nochange,0,,1,0,0,0,0,0,0,0,0,CC.........C,,,,0,0,0,0,0,0
445,nochange,180987,EDM_0180986,0,0,0,0,0,0,0,0,0,CCCCC.CCC.CC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,2,2,0,0,2,0
446,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
447,nochange,0,,1,0,0,0,0,0,0,0,0,...........C,,,,0,0,0,0,0,0
448,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
449,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
45,nochange,158750,EDM_0158749,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
450,nochange,0,,1,0,0,0,0,0,0,0,0,..CC........,,,,0,0,0,0,0,0
451,nochange,0,,1,0,0,0,0,0,0,0,0,CCCCCCC.CCCC,,,,0,1,0,0,0,0
452,nochange,99313,EDM_0099312,0,0,0,0,0,0,0,0,0,.CCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,.CCCCCCCCCCC,1,0,0,0,1,0
455,nochange,0,,1,0,0,0,0,0,0,0,0,C.....C.C..C,,,,0,1,0,0,0,0
