tileset_id,label,run_tag,tile_dir,n_tiles,n_train,n_val,n_test,n_drop,split_mode,blocks,block_px,split_degraded,citywide,stride,max_tiles,tile_size,random_seed,use_hillshade,hs_source,use_vi,aux_height,coarse_val_frac,coarse_test_frac,spatial_block_size_m,canopy_autocorr_m,hard_neg_fraction,background_budget_fraction,green_grvi_threshold,citywide_tiles,ortho_name,ortho_size,label_source,label_source_size,add_canopy_mask,sample_manifest,sig_keys,id_basis,tile_list,note
c62da8bd5f09,2016,t1_2016_in05,2016__t1_2016_in05,511,137,163,211,0,blocked,8,4918,False,True,128,,512,42,True,chm2005,False,,0.2,0.2,1500.0,520.0,0.15,0.22,0.08,800,2016_snoh_1ft_rgbi.tif,2586179492,,,,"{""mtime"":1788325220,""path"":""/content/drive/MyDrive/treedata/phase4/qc/sample_tiles_2016.csv"",""size"":49931}","background_budget_fraction,canopy_autocorr_m,citywide,citywide_tiles,coarse_test_frac,coarse_val_frac,green_grvi_threshold,hard_neg_fraction,hs_source,label,max_tiles,ortho,random_seed,sample_manifest,spatial_block_size_m,stride,tile_size,use_hillshade,use_vi",meta.json,phase4/qc/tilesets/c62da8bd5f09.csv,
9f288ff8c071,2016,t1_2016_in16,2016__t1_2016_in16,511,137,163,211,0,blocked,8,4918,False,True,128,,512,42,True,chm2,False,,0.2,0.2,1500.0,520.0,0.15,0.22,0.08,800,2016_snoh_1ft_rgbi.tif,2586179492,,,,"{""mtime"":1788325220,""path"":""/content/drive/MyDrive/treedata/phase4/qc/sample_tiles_2016.csv"",""size"":49931}","background_budget_fraction,canopy_autocorr_m,citywide,citywide_tiles,coarse_test_frac,coarse_val_frac,green_grvi_threshold,hard_neg_fraction,hs_source,label,max_tiles,ortho,random_seed,sample_manifest,spatial_block_size_m,stride,tile_size,use_hillshade,use_vi",meta.json,phase4/qc/tilesets/9f288ff8c071.csv,
66af3b1cbf79,2016,t1_2016_nir,2016__t1_2016_nir,511,137,163,211,0,blocked,8,4918,False,True,128,,512,42,True,nir,False,,0.2,0.2,1500.0,520.0,0.15,0.22,0.08,800,2016_snoh_1ft_rgbi.tif,2586179492,,,,"{""mtime"":1788325220,""path"":""/content/drive/MyDrive/treedata/phase4/qc/sample_tiles_2016.csv"",""size"":49931}","background_budget_fraction,canopy_autocorr_m,citywide,citywide_tiles,coarse_test_frac,coarse_val_frac,green_grvi_threshold,hard_neg_fraction,hs_source,label,max_tiles,ortho,random_seed,sample_manifest,spatial_block_size_m,stride,tile_size,use_hillshade,use_vi",meta.json,phase4/qc/tilesets/66af3b1cbf79.csv,
892f6c92c07a,2016,trend8_2016,2016__trend8_2016,612,293,164,155,0,blocked,32,4918,False,True,128,,512,42,False,chm,False,,0.2,0.2,1500.0,520.0,0.15,0.22,0.08,800,2016_snoh_1ft_rgbi.tif,2586179492,edmonds_canopy_mask_2020.tif,287816390,,,"background_budget_fraction,canopy_autocorr_m,citywide,citywide_tiles,coarse_test_frac,coarse_val_frac,green_grvi_threshold,hard_neg_fraction,hs_source,label,mask_2020,max_tiles,ortho,random_seed,spatial_block_size_m,stride,tile_size,use_hillshade,use_vi",meta.json,phase4/qc/tilesets/892f6c92c07a.csv,
4b43f5a2a38f,2016,wb50_2016_base,2016__wb50_2016_base,511,137,163,211,0,blocked,8,4918,False,True,128,,512,42,False,chm,False,,0.2,0.2,1500.0,520.0,0.15,0.22,0.08,800,2016_snoh_1ft_rgbi.tif,2586179492,edmonds_canopy_mask_2020.tif,287816390,,"{""mtime"":1788325220,""path"":""/content/drive/MyDrive/treedata/phase4/qc/sample_tiles_2016.csv"",""size"":49931}","background_budget_fraction,canopy_autocorr_m,citywide,citywide_tiles,coarse_test_frac,coarse_val_frac,green_grvi_threshold,hard_neg_fraction,hs_source,label,mask_2020,max_tiles,ortho,random_seed,sample_manifest,spatial_block_size_m,stride,tile_size,use_hillshade,use_vi",meta.json,phase4/qc/tilesets/4b43f5a2a38f.csv,
d08e03694b34,2016,wb50_2016_in05,2016__wb50_2016_in05,511,137,163,211,0,blocked,8,4918,False,True,128,,512,42,True,chm2005,False,,0.2,0.2,1500.0,520.0,0.15,0.22,0.08,800,2016_snoh_1ft_rgbi.tif,2586179492,edmonds_canopy_mask_2020.tif,287816390,,"{""mtime"":1788325220,""path"":""/content/drive/MyDrive/treedata/phase4/qc/sample_tiles_2016.csv"",""size"":49931}","background_budget_fraction,canopy_autocorr_m,citywide,citywide_tiles,coarse_test_frac,coarse_val_frac,green_grvi_threshold,hard_neg_fraction,hs_source,label,mask_2020,max_tiles,ortho,random_seed,sample_manifest,spatial_block_size_m,stride,tile_size,use_hillshade,use_vi",meta.json,phase4/qc/tilesets/d08e03694b34.csv,
2ab1a322da75,2017,,2017,641,363,139,139,0,,,,,True,512,,512,42,True,chm,False,,0.2,0.2,1500.0,520.0,0.15,0.22,0.08,800,2017_coe_rgb.tif,48377405327,,,,,"background_budget_fraction,canopy_autocorr_m,citywide,citywide_tiles,coarse_test_frac,coarse_val_frac,green_grvi_threshold,hard_neg_fraction,hs_source,label,max_tiles,ortho,random_seed,spatial_block_size_m,stride,tile_size,use_hillshade,use_vi",meta.json,phase4/qc/tilesets/2ab1a322da75.csv,
e955bb67a335,2017,heal_2017,2017__heal_2017,650,404,135,111,0,blocked,33,30000,False,True,512,,512,42,False,chm,False,,0.2,0.2,1500.0,520.0,0.15,0.22,0.08,800,2017_coe_rgb.tif,48377405327,edmonds_canopy_mask_2020.tif,287816390,,,"background_budget_fraction,canopy_autocorr_m,citywide,citywide_tiles,coarse_test_frac,coarse_val_frac,green_grvi_threshold,hard_neg_fraction,hs_source,label,mask_2020,max_tiles,ortho,random_seed,spatial_block_size_m,stride,tile_size,use_hillshade,use_vi",meta.json,phase4/qc/tilesets/e955bb67a335.csv,
e955bb67a335,2017,of_2017,2017__of_2017,650,404,135,111,0,blocked,33,30000,False,True,512,,512,42,False,chm,False,,0.2,0.2,1500.0,520.0,0.15,0.22,0.08,800,2017_coe_rgb.tif,48377405327,edmonds_canopy_mask_2020.tif,287816390,,,"background_budget_fraction,canopy_autocorr_m,citywide,citywide_tiles,coarse_test_frac,coarse_val_frac,green_grvi_threshold,hard_neg_fraction,hs_source,label,mask_2020,max_tiles,ortho,random_seed,spatial_block_size_m,stride,tile_size,use_hillshade,use_vi",meta.json,phase4/qc/tilesets/e955bb67a335.csv,
a36d6772e88b,2017k,of_2017k,2017k__of_2017k,632,305,177,150,0,blocked,36,15000,False,True,512,,512,42,False,chm,False,,0.2,0.2,1500.0,520.0,0.15,0.22,0.08,800,2017_king_rgb.tif,11549324736,edmonds_canopy_mask_2020.tif,287816390,,,"background_budget_fraction,canopy_autocorr_m,citywide,citywide_tiles,coarse_test_frac,coarse_val_frac,green_grvi_threshold,hard_neg_fraction,hs_source,label,mask_2020,max_tiles,ortho,random_seed,spatial_block_size_m,stride,tile_size,use_hillshade,use_vi",meta.json,phase4/qc/tilesets/a36d6772e88b.csv,
a36d6772e88b,2017k,spd_2017k,2017k__spd_2017k,632,305,177,150,0,blocked,36,15000,False,True,512,,512,42,False,chm,False,,0.2,0.2,1500.0,520.0,0.15,0.22,0.08,800,2017_king_rgb.tif,11549324736,edmonds_canopy_mask_2020.tif,287816390,,,"background_budget_fraction,canopy_autocorr_m,citywide,citywide_tiles,coarse_test_frac,coarse_val_frac,green_grvi_threshold,hard_neg_fraction,hs_source,label,mask_2020,max_tiles,ortho,random_seed,spatial_block_size_m,stride,tile_size,use_hillshade,use_vi",meta.json,phase4/qc/tilesets/a36d6772e88b.csv,
a36d6772e88b,2017k,spdv_2017k,2017k__spdv_2017k,632,305,177,150,0,blocked,36,15000,False,True,512,,512,42,False,chm,False,,0.2,0.2,1500.0,520.0,0.15,0.22,0.08,800,2017_king_rgb.tif,11549324736,edmonds_canopy_mask_2020.tif,287816390,,,"background_budget_fraction,canopy_autocorr_m,citywide,citywide_tiles,coarse_test_frac,coarse_val_frac,green_grvi_threshold,hard_neg_fraction,hs_source,label,mask_2020,max_tiles,ortho,random_seed,spatial_block_size_m,stride,tile_size,use_hillshade,use_vi",meta.json,phase4/qc/tilesets/a36d6772e88b.csv,
be489674c45a,2017n,of_2017n,2017n__of_2017n,582,216,185,181,0,blocked,35,1500,False,True,128,,512,42,False,chm,False,,0.2,0.2,1500.0,520.0,0.15,0.22,0.08,800,2017_naip_1m_rgbi.tif,258837380,edmonds_canopy_mask_2020.tif,287816390,,,"background_budget_fraction,canopy_autocorr_m,citywide,citywide_tiles,coarse_test_frac,coarse_val_frac,green_grvi_threshold,hard_neg_fraction,hs_source,label,mask_2020,max_tiles,ortho,random_seed,spatial_block_size_m,stride,tile_size,use_hillshade,use_vi",meta.json,phase4/qc/tilesets/be489674c45a.csv,
d13e3982992a,2017s,of_2017s,2017s__of_2017s,557,212,160,185,0,blocked,39,4918,False,True,256,,512,42,False,chm,False,,0.2,0.2,1500.0,520.0,0.15,0.22,0.08,800,2017_snoh_1ft_rgbi.tif,2907364608,edmonds_canopy_mask_2020.tif,287816390,,,"background_budget_fraction,canopy_autocorr_m,citywide,citywide_tiles,coarse_test_frac,coarse_val_frac,green_grvi_threshold,hard_neg_fraction,hs_source,label,mask_2020,max_tiles,ortho,random_seed,spatial_block_size_m,stride,tile_size,use_hillshade,use_vi",meta.json,phase4/qc/tilesets/d13e3982992a.csv,
15c95ea251cf,2018s,,2018s,599,297,148,154,0,,,,,True,256,,512,42,True,chm,False,,0.2,0.2,1500.0,520.0,0.15,0.22,0.08,800,2018_snoh_6in_rgbi.tif,11470030126,,,,,"background_budget_fraction,canopy_autocorr_m,citywide,citywide_tiles,coarse_test_frac,coarse_val_frac,green_grvi_threshold,hard_neg_fraction,hs_source,label,max_tiles,ortho,random_seed,spatial_block_size_m,stride,tile_size,use_hillshade,use_vi",meta.json,phase4/qc/tilesets/15c95ea251cf.csv,
d27cd60dd5c1,2019,,2019,592,239,173,180,0,,,,,True,512,,512,42,True,chm,False,,0.2,0.2,1500.0,520.0,0.15,0.22,0.08,800,2019_king_rgb.tif,11654003682,,,,,"background_budget_fraction,canopy_autocorr_m,citywide,citywide_tiles,coarse_test_frac,coarse_val_frac,green_grvi_threshold,hard_neg_fraction,hs_source,label,max_tiles,ortho,random_seed,spatial_block_size_m,stride,tile_size,use_hillshade,use_vi",meta.json,phase4/qc/tilesets/d27cd60dd5c1.csv,
a7bfd7980553,2019,pilot_e2_fine,2019__pilot_e2_fine,600,264,170,166,0,blocked,37,15000,False,True,512,,512,42,False,chm,False,,0.2,0.2,1500.0,520.0,0.15,0.22,0.08,800,2019_king_rgb.tif,11654003682,,,,,"background_budget_fraction,canopy_autocorr_m,citywide,citywide_tiles,coarse_test_frac,coarse_val_frac,green_grvi_threshold,hard_neg_fraction,hs_source,label,max_tiles,ortho,random_seed,spatial_block_size_m,stride,tile_size,use_hillshade,use_vi",meta.json,phase4/qc/tilesets/a7bfd7980553.csv,
c1dddc82af1f,2019,trend8_2019,2019__trend8_2019,600,264,170,166,0,blocked,37,15000,False,True,512,,512,42,False,chm,False,,0.2,0.2,1500.0,520.0,0.15,0.22,0.08,800,2019_king_rgb.tif,11654003682,edmonds_canopy_mask_2020.tif,287816390,,,"background_budget_fraction,canopy_autocorr_m,citywide,citywide_tiles,coarse_test_frac,coarse_val_frac,green_grvi_threshold,hard_neg_fraction,hs_source,label,mask_2020,max_tiles,ortho,random_seed,spatial_block_size_m,stride,tile_size,use_hillshade,use_vi",meta.json,phase4/qc/tilesets/c1dddc82af1f.csv,
8e379f7960d6,2019n,,2019n,612,255,176,181,0,,,,,True,128,,512,42,True,nir,False,,0.2,0.2,1500.0,520.0,0.15,0.22,0.08,800,2019_naip_60cm_rgbi.tif,757507269,,,,,"background_budget_fraction,canopy_autocorr_m,citywide,citywide_tiles,coarse_test_frac,coarse_val_frac,green_grvi_threshold,hard_neg_fraction,hs_source,label,max_tiles,ortho,random_seed,spatial_block_size_m,stride,tile_size,use_hillshade,use_vi",meta.json,phase4/qc/tilesets/8e379f7960d6.csv,
5a680997554d,2019n,bb18_2019n_base,2019n__bb18_2019n_base,235,99,64,72,0,blocked,7,2500,False,True,128,,512,42,False,chm,False,,0.2,0.2,1500.0,520.0,0.15,0.22,0.08,800,2019_naip_60cm_rgbi.tif,757507269,edmonds_canopy_mask_2020.tif,287816390,,"{""mtime"":1788325220,""path"":""/content/drive/MyDrive/treedata/phase4/qc/sample_tiles_2019n.csv"",""size"":12258}","background_budget_fraction,canopy_autocorr_m,citywide,citywide_tiles,coarse_test_frac,coarse_val_frac,green_grvi_threshold,hard_neg_fraction,hs_source,label,mask_2020,max_tiles,ortho,random_seed,sample_manifest,spatial_block_size_m,stride,tile_size,use_hillshade,use_vi",meta.json,phase4/qc/tilesets/5a680997554d.csv,
5a680997554d,2019n,bb50_2019n_base,2019n__bb50_2019n_base,235,99,64,72,0,blocked,7,2500,False,True,128,,512,42,False,chm,False,,0.2,0.2,1500.0,520.0,0.15,0.22,0.08,800,2019_naip_60cm_rgbi.tif,757507269,edmonds_canopy_mask_2020.tif,287816390,,"{""mtime"":1788325220,""path"":""/content/drive/MyDrive/treedata/phase4/qc/sample_tiles_2019n.csv"",""size"":12258}","background_budget_fraction,canopy_autocorr_m,citywide,citywide_tiles,coarse_test_frac,coarse_val_frac,green_grvi_threshold,hard_neg_fraction,hs_source,label,mask_2020,max_tiles,ortho,random_seed,sample_manifest,spatial_block_size_m,stride,tile_size,use_hillshade,use_vi",meta.json,phase4/qc/tilesets/5a680997554d.csv,
cda7c1cb5d2a,2019n,pilot_e2_coarse,2019n__pilot_e2_coarse,612,255,176,181,0,blocked,35,2500,False,True,128,,512,42,False,chm,False,,0.2,0.2,1500.0,520.0,0.15,0.22,0.08,800,2019_naip_60cm_rgbi.tif,757507269,,,,,"background_budget_fraction,canopy_autocorr_m,citywide,citywide_tiles,coarse_test_frac,coarse_val_frac,green_grvi_threshold,hard_neg_fraction,hs_source,label,max_tiles,ortho,random_seed,spatial_block_size_m,stride,tile_size,use_hillshade,use_vi",meta.json,phase4/qc/tilesets/cda7c1cb5d2a.csv,
618894c3ef98,2019n,t1_2019n_base,2019n__t1_2019n_base,235,99,64,72,0,blocked,7,2500,False,True,128,,512,42,False,chm,False,,0.2,0.2,1500.0,520.0,0.15,0.22,0.08,800,2019_naip_60cm_rgbi.tif,757507269,,,,"{""mtime"":1788325220,""path"":""/content/drive/MyDrive/treedata/phase4/qc/sample_tiles_2019n.csv"",""size"":12258}","background_budget_fraction,canopy_autocorr_m,citywide,citywide_tiles,coarse_test_frac,coarse_val_frac,green_grvi_threshold,hard_neg_fraction,hs_source,label,max_tiles,ortho,random_seed,sample_manifest,spatial_block_size_m,stride,tile_size,use_hillshade,use_vi",meta.json,phase4/qc/tilesets/618894c3ef98.csv,
11b38fdfcf67,2019n,t1_2019n_nir,2019n__t1_2019n_nir,235,99,64,72,0,blocked,7,2500,False,True,128,,512,42,True,nir,False,,0.2,0.2,1500.0,520.0,0.15,0.22,0.08,800,2019_naip_60cm_rgbi.tif,757507269,,,,"{""mtime"":1788325220,""path"":""/content/drive/MyDrive/treedata/phase4/qc/sample_tiles_2019n.csv"",""size"":12258}","background_budget_fraction,canopy_autocorr_m,citywide,citywide_tiles,coarse_test_frac,coarse_val_frac,green_grvi_threshold,hard_neg_fraction,hs_source,label,max_tiles,ortho,random_seed,sample_manifest,spatial_block_size_m,stride,tile_size,use_hillshade,use_vi",meta.json,phase4/qc/tilesets/11b38fdfcf67.csv,
ee05afb52517,2019s,pilot_e2_medium,2019s__pilot_e2_medium,561,204,166,191,0,blocked,39,4918,False,True,256,,512,42,False,chm,False,,0.2,0.2,1500.0,520.0,0.15,0.22,0.08,800,2019_snoh_1ft_rgbi.tif,2890831516,,,,,"background_budget_fraction,canopy_autocorr_m,citywide,citywide_tiles,coarse_test_frac,coarse_val_frac,green_grvi_threshold,hard_neg_fraction,hs_source,label,max_tiles,ortho,random_seed,spatial_block_size_m,stride,tile_size,use_hillshade,use_vi",meta.json,phase4/qc/tilesets/ee05afb52517.csv,
523f021cba6b,2020,base18,2020__base18,748,598,0,150,0,sitewise_random_test,,,False,False,512,,512,,False,,False,,,,,,,,,,,,"[{""name"":""forest_1_canopy_mask.tif"",""size"":2135892},{""name"":""forest_2_canopy_mask.tif"",""size"":546191},{""name"":""forest_3_canopy_mask.tif"",""size"":1516797},{""name"":""forest_4_canopy_mask.tif"",""size"":1753475},{""name"":""forest_6_canopy_mask.tif"",""size"":790724},{""name"":""negative_parking_canopy_mask.tif"",""size"":183789},{""name"":""negative_water_canopy_mask.tif"",""size"":212116}]",,,,"citywide,hs_source,label,label_masks,materializer,max_tiles,provenance,stride,tile_size,use_hillshade,use_vi",meta.json,phase4/qc/tilesets/523f021cba6b.csv,
523f021cba6b,2020,base50,2020__base50,748,598,0,150,0,sitewise_random_test,,,False,False,512,,512,,False,,False,,,,,,,,,,,,"[{""name"":""forest_1_canopy_mask.tif"",""size"":2135892},{""name"":""forest_2_canopy_mask.tif"",""size"":546191},{""name"":""forest_3_canopy_mask.tif"",""size"":1516797},{""name"":""forest_4_canopy_mask.tif"",""size"":1753475},{""name"":""forest_6_canopy_mask.tif"",""size"":790724},{""name"":""negative_parking_canopy_mask.tif"",""size"":183789},{""name"":""negative_water_canopy_mask.tif"",""size"":212116}]",,,,"citywide,hs_source,label,label_masks,materializer,max_tiles,provenance,stride,tile_size,use_hillshade,use_vi",meta.json,phase4/qc/tilesets/523f021cba6b.csv,
a359c743b0b1,2020,bb18_2020_base,2020__bb18_2020_base,631,343,134,154,0,blocked,8,30000,False,True,512,,512,42,False,chm,False,,0.2,0.2,1500.0,520.0,0.15,0.22,0.08,800,2020_coe_rgb.tif,27147166704,edmonds_canopy_mask_2020.tif,287816390,,"{""mtime"":1788325220,""path"":""/content/drive/MyDrive/treedata/phase4/qc/sample_tiles_2020.csv"",""size"":51103}","background_budget_fraction,canopy_autocorr_m,citywide,citywide_tiles,coarse_test_frac,coarse_val_frac,green_grvi_threshold,hard_neg_fraction,hs_source,label,mask_2020,max_tiles,ortho,random_seed,sample_manifest,spatial_block_size_m,stride,tile_size,use_hillshade,use_vi",meta.json,phase4/qc/tilesets/a359c743b0b1.csv,
a359c743b0b1,2020,bb50_2020_base,2020__bb50_2020_base,631,343,134,154,0,blocked,8,30000,False,True,512,,512,42,False,chm,False,,0.2,0.2,1500.0,520.0,0.15,0.22,0.08,800,2020_coe_rgb.tif,27147166704,edmonds_canopy_mask_2020.tif,287816390,,"{""mtime"":1788325220,""path"":""/content/drive/MyDrive/treedata/phase4/qc/sample_tiles_2020.csv"",""size"":51103}","background_budget_fraction,canopy_autocorr_m,citywide,citywide_tiles,coarse_test_frac,coarse_val_frac,green_grvi_threshold,hard_neg_fraction,hs_source,label,mask_2020,max_tiles,ortho,random_seed,sample_manifest,spatial_block_size_m,stride,tile_size,use_hillshade,use_vi",meta.json,phase4/qc/tilesets/a359c743b0b1.csv,
0d4456027a30,2020,heal_2020,2020__heal_2020,690,438,118,134,0,blocked,36,30000,False,True,512,,512,42,False,chm,False,,0.2,0.2,1500.0,520.0,0.15,0.22,0.08,800,2020_coe_rgb.tif,27147166704,edmonds_canopy_mask_2020.tif,287816390,,,"background_budget_fraction,canopy_autocorr_m,citywide,citywide_tiles,coarse_test_frac,coarse_val_frac,green_grvi_threshold,hard_neg_fraction,hs_source,label,mask_2020,max_tiles,ortho,random_seed,spatial_block_size_m,stride,tile_size,use_hillshade,use_vi",meta.json,phase4/qc/tilesets/0d4456027a30.csv,
0d4456027a30,2020,of_2020,2020__of_2020,690,438,118,134,0,blocked,36,30000,False,True,512,,512,42,False,chm,False,,0.2,0.2,1500.0,520.0,0.15,0.22,0.08,800,2020_coe_rgb.tif,27147166704,edmonds_canopy_mask_2020.tif,287816390,,,"background_budget_fraction,canopy_autocorr_m,citywide,citywide_tiles,coarse_test_frac,coarse_val_frac,green_grvi_threshold,hard_neg_fraction,hs_source,label,mask_2020,max_tiles,ortho,random_seed,spatial_block_size_m,stride,tile_size,use_hillshade,use_vi",meta.json,phase4/qc/tilesets/0d4456027a30.csv,
88296711094f,2020,t1_2020_add05,2020__t1_2020_add05,642,338,119,185,0,blocked,8,30000,False,True,512,,512,42,False,chm,False,,0.2,0.2,1500.0,520.0,0.15,0.22,0.08,800,2020_coe_rgb.tif,27147166704,,,"{""mtime"":1788322998,""path"":""/content/drive/MyDrive/treedata/phase4/labels_corrected/add_chm2005.tif"",""size"":1291410}","{""mtime"":1788325220,""path"":""/content/drive/MyDrive/treedata/phase4/qc/sample_tiles_2020.csv"",""size"":51103}","add_canopy_mask,background_budget_fraction,canopy_autocorr_m,citywide,citywide_tiles,coarse_test_frac,coarse_val_frac,green_grvi_threshold,hard_neg_fraction,hs_source,label,max_tiles,ortho,random_seed,sample_manifest,spatial_block_size_m,stride,tile_size,use_hillshade,use_vi",meta.json,phase4/qc/tilesets/88296711094f.csv,
63aecb520333,2020,t1_2020_add16,2020__t1_2020_add16,637,339,123,175,0,blocked,8,30000,False,True,512,,512,42,False,chm,False,,0.2,0.2,1500.0,520.0,0.15,0.22,0.08,800,2020_coe_rgb.tif,27147166704,,,"{""mtime"":1788323354,""path"":""/content/drive/MyDrive/treedata/phase4/labels_corrected/add_chm2016.tif"",""size"":13284346}","{""mtime"":1788325220,""path"":""/content/drive/MyDrive/treedata/phase4/qc/sample_tiles_2020.csv"",""size"":51103}","add_canopy_mask,background_budget_fraction,canopy_autocorr_m,citywide,citywide_tiles,coarse_test_frac,coarse_val_frac,green_grvi_threshold,hard_neg_fraction,hs_source,label,max_tiles,ortho,random_seed,sample_manifest,spatial_block_size_m,stride,tile_size,use_hillshade,use_vi",meta.json,phase4/qc/tilesets/63aecb520333.csv,
3bbb309b6ef4,2020,t1_2020_base,2020__t1_2020_base,631,343,134,154,0,blocked,8,30000,False,True,512,,512,42,False,chm,False,,0.2,0.2,1500.0,520.0,0.15,0.22,0.08,800,2020_coe_rgb.tif,27147166704,,,,"{""mtime"":1788325220,""path"":""/content/drive/MyDrive/treedata/phase4/qc/sample_tiles_2020.csv"",""size"":51103}","background_budget_fraction,canopy_autocorr_m,citywide,citywide_tiles,coarse_test_frac,coarse_val_frac,green_grvi_threshold,hard_neg_fraction,hs_source,label,max_tiles,ortho,random_seed,sample_manifest,spatial_block_size_m,stride,tile_size,use_hillshade,use_vi",meta.json,phase4/qc/tilesets/3bbb309b6ef4.csv,
46d85f7edcc5,2020,t1_2020_in05,2020__t1_2020_in05,631,343,134,154,0,blocked,8,30000,False,True,512,,512,42,True,chm2005,False,,0.2,0.2,1500.0,520.0,0.15,0.22,0.08,800,2020_coe_rgb.tif,27147166704,,,,"{""mtime"":1788325220,""path"":""/content/drive/MyDrive/treedata/phase4/qc/sample_tiles_2020.csv"",""size"":51103}","background_budget_fraction,canopy_autocorr_m,citywide,citywide_tiles,coarse_test_frac,coarse_val_frac,green_grvi_threshold,hard_neg_fraction,hs_source,label,max_tiles,ortho,random_seed,sample_manifest,spatial_block_size_m,stride,tile_size,use_hillshade,use_vi",meta.json,phase4/qc/tilesets/46d85f7edcc5.csv,
0007909b0a4b,2020,t1_2020_in16,2020__t1_2020_in16,631,343,134,154,0,blocked,8,30000,False,True,512,,512,42,True,chm2,False,,0.2,0.2,1500.0,520.0,0.15,0.22,0.08,800,2020_coe_rgb.tif,27147166704,,,,"{""mtime"":1788325220,""path"":""/content/drive/MyDrive/treedata/phase4/qc/sample_tiles_2020.csv"",""size"":51103}","background_budget_fraction,canopy_autocorr_m,citywide,citywide_tiles,coarse_test_frac,coarse_val_frac,green_grvi_threshold,hard_neg_fraction,hs_source,label,max_tiles,ortho,random_seed,sample_manifest,spatial_block_size_m,stride,tile_size,use_hillshade,use_vi",meta.json,phase4/qc/tilesets/0007909b0a4b.csv,
a359c743b0b1,2020,wb50_2020_base,2020__wb50_2020_base,631,343,134,154,0,blocked,8,30000,False,True,512,,512,42,False,chm,False,,0.2,0.2,1500.0,520.0,0.15,0.22,0.08,800,2020_coe_rgb.tif,27147166704,edmonds_canopy_mask_2020.tif,287816390,,"{""mtime"":1788325220,""path"":""/content/drive/MyDrive/treedata/phase4/qc/sample_tiles_2020.csv"",""size"":51103}","background_budget_fraction,canopy_autocorr_m,citywide,citywide_tiles,coarse_test_frac,coarse_val_frac,green_grvi_threshold,hard_neg_fraction,hs_source,label,mask_2020,max_tiles,ortho,random_seed,sample_manifest,spatial_block_size_m,stride,tile_size,use_hillshade,use_vi",meta.json,phase4/qc/tilesets/a359c743b0b1.csv,
60abae72e904,2021,,2021,605,260,177,168,0,,,,,True,512,,512,42,True,chm,False,,0.2,0.2,1500.0,520.0,0.15,0.22,0.08,800,,,,,,,"background_budget_fraction,canopy_autocorr_m,citywide,citywide_tiles,coarse_test_frac,coarse_val_frac,green_grvi_threshold,hard_neg_fraction,hs_source,label,max_tiles,random_seed,spatial_block_size_m,stride,tile_size,use_hillshade,use_vi",meta.json,phase4/qc/tilesets/60abae72e904.csv,
e45a392d75b2,2021,trend8_2021,2021__trend8_2021,615,287,171,157,0,blocked,35,15000,False,True,512,,512,42,False,chm,False,,0.2,0.2,1500.0,520.0,0.15,0.22,0.08,800,2021_king_rgb.tif,11199067177,edmonds_canopy_mask_2020.tif,287816390,,,"background_budget_fraction,canopy_autocorr_m,citywide,citywide_tiles,coarse_test_frac,coarse_val_frac,green_grvi_threshold,hard_neg_fraction,hs_source,label,mask_2020,max_tiles,ortho,random_seed,spatial_block_size_m,stride,tile_size,use_hillshade,use_vi",meta.json,phase4/qc/tilesets/e45a392d75b2.csv,
0fcd448e701e,2021s,,2021s,705,405,153,147,0,,,,,True,128,,512,42,True,chm,False,,0.2,0.2,1500.0,520.0,0.15,0.22,0.08,800,,,,,,,"background_budget_fraction,canopy_autocorr_m,citywide,citywide_tiles,coarse_test_frac,coarse_val_frac,green_grvi_threshold,hard_neg_fraction,hs_source,label,max_tiles,random_seed,spatial_block_size_m,stride,tile_size,use_hillshade,use_vi",meta.json,phase4/qc/tilesets/0fcd448e701e.csv,
72e49b1c0ac2,2022,,2022,566,259,150,157,0,,,,,True,512,,512,42,True,chm,False,,0.2,0.2,1500.0,520.0,0.15,0.22,0.08,800,2022_coe_rgb.tif,25232875267,,,,,"background_budget_fraction,canopy_autocorr_m,citywide,citywide_tiles,coarse_test_frac,coarse_val_frac,green_grvi_threshold,hard_neg_fraction,hs_source,label,max_tiles,ortho,random_seed,spatial_block_size_m,stride,tile_size,use_hillshade,use_vi",meta.json,phase4/qc/tilesets/72e49b1c0ac2.csv,
13ede6107083,2022,of_2022,2022__of_2022,660,423,114,123,0,blocked,35,30000,False,True,512,,512,42,False,chm,False,,0.2,0.2,1500.0,520.0,0.15,0.22,0.08,800,2022_coe_rgb.tif,25232875267,edmonds_canopy_mask_2020.tif,287816390,,,"background_budget_fraction,canopy_autocorr_m,citywide,citywide_tiles,coarse_test_frac,coarse_val_frac,green_grvi_threshold,hard_neg_fraction,hs_source,label,mask_2020,max_tiles,ortho,random_seed,spatial_block_size_m,stride,tile_size,use_hillshade,use_vi",meta.json,phase4/qc/tilesets/13ede6107083.csv,
af1490d4107f,2022n,,2022n,600,251,180,169,0,,,,,True,128,,512,42,True,chm,False,,0.2,0.2,1500.0,520.0,0.15,0.22,0.08,800,,,,,,,"background_budget_fraction,canopy_autocorr_m,citywide,citywide_tiles,coarse_test_frac,coarse_val_frac,green_grvi_threshold,hard_neg_fraction,hs_source,label,max_tiles,random_seed,spatial_block_size_m,stride,tile_size,use_hillshade,use_vi",meta.json,phase4/qc/tilesets/af1490d4107f.csv,
