unit_id,blind_order,is_control,stratum_id,stratum_name,tier,gap_left_yr,gap_right_yr,gap_years,gap_bucket,size_class,bracket_years,epoch_prev,epoch_filled,epoch_next,x,y,epsg,row,col,n_cells,area_m2,equiv_diam_m,control_flank,adjudicable,adjudicator,adjudicator_dyear,adjudicate,present_in_filled_epoch,notes
C2023_02187_01597,284,1,33,REVIEW|1-2|6-8,REVIEW,1,1,1,1-2,6-8,2,2022,2023,2024,548283.0,5296543.0,26910,2187,1597,9,36.0,6.77,next,0,,,0,,
C2022_01714_01378,285,1,33,REVIEW|1-2|6-8,REVIEW,1,1,1,1-2,6-8,2,2021,2022,2023,547845.0,5297489.0,26910,1714,1378,11,44.0,7.48,prev,0,,,0,,
F2017_00197_02557,286,0,34,REVIEW|1-2|8-10,REVIEW,1,2,2,1-2,8-10,3,2016,2017,2019,550203.0,5300523.0,26910,197,2557,16,64.0,9.03,,1,lidar_chm2_2016_50cm,1,1,,
C2021_04465_00887,287,1,32,REVIEW|1-2|5-6,REVIEW,1,1,1,1-2,5-6,2,2020,2021,2022,546863.0,5291987.0,26910,4465,887,7,28.0,5.97,prev,0,,,0,,
F2023_04046_01996,288,0,33,REVIEW|1-2|6-8,REVIEW,1,1,1,1-2,6-8,2,2022,2023,2024,549081.0,5292825.0,26910,4046,1996,8,32.0,6.38,,0,,,0,,
C2020_01590_01345,289,1,33,REVIEW|1-2|6-8,REVIEW,1,1,1,1-2,6-8,2,2019,2020,2021,547779.0,5297737.0,26910,1590,1345,8,32.0,6.38,prev,0,,,0,,
F2015_03015_00244,290,0,6,HEAL|1-2|6-8,HEAL,2,1,2,1-2,6-8,3,2013,2015,2016,545577.0,5294887.0,26910,3015,244,12,48.0,7.82,,1,lidar_chm2_2016_50cm,-1,1,,
F2020_04179_00913,291,0,36,REVIEW|1-2|14+,REVIEW,1,1,1,1-2,14+,2,2019,2020,2021,546915.0,5292559.0,26910,4179,913,79,316.0,20.06,,0,,,0,,
F2017_02757_00949,292,0,34,REVIEW|1-2|8-10,REVIEW,1,2,2,1-2,8-10,3,2016,2017,2019,546987.0,5295403.0,26910,2757,949,13,52.0,8.14,,1,lidar_chm2_2016_50cm,1,0,,
C2023_04368_01510,293,1,33,REVIEW|1-2|6-8,REVIEW,1,1,1,1-2,6-8,2,2022,2023,2024,548109.0,5292181.0,26910,4368,1510,9,36.0,6.77,next,0,,,0,,
F2023_03701_02192,294,0,35,REVIEW|1-2|10-14,REVIEW,1,1,1,1-2,10-14,2,2022,2023,2024,549473.0,5293515.0,26910,3701,2192,20,80.0,10.09,,0,,,0,,
C2017_03322_01232,295,1,33,REVIEW|1-2|6-8,REVIEW,1,2,2,1-2,6-8,3,2016,2017,2019,547553.0,5294273.0,26910,3322,1232,8,32.0,6.38,prev,1,lidar_chm2_2016_50cm,1,0,,
F2022_01591_01822,296,0,34,REVIEW|1-2|8-10,REVIEW,1,1,1,1-2,8-10,2,2021,2022,2023,548733.0,5297735.0,26910,1591,1822,14,56.0,8.44,,0,,,0,,
F2023_01643_01595,297,0,34,REVIEW|1-2|8-10,REVIEW,1,1,1,1-2,8-10,2,2022,2023,2024,548279.0,5297631.0,26910,1643,1595,15,60.0,8.74,,0,,,0,,
F2015_03230_02392,298,0,5,HEAL|1-2|5-6,HEAL,2,1,2,1-2,5-6,3,2013,2015,2016,549873.0,5294457.0,26910,3230,2392,7,28.0,5.97,,1,lidar_chm2_2016_50cm,-1,0,,
F2020_03931_00807,299,0,33,REVIEW|1-2|6-8,REVIEW,1,1,1,1-2,6-8,2,2019,2020,2021,546703.0,5293055.0,26910,3931,807,11,44.0,7.48,,0,,,0,,
F2017_04254_01236,300,0,35,REVIEW|1-2|10-14,REVIEW,1,2,2,1-2,10-14,3,2016,2017,2019,547561.0,5292409.0,26910,4254,1236,33,132.0,12.96,,1,lidar_chm2_2016_50cm,1,1,,
F2022_02375_01283,301,0,33,REVIEW|1-2|6-8,REVIEW,1,1,1,1-2,6-8,2,2021,2022,2023,547655.0,5296167.0,26910,2375,1283,10,40.0,7.14,,0,,,0,,
F2022_03323_00709,302,0,33,REVIEW|1-2|6-8,REVIEW,1,1,1,1-2,6-8,2,2021,2022,2023,546507.0,5294271.0,26910,3323,709,10,40.0,7.14,,0,,,0,,
F2019_02638_02018,303,0,34,REVIEW|1-2|8-10,REVIEW,2,1,2,1-2,8-10,3,2017,2019,2020,549125.0,5295641.0,26910,2638,2018,13,52.0,8.14,,0,,,0,,
F2015_02826_01605,304,0,6,HEAL|1-2|6-8,HEAL,2,1,2,1-2,6-8,3,2013,2015,2016,548299.0,5295265.0,26910,2826,1605,12,48.0,7.82,,1,lidar_chm2_2016_50cm,-1,1,,
C2016_00263_02342,305,1,35,REVIEW|1-2|10-14,REVIEW,1,1,1,1-2,10-14,2,2015,2016,2017,549773.0,5300391.0,26910,263,2342,38,152.0,13.91,prev,1,lidar_chm2_2016_50cm,0,1,,
F2020_04351_01779,306,0,33,REVIEW|1-2|6-8,REVIEW,1,1,1,1-2,6-8,2,2019,2020,2021,548647.0,5292215.0,26910,4351,1779,10,40.0,7.14,,0,,,0,,
F2020_01405_01527,307,0,33,REVIEW|1-2|6-8,REVIEW,1,1,1,1-2,6-8,2,2019,2020,2021,548143.0,5298107.0,26910,1405,1527,8,32.0,6.38,,0,,,0,,
C2022_01632_01891,308,1,34,REVIEW|1-2|8-10,REVIEW,1,1,1,1-2,8-10,2,2021,2022,2023,548871.0,5297653.0,26910,1632,1891,16,64.0,9.03,prev,0,,,0,,
C2015_03015_01004,309,1,8,HEAL|1-2|10-14,HEAL,2,1,2,1-2,10-14,3,2013,2015,2016,547097.0,5294887.0,26910,3015,1004,23,92.0,10.82,next,1,lidar_chm2_2016_50cm,-1,1,,
F2022_01778_01672,310,0,32,REVIEW|1-2|5-6,REVIEW,1,1,1,1-2,5-6,2,2021,2022,2023,548433.0,5297361.0,26910,1778,1672,7,28.0,5.97,,0,,,0,,
C2019_01899_01804,311,1,34,REVIEW|1-2|8-10,REVIEW,2,1,2,1-2,8-10,3,2017,2019,2020,548697.0,5297119.0,26910,1899,1804,15,60.0,8.74,prev,0,,,0,,
C2019_03096_00942,312,1,33,REVIEW|1-2|6-8,REVIEW,2,1,2,1-2,6-8,3,2017,2019,2020,546973.0,5294725.0,26910,3096,942,9,36.0,6.77,prev,0,,,0,,
C2011s_00892_02626,313,1,7,HEAL|1-2|8-10,HEAL,2,2,2,1-2,8-10,4,2009,2011s,2013,550341.0,5299133.0,26910,892,2626,14,56.0,8.44,next,0,,,0,,
C2015_04084_00884,314,1,6,HEAL|1-2|6-8,HEAL,2,1,2,1-2,6-8,3,2013,2015,2016,546857.0,5292749.0,26910,4084,884,11,44.0,7.48,next,1,lidar_chm2_2016_50cm,-1,0,,
F2011s_03748_00952,315,0,8,HEAL|1-2|10-14,HEAL,2,2,2,1-2,10-14,4,2009,2011s,2013,546993.0,5293421.0,26910,3748,952,27,108.0,11.73,,0,,,0,,
C2013_04517_01830,316,1,9,HEAL|1-2|14+,HEAL,2,2,2,1-2,14+,4,2011s,2013,2015,548749.0,5291883.0,26910,4517,1830,91,364.0,21.53,next,0,,,0,,
C2017_02921_02410,317,1,33,REVIEW|1-2|6-8,REVIEW,1,2,2,1-2,6-8,3,2016,2017,2019,549909.0,5295075.0,26910,2921,2410,12,48.0,7.82,next,1,lidar_chm2_2016_50cm,1,1,,
F2020_02606_01700,318,0,33,REVIEW|1-2|6-8,REVIEW,1,1,1,1-2,6-8,2,2019,2020,2021,548489.0,5295705.0,26910,2606,1700,8,32.0,6.38,,0,,,0,,
F2020_04406_01678,319,0,33,REVIEW|1-2|6-8,REVIEW,1,1,1,1-2,6-8,2,2019,2020,2021,548445.0,5292105.0,26910,4406,1678,10,40.0,7.14,,0,,,0,,
C2022_03126_02497,320,1,34,REVIEW|1-2|8-10,REVIEW,1,1,1,1-2,8-10,2,2021,2022,2023,550083.0,5294665.0,26910,3126,2497,13,52.0,8.14,prev,0,,,0,,
F2022_02669_01817,321,0,35,REVIEW|1-2|10-14,REVIEW,1,1,1,1-2,10-14,2,2021,2022,2023,548723.0,5295579.0,26910,2669,1817,23,92.0,10.82,,0,,,0,,
C2020_01022_01925,322,1,35,REVIEW|1-2|10-14,REVIEW,1,1,1,1-2,10-14,2,2019,2020,2021,548939.0,5298873.0,26910,1022,1925,20,80.0,10.09,next,0,,,0,,
F2020_03077_01380,323,0,34,REVIEW|1-2|8-10,REVIEW,1,1,1,1-2,8-10,2,2019,2020,2021,547849.0,5294763.0,26910,3077,1380,13,52.0,8.14,,0,,,0,,
F2020_00853_02068,324,0,36,REVIEW|1-2|14+,REVIEW,1,1,1,1-2,14+,2,2019,2020,2021,549225.0,5299211.0,26910,853,2068,75,300.0,19.54,,0,,,0,,
F2016_03566_01553,325,0,33,REVIEW|1-2|6-8,REVIEW,1,1,1,1-2,6-8,2,2015,2016,2017,548195.0,5293785.0,26910,3566,1553,11,44.0,7.48,,1,lidar_chm2_2016_50cm,0,1,,
F2020_01235_01685,326,0,36,REVIEW|1-2|14+,REVIEW,1,1,1,1-2,14+,2,2019,2020,2021,548459.0,5298447.0,26910,1235,1685,162,648.0,28.72,,0,,,0,,
F2015_02245_01226,327,0,7,HEAL|1-2|8-10,HEAL,2,1,2,1-2,8-10,3,2013,2015,2016,547541.0,5296427.0,26910,2245,1226,13,52.0,8.14,,1,lidar_chm2_2016_50cm,-1,1,,
F2017_01121_02680,328,0,33,REVIEW|1-2|6-8,REVIEW,1,2,2,1-2,6-8,3,2016,2017,2019,550449.0,5298675.0,26910,1121,2680,8,32.0,6.38,,1,lidar_chm2_2016_50cm,1,1,,
F2011s_01609_01928,329,0,6,HEAL|1-2|6-8,HEAL,2,2,2,1-2,6-8,4,2009,2011s,2013,548945.0,5297699.0,26910,1609,1928,8,32.0,6.38,,0,,,0,,
C2016_01757_02061,330,1,34,REVIEW|1-2|8-10,REVIEW,1,1,1,1-2,8-10,2,2015,2016,2017,549211.0,5297403.0,26910,1757,2061,13,52.0,8.14,prev,1,lidar_chm2_2016_50cm,0,1,,
F2017_03812_01007,331,0,35,REVIEW|1-2|10-14,REVIEW,1,2,2,1-2,10-14,3,2016,2017,2019,547103.0,5293293.0,26910,3812,1007,20,80.0,10.09,,1,lidar_chm2_2016_50cm,1,1,,
F2020_01428_01507,332,0,33,REVIEW|1-2|6-8,REVIEW,1,1,1,1-2,6-8,2,2019,2020,2021,548103.0,5298061.0,26910,1428,1507,9,36.0,6.77,,0,,,0,,
C2020_02383_01200,333,1,33,REVIEW|1-2|6-8,REVIEW,1,1,1,1-2,6-8,2,2019,2020,2021,547489.0,5296151.0,26910,2383,1200,10,40.0,7.14,next,0,,,0,,
C2019_01429_01915,334,1,35,REVIEW|1-2|10-14,REVIEW,2,1,2,1-2,10-14,3,2017,2019,2020,548919.0,5298059.0,26910,1429,1915,20,80.0,10.09,prev,0,,,0,,
F2015_04223_01206,335,0,8,HEAL|1-2|10-14,HEAL,2,1,2,1-2,10-14,3,2013,2015,2016,547501.0,5292471.0,26910,4223,1206,24,96.0,11.06,,1,lidar_chm2_2016_50cm,-1,1,,
F2013_00504_02354,336,0,6,HEAL|1-2|6-8,HEAL,2,2,2,1-2,6-8,4,2011s,2013,2015,549797.0,5299909.0,26910,504,2354,9,36.0,6.77,,0,,,0,,
F2016_01436_02086,337,0,33,REVIEW|1-2|6-8,REVIEW,1,1,1,1-2,6-8,2,2015,2016,2017,549261.0,5298045.0,26910,1436,2086,12,48.0,7.82,,1,lidar_chm2_2016_50cm,0,1,,
C2016_02512_01998,338,1,33,REVIEW|1-2|6-8,REVIEW,1,1,1,1-2,6-8,2,2015,2016,2017,549085.0,5295893.0,26910,2512,1998,12,48.0,7.82,prev,1,lidar_chm2_2016_50cm,0,1,,
C2020_01923_01305,339,1,33,REVIEW|1-2|6-8,REVIEW,1,1,1,1-2,6-8,2,2019,2020,2021,547699.0,5297071.0,26910,1923,1305,12,48.0,7.82,next,0,,,0,,
F2015_03587_01559,340,0,6,HEAL|1-2|6-8,HEAL,2,1,2,1-2,6-8,3,2013,2015,2016,548207.0,5293743.0,26910,3587,1559,9,36.0,6.77,,1,lidar_chm2_2016_50cm,-1,0,,
C2017_02857_02085,341,1,33,REVIEW|1-2|6-8,REVIEW,1,2,2,1-2,6-8,3,2016,2017,2019,549259.0,5295203.0,26910,2857,2085,8,32.0,6.38,prev,1,lidar_chm2_2016_50cm,1,0,,
F2020_00032_02373,342,0,36,REVIEW|1-2|14+,REVIEW,1,1,1,1-2,14+,2,2019,2020,2021,549835.0,5300853.0,26910,32,2373,39,156.0,14.09,,0,,,0,,
F2011s_04079_01358,343,0,6,HEAL|1-2|6-8,HEAL,2,2,2,1-2,6-8,4,2009,2011s,2013,547805.0,5292759.0,26910,4079,1358,8,32.0,6.38,,0,,,0,,
F2022_01982_01611,344,0,33,REVIEW|1-2|6-8,REVIEW,1,1,1,1-2,6-8,2,2021,2022,2023,548311.0,5296953.0,26910,1982,1611,12,48.0,7.82,,0,,,0,,
F2020_02426_00821,345,0,33,REVIEW|1-2|6-8,REVIEW,1,1,1,1-2,6-8,2,2019,2020,2021,546731.0,5296065.0,26910,2426,821,12,48.0,7.82,,0,,,0,,
C2022_04184_00996,346,1,36,REVIEW|1-2|14+,REVIEW,1,1,1,1-2,14+,2,2021,2022,2023,547081.0,5292549.0,26910,4184,996,72,288.0,19.15,prev,0,,,0,,
C2019_03655_01531,347,1,33,REVIEW|1-2|6-8,REVIEW,2,1,2,1-2,6-8,3,2017,2019,2020,548151.0,5293607.0,26910,3655,1531,8,32.0,6.38,prev,0,,,0,,
C2019_04151_01440,348,1,33,REVIEW|1-2|6-8,REVIEW,2,1,2,1-2,6-8,3,2017,2019,2020,547969.0,5292615.0,26910,4151,1440,8,32.0,6.38,prev,0,,,0,,
F2011s_03503_01531,349,0,5,HEAL|1-2|5-6,HEAL,2,2,2,1-2,5-6,4,2009,2011s,2013,548151.0,5293911.0,26910,3503,1531,7,28.0,5.97,,0,,,0,,
F2023_00559_02305,350,0,34,REVIEW|1-2|8-10,REVIEW,1,1,1,1-2,8-10,2,2022,2023,2024,549699.0,5299799.0,26910,559,2305,18,72.0,9.57,,0,,,0,,
C2016_04193_01292,351,1,33,REVIEW|1-2|6-8,REVIEW,1,1,1,1-2,6-8,2,2015,2016,2017,547673.0,5292531.0,26910,4193,1292,8,32.0,6.38,next,1,lidar_chm2_2016_50cm,0,0,,
C2022_02198_02013,352,1,33,REVIEW|1-2|6-8,REVIEW,1,1,1,1-2,6-8,2,2021,2022,2023,549115.0,5296521.0,26910,2198,2013,8,32.0,6.38,prev,0,,,0,,
C2022_02170_02042,353,1,35,REVIEW|1-2|10-14,REVIEW,1,1,1,1-2,10-14,2,2021,2022,2023,549173.0,5296577.0,26910,2170,2042,20,80.0,10.09,prev,0,,,0,,
F2019_03041_01693,354,0,32,REVIEW|1-2|5-6,REVIEW,2,1,2,1-2,5-6,3,2017,2019,2020,548475.0,5294835.0,26910,3041,1693,7,28.0,5.97,,0,,,0,,
C2016_01746_02000,355,1,33,REVIEW|1-2|6-8,REVIEW,1,1,1,1-2,6-8,2,2015,2016,2017,549089.0,5297425.0,26910,1746,2000,10,40.0,7.14,next,1,lidar_chm2_2016_50cm,0,1,,
F2020_03907_01391,356,0,36,REVIEW|1-2|14+,REVIEW,1,1,1,1-2,14+,2,2019,2020,2021,547871.0,5293103.0,26910,3907,1391,53,212.0,16.43,,0,,,0,,
C2023_03314_01438,357,1,32,REVIEW|1-2|5-6,REVIEW,1,1,1,1-2,5-6,2,2022,2023,2024,547965.0,5294289.0,26910,3314,1438,7,28.0,5.97,next,0,,,0,,
F2020_02995_01169,358,0,32,REVIEW|1-2|5-6,REVIEW,1,1,1,1-2,5-6,2,2019,2020,2021,547427.0,5294927.0,26910,2995,1169,7,28.0,5.97,,0,,,0,,
F2020_02437_02116,359,0,34,REVIEW|1-2|8-10,REVIEW,1,1,1,1-2,8-10,2,2019,2020,2021,549321.0,5296043.0,26910,2437,2116,15,60.0,8.74,,0,,,0,,
C2016_01630_01317,360,1,33,REVIEW|1-2|6-8,REVIEW,1,1,1,1-2,6-8,2,2015,2016,2017,547723.0,5297657.0,26910,1630,1317,11,44.0,7.48,prev,1,lidar_chm2_2016_50cm,0,0,,
F2023_03697_01054,361,0,33,REVIEW|1-2|6-8,REVIEW,1,1,1,1-2,6-8,2,2022,2023,2024,547197.0,5293523.0,26910,3697,1054,11,44.0,7.48,,0,,,0,,
F2017_03012_01897,362,0,34,REVIEW|1-2|8-10,REVIEW,1,2,2,1-2,8-10,3,2016,2017,2019,548883.0,5294893.0,26910,3012,1897,19,76.0,9.84,,1,lidar_chm2_2016_50cm,1,0,,
F2015_00549_02549,363,0,9,HEAL|1-2|14+,HEAL,2,1,2,1-2,14+,3,2013,2015,2016,550187.0,5299819.0,26910,549,2549,40,160.0,14.27,,1,lidar_chm2_2016_50cm,-1,1,,
F2020_03812_01563,364,0,33,REVIEW|1-2|6-8,REVIEW,1,1,1,1-2,6-8,2,2019,2020,2021,548215.0,5293293.0,26910,3812,1563,10,40.0,7.14,,0,,,0,,
F2023_03746_01029,365,0,33,REVIEW|1-2|6-8,REVIEW,1,1,1,1-2,6-8,2,2022,2023,2024,547147.0,5293425.0,26910,3746,1029,12,48.0,7.82,,0,,,0,,
F2020_02104_01805,366,0,33,REVIEW|1-2|6-8,REVIEW,1,1,1,1-2,6-8,2,2019,2020,2021,548699.0,5296709.0,26910,2104,1805,12,48.0,7.82,,0,,,0,,
C2011s_02247_01247,367,1,8,HEAL|1-2|10-14,HEAL,2,2,2,1-2,10-14,4,2009,2011s,2013,547583.0,5296423.0,26910,2247,1247,22,88.0,10.59,prev,0,,,0,,
F2020_04078_02255,368,0,34,REVIEW|1-2|8-10,REVIEW,1,1,1,1-2,8-10,2,2019,2020,2021,549599.0,5292761.0,26910,4078,2255,14,56.0,8.44,,0,,,0,,
F2016_02645_01457,369,0,35,REVIEW|1-2|10-14,REVIEW,1,1,1,1-2,10-14,2,2015,2016,2017,548003.0,5295627.0,26910,2645,1457,22,88.0,10.59,,1,lidar_chm2_2016_50cm,0,0,,
F2020_04250_01125,370,0,33,REVIEW|1-2|6-8,REVIEW,1,1,1,1-2,6-8,2,2019,2020,2021,547339.0,5292417.0,26910,4250,1125,9,36.0,6.77,,0,,,0,,
C2023_01846_02157,371,1,33,REVIEW|1-2|6-8,REVIEW,1,1,1,1-2,6-8,2,2022,2023,2024,549403.0,5297225.0,26910,1846,2157,8,32.0,6.38,next,0,,,0,,
C2015_04539_02424,372,1,8,HEAL|1-2|10-14,HEAL,2,1,2,1-2,10-14,3,2013,2015,2016,549937.0,5291839.0,26910,4539,2424,26,104.0,11.51,prev,1,lidar_chm2_2016_50cm,-1,1,,
C2017_03328_01322,373,1,33,REVIEW|1-2|6-8,REVIEW,1,2,2,1-2,6-8,3,2016,2017,2019,547733.0,5294261.0,26910,3328,1322,9,36.0,6.77,next,1,lidar_chm2_2016_50cm,1,1,,
F2017_02470_02048,374,0,33,REVIEW|1-2|6-8,REVIEW,1,2,2,1-2,6-8,3,2016,2017,2019,549185.0,5295977.0,26910,2470,2048,8,32.0,6.38,,1,lidar_chm2_2016_50cm,1,1,,
C2011s_03945_02303,375,1,9,HEAL|1-2|14+,HEAL,2,2,2,1-2,14+,4,2009,2011s,2013,549695.0,5293027.0,26910,3945,2303,43,172.0,14.8,prev,0,,,0,,
F2022_03225_01932,376,0,32,REVIEW|1-2|5-6,REVIEW,1,1,1,1-2,5-6,2,2021,2022,2023,548953.0,5294467.0,26910,3225,1932,7,28.0,5.97,,0,,,0,,
C2020_00440_02533,377,1,33,REVIEW|1-2|6-8,REVIEW,1,1,1,1-2,6-8,2,2019,2020,2021,550155.0,5300037.0,26910,440,2533,11,44.0,7.48,next,0,,,0,,
F2020_03068_01516,378,0,35,REVIEW|1-2|10-14,REVIEW,1,1,1,1-2,10-14,2,2019,2020,2021,548121.0,5294781.0,26910,3068,1516,28,112.0,11.94,,0,,,0,,
F2020_02786_02035,379,0,33,REVIEW|1-2|6-8,REVIEW,1,1,1,1-2,6-8,2,2019,2020,2021,549159.0,5295345.0,26910,2786,2035,9,36.0,6.77,,0,,,0,,
F2016_02866_02068,380,0,35,REVIEW|1-2|10-14,REVIEW,1,1,1,1-2,10-14,2,2015,2016,2017,549225.0,5295185.0,26910,2866,2068,25,100.0,11.28,,1,lidar_chm2_2016_50cm,0,0,,
F2020_03566_01505,381,0,35,REVIEW|1-2|10-14,REVIEW,1,1,1,1-2,10-14,2,2019,2020,2021,548099.0,5293785.0,26910,3566,1505,20,80.0,10.09,,0,,,0,,
F2023_04346_01231,382,0,33,REVIEW|1-2|6-8,REVIEW,1,1,1,1-2,6-8,2,2022,2023,2024,547551.0,5292225.0,26910,4346,1231,12,48.0,7.82,,0,,,0,,
F2017_01121_02675,383,0,33,REVIEW|1-2|6-8,REVIEW,1,2,2,1-2,6-8,3,2016,2017,2019,550439.0,5298675.0,26910,1121,2675,10,40.0,7.14,,1,lidar_chm2_2016_50cm,1,1,,
C2020_02869_01397,384,1,34,REVIEW|1-2|8-10,REVIEW,1,1,1,1-2,8-10,2,2019,2020,2021,547883.0,5295179.0,26910,2869,1397,19,76.0,9.84,next,0,,,0,,
C2022_03160_01332,385,1,33,REVIEW|1-2|6-8,REVIEW,1,1,1,1-2,6-8,2,2021,2022,2023,547753.0,5294597.0,26910,3160,1332,12,48.0,7.82,prev,0,,,0,,
C2017_04551_01673,386,1,33,REVIEW|1-2|6-8,REVIEW,1,2,2,1-2,6-8,3,2016,2017,2019,548435.0,5291815.0,26910,4551,1673,8,32.0,6.38,next,1,lidar_chm2_2016_50cm,1,0,,
C2022_03624_01153,387,1,36,REVIEW|1-2|14+,REVIEW,1,1,1,1-2,14+,2,2021,2022,2023,547395.0,5293669.0,26910,3624,1153,114,456.0,24.1,prev,0,,,0,,
C2016_01159_01630,388,1,33,REVIEW|1-2|6-8,REVIEW,1,1,1,1-2,6-8,2,2015,2016,2017,548349.0,5298599.0,26910,1159,1630,12,48.0,7.82,prev,1,lidar_chm2_2016_50cm,0,1,,
C2017_02812_00991,389,1,33,REVIEW|1-2|6-8,REVIEW,1,2,2,1-2,6-8,3,2016,2017,2019,547071.0,5295293.0,26910,2812,991,8,32.0,6.38,next,1,lidar_chm2_2016_50cm,1,1,,
F2023_04208_01842,390,0,33,REVIEW|1-2|6-8,REVIEW,1,1,1,1-2,6-8,2,2022,2023,2024,548773.0,5292501.0,26910,4208,1842,9,36.0,6.77,,0,,,0,,
C2017_03546_01329,391,1,32,REVIEW|1-2|5-6,REVIEW,1,2,2,1-2,5-6,3,2016,2017,2019,547747.0,5293825.0,26910,3546,1329,7,28.0,5.97,next,1,lidar_chm2_2016_50cm,1,1,,
F2023_00472_02553,392,0,34,REVIEW|1-2|8-10,REVIEW,1,1,1,1-2,8-10,2,2022,2023,2024,550195.0,5299973.0,26910,472,2553,19,76.0,9.84,,0,,,0,,
C2023_04520_00975,393,1,35,REVIEW|1-2|10-14,REVIEW,1,1,1,1-2,10-14,2,2022,2023,2024,547039.0,5291877.0,26910,4520,975,30,120.0,12.36,next,0,,,0,,
C2017_04544_02130,394,1,32,REVIEW|1-2|5-6,REVIEW,1,2,2,1-2,5-6,3,2016,2017,2019,549349.0,5291829.0,26910,4544,2130,7,28.0,5.97,next,1,lidar_chm2_2016_50cm,1,1,,
F2016_04187_01331,395,0,33,REVIEW|1-2|6-8,REVIEW,1,1,1,1-2,6-8,2,2015,2016,2017,547751.0,5292543.0,26910,4187,1331,9,36.0,6.77,,1,lidar_chm2_2016_50cm,0,0,,
C2020_01419_02336,396,1,34,REVIEW|1-2|8-10,REVIEW,1,1,1,1-2,8-10,2,2019,2020,2021,549761.0,5298079.0,26910,1419,2336,13,52.0,8.14,next,0,,,0,,
C2015_00850_02894,397,1,6,HEAL|1-2|6-8,HEAL,2,1,2,1-2,6-8,3,2013,2015,2016,550877.0,5299217.0,26910,850,2894,12,48.0,7.82,next,1,lidar_chm2_2016_50cm,-1,1,,
F2016_00997_02399,398,0,33,REVIEW|1-2|6-8,REVIEW,1,1,1,1-2,6-8,2,2015,2016,2017,549887.0,5298923.0,26910,997,2399,10,40.0,7.14,,1,lidar_chm2_2016_50cm,0,0,,
C2011s_01537_02517,399,1,5,HEAL|1-2|5-6,HEAL,2,2,2,1-2,5-6,4,2009,2011s,2013,550123.0,5297843.0,26910,1537,2517,7,28.0,5.97,prev,0,,,0,,
C2017_01970_01401,400,1,32,REVIEW|1-2|5-6,REVIEW,1,2,2,1-2,5-6,3,2016,2017,2019,547891.0,5296977.0,26910,1970,1401,7,28.0,5.97,prev,1,lidar_chm2_2016_50cm,1,0,,
F2020_00183_02532,401,0,34,REVIEW|1-2|8-10,REVIEW,1,1,1,1-2,8-10,2,2019,2020,2021,550153.0,5300551.0,26910,183,2532,17,68.0,9.3,,0,,,0,,
F2020_01179_01978,402,0,35,REVIEW|1-2|10-14,REVIEW,1,1,1,1-2,10-14,2,2019,2020,2021,549045.0,5298559.0,26910,1179,1978,20,80.0,10.09,,0,,,0,,
F2022_04388_01842,403,0,34,REVIEW|1-2|8-10,REVIEW,1,1,1,1-2,8-10,2,2021,2022,2023,548773.0,5292141.0,26910,4388,1842,14,56.0,8.44,,0,,,0,,
C2022_02809_02382,404,1,32,REVIEW|1-2|5-6,REVIEW,1,1,1,1-2,5-6,2,2021,2022,2023,549853.0,5295299.0,26910,2809,2382,7,28.0,5.97,prev,0,,,0,,
C2020_01111_01667,405,1,32,REVIEW|1-2|5-6,REVIEW,1,1,1,1-2,5-6,2,2019,2020,2021,548423.0,5298695.0,26910,1111,1667,7,28.0,5.97,prev,0,,,0,,
F2020_02817_01375,406,0,36,REVIEW|1-2|14+,REVIEW,1,1,1,1-2,14+,2,2019,2020,2021,547839.0,5295283.0,26910,2817,1375,100,400.0,22.57,,0,,,0,,
C2017_03172_01282,407,1,35,REVIEW|1-2|10-14,REVIEW,1,2,2,1-2,10-14,3,2016,2017,2019,547653.0,5294573.0,26910,3172,1282,22,88.0,10.59,prev,1,lidar_chm2_2016_50cm,1,0,,
F2015_00944_02024,408,0,9,HEAL|1-2|14+,HEAL,2,1,2,1-2,14+,3,2013,2015,2016,549137.0,5299029.0,26910,944,2024,79,316.0,20.06,,1,lidar_chm2_2016_50cm,-1,1,,
C2023_03695_00887,409,1,36,REVIEW|1-2|14+,REVIEW,1,1,1,1-2,14+,2,2022,2023,2024,546863.0,5293527.0,26910,3695,887,43,172.0,14.8,next,0,,,0,,
F2017_00384_02652,410,0,33,REVIEW|1-2|6-8,REVIEW,1,2,2,1-2,6-8,3,2016,2017,2019,550393.0,5300149.0,26910,384,2652,9,36.0,6.77,,1,lidar_chm2_2016_50cm,1,0,,
C2013_03311_00676,411,1,7,HEAL|1-2|8-10,HEAL,2,2,2,1-2,8-10,4,2011s,2013,2015,546441.0,5294295.0,26910,3311,676,17,68.0,9.3,prev,0,,,0,,
C2022_02318_02209,412,1,33,REVIEW|1-2|6-8,REVIEW,1,1,1,1-2,6-8,2,2021,2022,2023,549507.0,5296281.0,26910,2318,2209,8,32.0,6.38,next,0,,,0,,
C2013_03500_01558,413,1,6,HEAL|1-2|6-8,HEAL,2,2,2,1-2,6-8,4,2011s,2013,2015,548205.0,5293917.0,26910,3500,1558,8,32.0,6.38,next,0,,,0,,
C2017_02479_01317,414,1,34,REVIEW|1-2|8-10,REVIEW,1,2,2,1-2,8-10,3,2016,2017,2019,547723.0,5295959.0,26910,2479,1317,18,72.0,9.57,prev,1,lidar_chm2_2016_50cm,1,0,,
