crown_id,diameter_m,raw_states,healed_states,valid_from,valid_to,class,confidence,epochs_healed
405,7.08,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
406,18.92,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
407,24.2,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
408,5.75,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
409,4.6,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
410,9.52,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
411,4.25,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
412,5.56,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
413,4.53,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
414,8.23,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
415,11.31,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
416,12.21,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
417,9.9,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
418,11.68,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
419,7.5,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
420,9.04,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
421,7.03,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
422,5.36,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
423,13.92,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
424,16.82,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
425,8.94,PPPPPPPA,PPPPPPPA,2009,2021,LOST,TERMINAL,
426,18.91,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
427,15.39,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
428,17.47,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
429,13.52,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
430,8.81,PPPPPPP?,PPPPPPP?,2009,2021,PERSISTENT,RAW,
431,6.5,PPPPPPP?,PPPPPPP?,2009,2021,PERSISTENT,RAW,
432,17.8,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
433,15.84,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
434,6.05,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
435,11.33,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
436,9.91,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
437,6.16,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
438,9.49,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
439,8.18,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
440,5.23,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
441,5.93,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
442,9.54,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
443,2.41,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
444,11.0,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
445,15.09,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
446,16.86,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
447,7.13,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
448,8.55,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
473,19.19,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
482,16.43,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
484,13.39,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
486,9.92,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
487,12.37,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
488,7.2,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
489,7.26,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
490,14.71,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
491,11.86,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
492,17.95,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
493,13.47,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
494,14.65,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
495,5.1,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
496,16.16,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
497,4.35,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
498,10.76,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
499,11.79,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
500,8.61,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
501,14.73,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
502,13.01,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
503,6.06,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
504,15.48,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
505,9.44,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
506,11.32,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
507,11.47,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
508,8.62,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
509,4.75,PPPPPPPA,PPPPPPPA,2009,2021,LOST,TERMINAL,
510,9.94,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
511,16.05,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
512,6.89,PPPPPPPA,PPPPPPPA,2009,2021,LOST,TERMINAL,
513,16.12,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
514,19.23,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
515,6.74,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
516,12.65,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
517,10.66,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
518,15.76,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
519,15.95,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
520,6.33,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
521,20.01,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
522,13.94,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
523,9.99,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
524,9.54,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
525,9.49,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
526,10.01,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
527,14.3,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
528,4.84,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
529,12.1,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
530,8.67,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
531,10.51,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
532,5.67,PPPPPPPA,PPPPPPPA,2009,2021,LOST,TERMINAL,
533,19.64,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
534,14.46,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
535,13.47,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
536,11.9,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
537,12.04,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
538,6.42,PPPPPPP?,PPPPPPP?,2009,2021,PERSISTENT,RAW,
539,7.64,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
540,11.71,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
541,14.11,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
542,12.14,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
543,8.84,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
544,15.49,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
545,10.02,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
546,13.73,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
547,10.2,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
548,9.53,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
549,5.46,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
550,15.12,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
551,3.46,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
552,13.01,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
553,20.34,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
554,5.74,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
555,13.3,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
556,12.29,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
557,11.96,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
558,20.0,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
559,6.94,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
560,13.47,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
561,11.49,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
562,12.03,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
563,7.72,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
564,7.78,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
565,8.23,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
566,14.75,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
567,17.59,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
568,14.56,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
569,11.06,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
570,9.72,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
571,9.19,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
572,13.87,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
573,6.67,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
574,8.14,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
575,8.87,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
576,12.97,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
577,8.11,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
578,7.54,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
579,9.44,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
580,9.61,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
581,12.74,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
582,10.48,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
583,9.27,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
584,15.12,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
585,6.92,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
586,6.45,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
587,11.09,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
588,12.01,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
589,7.71,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
590,13.03,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
591,13.06,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
592,9.59,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
593,10.18,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
594,15.95,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
596,5.88,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
597,6.1,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
598,9.99,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
599,15.51,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
600,13.93,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
601,7.71,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
602,18.6,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
603,12.52,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
604,13.29,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
605,11.45,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
606,9.08,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
607,6.6,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
608,15.13,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
609,14.8,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
610,14.88,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
611,19.82,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
612,5.86,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
613,5.53,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
639,16.6,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
641,13.87,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
643,20.67,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
644,17.58,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
646,14.57,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
647,15.31,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
648,9.87,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
649,17.23,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
650,10.86,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
651,18.23,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
652,11.7,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
653,9.4,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
654,15.78,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
655,14.02,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
656,17.14,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
657,8.48,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
658,4.12,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
659,9.07,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
660,13.07,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
661,12.22,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
662,16.24,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
663,13.56,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
664,13.7,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
665,15.42,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
666,23.19,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
667,6.14,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
668,12.43,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
669,11.45,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
670,19.52,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
671,14.08,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
672,9.41,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
673,3.16,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
674,11.17,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
675,4.93,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
676,11.05,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
677,7.71,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
678,12.97,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
679,9.23,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
680,13.5,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
681,9.35,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
682,8.47,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
683,10.84,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
684,13.32,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
685,19.45,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
686,15.64,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
687,17.17,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
688,11.6,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
689,8.93,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
690,14.21,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
691,7.1,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
692,3.44,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
693,10.87,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
694,9.13,PPPPPPP?,PPPPPPP?,2009,2021,PERSISTENT,RAW,
695,15.4,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
696,4.86,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
697,6.33,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
698,14.86,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
699,9.93,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
700,13.85,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
701,9.19,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
702,15.38,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
703,6.5,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
704,12.5,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
706,16.1,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
707,12.65,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
708,9.23,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
709,16.52,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
710,5.96,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
711,5.81,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
712,8.13,PPPPPPPA,PPPPPPPA,2009,2021,LOST,TERMINAL,
713,8.85,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
714,3.92,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
715,13.03,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
716,15.33,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
717,6.47,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
718,16.72,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
719,8.5,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
720,15.18,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
721,16.78,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
722,11.62,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
723,11.76,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
724,17.16,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
725,13.1,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
726,5.44,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
727,18.3,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
728,15.25,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
729,10.33,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
730,9.96,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
731,10.11,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
732,15.07,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
733,14.27,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
734,11.08,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
735,12.48,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
736,9.52,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
737,11.73,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
738,9.05,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
739,18.88,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
740,18.69,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
741,2.85,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
742,12.45,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
743,14.81,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
744,8.93,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
745,12.87,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
746,20.64,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
747,6.9,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
748,13.1,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
749,13.89,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
780,16.46,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
781,9.64,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
782,13.45,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
783,13.27,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
784,6.33,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
785,4.01,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
786,16.85,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
787,16.11,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
788,6.36,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
789,16.55,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
790,14.1,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
791,14.31,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
792,19.68,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
793,12.61,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
794,11.26,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
795,14.19,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
796,16.03,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
797,13.23,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
798,19.13,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
799,10.74,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
800,8.65,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
801,15.52,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
802,13.09,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
803,7.97,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
804,14.1,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
805,10.33,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
806,13.58,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
807,6.67,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
808,7.82,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
809,10.22,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
810,5.53,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
811,11.53,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
812,6.45,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
813,11.53,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
814,16.21,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
815,13.29,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
816,19.83,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
817,10.81,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
818,9.5,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
819,16.75,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
820,10.78,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
821,7.81,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
822,16.47,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
