run_id,ts_utc,date,step,run_tag,years,engine_version,git_sha,git_dirty,git_branch,gpu,gpu_mem_gb,arch,encoder,epoch,seed,split_seed,honest_val_split,imagery,gsd_cm,label_source,label_source_size,add_canopy_mask,force_citywide,tileset_id,join_basis,env_sha,n_packages,python,argv,in_run_registry
20260902T072602Z_2016_t1_2016_nir_labels,20260902T072602Z,2026-09-02,labels,t1_2016_nir,2016,v048,7ef2f11036ab,false,work/20260824-sectors,,,unet,resnet101,3,42,42,false,2016_snoh_1ft_rgbi.tif,30.5,edmonds_canopy_mask_2020.tif,287816390,,true,66af3b1cbf79,inferred_current,fcb23b728757,643,3.13.15,--year 2016 --step labels --infer-batch 32 --run-tag t1_2016_nir --force-citywide --sample-manifest /content/drive/MyDrive/treedata/phase4/qc/sample_tiles_2016.csv --hs-source nir,1
20260902T073042Z_2016_t1_2016_nir_tile,20260902T073042Z,2026-09-02,tile,t1_2016_nir,2016,v048,7ef2f11036ab,false,work/20260824-sectors,,,unet,resnet101,3,42,42,false,2016_snoh_1ft_rgbi.tif,30.5,edmonds_canopy_mask_2020.tif,287816390,,true,66af3b1cbf79,inferred_current,fcb23b728757,643,3.13.15,--year 2016 --step tile --infer-batch 32 --run-tag t1_2016_nir --force-citywide --sample-manifest /content/drive/MyDrive/treedata/phase4/qc/sample_tiles_2016.csv --hs-source nir,1
20260902T073158Z_2011s_t1_2011s_add16_labels,20260902T073158Z,2026-09-02,labels,t1_2011s_add16,2011s,v048,7ef2f11036ab,false,work/20260824-sectors,,,unet,resnet101,3,42,42,false,2011_snoh_1ft_rgb.tif,30.5,edmonds_canopy_mask_2020.tif,287816390,add_chm2016.tif,true,da798ffbabd7,inferred_current,fcb23b728757,643,3.13.15,--year 2011s --step labels --infer-batch 32 --run-tag t1_2011s_add16 --force-citywide --sample-manifest /content/drive/MyDrive/treedata/phase4/qc/sample_tiles_2011s.csv --no-hillshade --add-canopy-mask /content/drive/MyDrive/treedata/phase4/labels_corrected/add_chm2016.tif,1
20260902T074058Z_2011s_t1_2011s_add16_tile,20260902T074058Z,2026-09-02,tile,t1_2011s_add16,2011s,v048,7ef2f11036ab,false,work/20260824-sectors,,,unet,resnet101,3,42,42,false,2011_snoh_1ft_rgb.tif,30.5,edmonds_canopy_mask_2020.tif,287816390,add_chm2016.tif,true,da798ffbabd7,inferred_current,fcb23b728757,643,3.13.15,--year 2011s --step tile --infer-batch 32 --run-tag t1_2011s_add16 --force-citywide --sample-manifest /content/drive/MyDrive/treedata/phase4/qc/sample_tiles_2011s.csv --no-hillshade --add-canopy-mask /content/drive/MyDrive/treedata/phase4/labels_corrected/add_chm2016.tif,1
20260902T074947Z_2020_t1_2020_base_labels,20260902T074947Z,2026-09-02,labels,t1_2020_base,2020,v048,7ef2f11036ab,false,work/20260824-sectors,,,unet,resnet101,3,42,42,false,2020_coe_rgb.tif,5.0,edmonds_canopy_mask_2020.tif,287816390,,true,3bbb309b6ef4,inferred_current,fcb23b728757,643,3.13.15,--year 2020 --step labels --infer-batch 32 --run-tag t1_2020_base --force-citywide --sample-manifest /content/drive/MyDrive/treedata/phase4/qc/sample_tiles_2020.csv --no-hillshade,1
20260902T075451Z_2020_t1_2020_base_tile,20260902T075451Z,2026-09-02,tile,t1_2020_base,2020,v048,7ef2f11036ab,false,work/20260824-sectors,,,unet,resnet101,3,42,42,false,2020_coe_rgb.tif,5.0,edmonds_canopy_mask_2020.tif,287816390,,true,3bbb309b6ef4,inferred_current,fcb23b728757,643,3.13.15,--year 2020 --step tile --infer-batch 32 --run-tag t1_2020_base --force-citywide --sample-manifest /content/drive/MyDrive/treedata/phase4/qc/sample_tiles_2020.csv --no-hillshade,1
20260902T080459Z_2011s_t1_2011s_in05_labels,20260902T080459Z,2026-09-02,labels,t1_2011s_in05,2011s,v048,7ef2f11036ab,false,work/20260824-sectors,,,unet,resnet101,3,42,42,false,2011_snoh_1ft_rgb.tif,30.5,edmonds_canopy_mask_2020.tif,287816390,,true,fc897629a17c,inferred_current,fcb23b728757,643,3.13.15,--year 2011s --step labels --infer-batch 32 --run-tag t1_2011s_in05 --force-citywide --sample-manifest /content/drive/MyDrive/treedata/phase4/qc/sample_tiles_2011s.csv --hs-source chm2005,1
20260902T081657Z_2011s_t1_2011s_in05_tile,20260902T081657Z,2026-09-02,tile,t1_2011s_in05,2011s,v048,7ef2f11036ab,false,work/20260824-sectors,,,unet,resnet101,3,42,42,false,2011_snoh_1ft_rgb.tif,30.5,edmonds_canopy_mask_2020.tif,287816390,,true,fc897629a17c,inferred_current,fcb23b728757,643,3.13.15,--year 2011s --step tile --infer-batch 32 --run-tag t1_2011s_in05 --force-citywide --sample-manifest /content/drive/MyDrive/treedata/phase4/qc/sample_tiles_2011s.csv --hs-source chm2005,1
20260902T082852Z_2020_t1_2020_add05_labels,20260902T082852Z,2026-09-02,labels,t1_2020_add05,2020,v048,7ef2f11036ab,false,work/20260824-sectors,,,unet,resnet101,3,42,42,false,2020_coe_rgb.tif,5.0,edmonds_canopy_mask_2020.tif,287816390,add_chm2005.tif,true,88296711094f,inferred_current,fcb23b728757,643,3.13.15,--year 2020 --step labels --infer-batch 32 --run-tag t1_2020_add05 --force-citywide --sample-manifest /content/drive/MyDrive/treedata/phase4/qc/sample_tiles_2020.csv --no-hillshade --add-canopy-mask /content/drive/MyDrive/treedata/phase4/labels_corrected/add_chm2005.tif,1
20260902T083500Z_2020_t1_2020_add05_tile,20260902T083500Z,2026-09-02,tile,t1_2020_add05,2020,v048,7ef2f11036ab,false,work/20260824-sectors,,,unet,resnet101,3,42,42,false,2020_coe_rgb.tif,5.0,edmonds_canopy_mask_2020.tif,287816390,add_chm2005.tif,true,88296711094f,inferred_current,fcb23b728757,643,3.13.15,--year 2020 --step tile --infer-batch 32 --run-tag t1_2020_add05 --force-citywide --sample-manifest /content/drive/MyDrive/treedata/phase4/qc/sample_tiles_2020.csv --no-hillshade --add-canopy-mask /content/drive/MyDrive/treedata/phase4/labels_corrected/add_chm2005.tif,1
20260902T085158Z_2011s_t1_2011s_in16_labels,20260902T085158Z,2026-09-02,labels,t1_2011s_in16,2011s,v048,7ef2f11036ab,false,work/20260824-sectors,,,unet,resnet101,3,42,42,false,2011_snoh_1ft_rgb.tif,30.5,edmonds_canopy_mask_2020.tif,287816390,,true,dfadfc0b93cc,inferred_current,fcb23b728757,643,3.13.15,--year 2011s --step labels --infer-batch 32 --run-tag t1_2011s_in16 --force-citywide --sample-manifest /content/drive/MyDrive/treedata/phase4/qc/sample_tiles_2011s.csv --hs-source chm2,1
20260902T090238Z_2011s_t1_2011s_in16_tile,20260902T090238Z,2026-09-02,tile,t1_2011s_in16,2011s,v048,7ef2f11036ab,false,work/20260824-sectors,,,unet,resnet101,3,42,42,false,2011_snoh_1ft_rgb.tif,30.5,edmonds_canopy_mask_2020.tif,287816390,,true,dfadfc0b93cc,inferred_current,fcb23b728757,643,3.13.15,--year 2011s --step tile --infer-batch 32 --run-tag t1_2011s_in16 --force-citywide --sample-manifest /content/drive/MyDrive/treedata/phase4/qc/sample_tiles_2011s.csv --hs-source chm2,1
20260902T090933Z_2020_t1_2020_add16_labels,20260902T090933Z,2026-09-02,labels,t1_2020_add16,2020,v048,7ef2f11036ab,false,work/20260824-sectors,,,unet,resnet101,3,42,42,false,2020_coe_rgb.tif,5.0,edmonds_canopy_mask_2020.tif,287816390,add_chm2016.tif,true,63aecb520333,inferred_current,fcb23b728757,643,3.13.15,--year 2020 --step labels --infer-batch 32 --run-tag t1_2020_add16 --force-citywide --sample-manifest /content/drive/MyDrive/treedata/phase4/qc/sample_tiles_2020.csv --no-hillshade --add-canopy-mask /content/drive/MyDrive/treedata/phase4/labels_corrected/add_chm2016.tif,1
20260902T091801Z_2020_t1_2020_add16_tile,20260902T091801Z,2026-09-02,tile,t1_2020_add16,2020,v048,7ef2f11036ab,false,work/20260824-sectors,,,unet,resnet101,3,42,42,false,2020_coe_rgb.tif,5.0,edmonds_canopy_mask_2020.tif,287816390,add_chm2016.tif,true,63aecb520333,inferred_current,fcb23b728757,643,3.13.15,--year 2020 --step tile --infer-batch 32 --run-tag t1_2020_add16 --force-citywide --sample-manifest /content/drive/MyDrive/treedata/phase4/qc/sample_tiles_2020.csv --no-hillshade --add-canopy-mask /content/drive/MyDrive/treedata/phase4/labels_corrected/add_chm2016.tif,1
20260902T092346Z_2011s_t1_2011s_cor02_labels,20260902T092346Z,2026-09-02,labels,t1_2011s_cor02,2011s,v048,7ef2f11036ab,false,work/20260824-sectors,,,unet,resnet101,3,42,42,false,2011_snoh_1ft_rgb.tif,30.5,edmonds_canopy_mask_2020.tif,287816390,add_corrupt2_2011s.tif,true,,none,fcb23b728757,643,3.13.15,--year 2011s --step labels --infer-batch 32 --run-tag t1_2011s_cor02 --force-citywide --sample-manifest /content/drive/MyDrive/treedata/phase4/qc/sample_tiles_2011s.csv --no-hillshade --add-canopy-mask /content/drive/MyDrive/treedata/phase4/labels_corrected/add_corrupt2_2011s.tif,1
20260902T093254Z_2011s_t1_2011s_cor02_tile,20260902T093254Z,2026-09-02,tile,t1_2011s_cor02,2011s,v048,7ef2f11036ab,false,work/20260824-sectors,,,unet,resnet101,3,42,42,false,2011_snoh_1ft_rgb.tif,30.5,edmonds_canopy_mask_2020.tif,287816390,add_corrupt2_2011s.tif,true,,none,fcb23b728757,643,3.13.15,--year 2011s --step tile --infer-batch 32 --run-tag t1_2011s_cor02 --force-citywide --sample-manifest /content/drive/MyDrive/treedata/phase4/qc/sample_tiles_2011s.csv --no-hillshade --add-canopy-mask /content/drive/MyDrive/treedata/phase4/labels_corrected/add_corrupt2_2011s.tif,1
20260902T094950Z_2020_t1_2020_in05_labels,20260902T094950Z,2026-09-02,labels,t1_2020_in05,2020,v048,7ef2f11036ab,false,work/20260824-sectors,,,unet,resnet101,3,42,42,false,2020_coe_rgb.tif,5.0,edmonds_canopy_mask_2020.tif,287816390,,true,46d85f7edcc5,inferred_current,fcb23b728757,643,3.13.15,--year 2020 --step labels --infer-batch 32 --run-tag t1_2020_in05 --force-citywide --sample-manifest /content/drive/MyDrive/treedata/phase4/qc/sample_tiles_2020.csv --hs-source chm2005,1
20260902T102147Z_2011s_t1_2011s_cor05_labels,20260902T102147Z,2026-09-02,labels,t1_2011s_cor05,2011s,v048,d4ff82d87003,false,work/20260824-sectors,,,unet,resnet101,3,42,42,false,2011_snoh_1ft_rgb.tif,30.5,edmonds_canopy_mask_2020.tif,287816390,add_corrupt5_2011s.tif,true,00c3bdb418cc,inferred_current,808885c5acbb,643,3.13.15,--year 2011s --step labels --infer-batch 32 --run-tag t1_2011s_cor05 --force-citywide --sample-manifest /content/drive/MyDrive/treedata/phase4/qc/sample_tiles_2011s.csv --no-hillshade --add-canopy-mask /content/drive/MyDrive/treedata/phase4/labels_corrected/add_corrupt5_2011s.tif,1
20260902T102957Z_2011s_t1_2011s_cor05_tile,20260902T102957Z,2026-09-02,tile,t1_2011s_cor05,2011s,v048,d4ff82d87003,false,work/20260824-sectors,,,unet,resnet101,3,42,42,false,2011_snoh_1ft_rgb.tif,30.5,edmonds_canopy_mask_2020.tif,287816390,add_corrupt5_2011s.tif,true,00c3bdb418cc,inferred_current,808885c5acbb,643,3.13.15,--year 2011s --step tile --infer-batch 32 --run-tag t1_2011s_cor05 --force-citywide --sample-manifest /content/drive/MyDrive/treedata/phase4/qc/sample_tiles_2011s.csv --no-hillshade --add-canopy-mask /content/drive/MyDrive/treedata/phase4/labels_corrected/add_corrupt5_2011s.tif,1
20260902T104250Z_2006s_t1_2006s_base_train,20260902T104250Z,2026-09-02,train,t1_2006s_base,2006s,v048,4a04d62ab481,false,work/20260824-sectors,NVIDIA A100-SXM4-40GB,40.0,unet,resnet101,3,42,42,false,2006_snoh_1m_rgb.tif,100.0,edmonds_canopy_mask_2020.tif,287816390,,true,d219f4d84a6a,inferred_current,0410735c7f0f,705,3.13.15,--year 2006s --step train --infer-batch 32 --run-tag t1_2006s_base --force-citywide --sample-manifest /content/drive/MyDrive/treedata/phase4/qc/sample_tiles_2006s.csv --no-hillshade,1
20260902T104505Z_2011s_t1_2011s_base_train,20260902T104505Z,2026-09-02,train,t1_2011s_base,2011s,v048,4a04d62ab481,false,work/20260824-sectors,NVIDIA A100-SXM4-40GB,40.0,unet,resnet101,3,42,42,false,2011_snoh_1ft_rgb.tif,30.5,edmonds_canopy_mask_2020.tif,287816390,,true,8df07a5c6853,inferred_current,0410735c7f0f,705,3.13.15,--year 2011s --step train --infer-batch 32 --run-tag t1_2011s_base --force-citywide --sample-manifest /content/drive/MyDrive/treedata/phase4/qc/sample_tiles_2011s.csv --no-hillshade,1
20260902T111058Z_2006s_t1_2006s_base_evaluate,20260902T111058Z,2026-09-02,evaluate,t1_2006s_base,2006s,v048,4a04d62ab481,false,work/20260824-sectors,NVIDIA A100-SXM4-40GB,40.0,unet,resnet101,3,42,42,false,2006_snoh_1m_rgb.tif,100.0,edmonds_canopy_mask_2020.tif,287816390,,true,d219f4d84a6a,inferred_current,302cd6c81d21,706,3.13.15,--year 2006s --step evaluate --infer-batch 32 --run-tag t1_2006s_base --force-citywide --sample-manifest /content/drive/MyDrive/treedata/phase4/qc/sample_tiles_2006s.csv --no-hillshade,1
20260902T111233Z_2011s_t1_2011s_base_evaluate,20260902T111233Z,2026-09-02,evaluate,t1_2011s_base,2011s,v048,4a04d62ab481,false,work/20260824-sectors,NVIDIA A100-SXM4-40GB,40.0,unet,resnet101,3,42,42,false,2011_snoh_1ft_rgb.tif,30.5,edmonds_canopy_mask_2020.tif,287816390,,true,8df07a5c6853,inferred_current,302cd6c81d21,706,3.13.15,--year 2011s --step evaluate --infer-batch 32 --run-tag t1_2011s_base --force-citywide --sample-manifest /content/drive/MyDrive/treedata/phase4/qc/sample_tiles_2011s.csv --no-hillshade,1
20260902T112200Z_2006s_t1_2006s_add05_train,20260902T112200Z,2026-09-02,train,t1_2006s_add05,2006s,v048,4a04d62ab481,false,work/20260824-sectors,NVIDIA A100-SXM4-40GB,40.0,unet,resnet101,3,42,42,false,2006_snoh_1m_rgb.tif,100.0,edmonds_canopy_mask_2020.tif,287816390,add_chm2005.tif,true,c12ba42ecca3,inferred_current,302cd6c81d21,706,3.13.15,--year 2006s --step train --infer-batch 32 --run-tag t1_2006s_add05 --force-citywide --sample-manifest /content/drive/MyDrive/treedata/phase4/qc/sample_tiles_2006s.csv --no-hillshade --add-canopy-mask /content/drive/MyDrive/treedata/phase4/labels_corrected/add_chm2005.tif,1
20260902T112748Z_2011s_t1_2011s_base_s2_train,20260902T112748Z,2026-09-02,train,t1_2011s_base_s2,2011s,v048,4a04d62ab481,false,work/20260824-sectors,NVIDIA A100-SXM4-40GB,40.0,unet,resnet101,3,43,42,false,2011_snoh_1ft_rgb.tif,30.5,edmonds_canopy_mask_2020.tif,287816390,,true,8df07a5c6853,inferred_current,302cd6c81d21,706,3.13.15,--year 2011s --step train --infer-batch 32 --run-tag t1_2011s_base_s2 --force-citywide --sample-manifest /content/drive/MyDrive/treedata/phase4/qc/sample_tiles_2011s.csv --no-hillshade --seed 43,1
20260902T114528Z_2006s_t1_2006s_add05_evaluate,20260902T114528Z,2026-09-02,evaluate,t1_2006s_add05,2006s,v048,4a04d62ab481,false,work/20260824-sectors,NVIDIA A100-SXM4-40GB,40.0,unet,resnet101,3,42,42,false,2006_snoh_1m_rgb.tif,100.0,edmonds_canopy_mask_2020.tif,287816390,add_chm2005.tif,true,c12ba42ecca3,inferred_current,302cd6c81d21,706,3.13.15,--year 2006s --step evaluate --infer-batch 32 --run-tag t1_2006s_add05 --force-citywide --sample-manifest /content/drive/MyDrive/treedata/phase4/qc/sample_tiles_2006s.csv --no-hillshade --add-canopy-mask /content/drive/MyDrive/treedata/phase4/labels_corrected/add_chm2005.tif,1
20260902T115356Z_2011s_t1_2011s_base_s2_evaluate,20260902T115356Z,2026-09-02,evaluate,t1_2011s_base_s2,2011s,v048,4a04d62ab481,false,work/20260824-sectors,NVIDIA A100-SXM4-40GB,40.0,unet,resnet101,3,43,42,false,2011_snoh_1ft_rgb.tif,30.5,edmonds_canopy_mask_2020.tif,287816390,,true,8df07a5c6853,inferred_current,302cd6c81d21,706,3.13.15,--year 2011s --step evaluate --infer-batch 32 --run-tag t1_2011s_base_s2 --force-citywide --sample-manifest /content/drive/MyDrive/treedata/phase4/qc/sample_tiles_2011s.csv --no-hillshade --seed 43,1
20260902T115448Z_2006s_t1_2006s_add16_train,20260902T115448Z,2026-09-02,train,t1_2006s_add16,2006s,v048,4a04d62ab481,false,work/20260824-sectors,NVIDIA A100-SXM4-40GB,40.0,unet,resnet101,3,42,42,false,2006_snoh_1m_rgb.tif,100.0,edmonds_canopy_mask_2020.tif,287816390,add_chm2016.tif,true,e40db5526c3b,inferred_current,302cd6c81d21,706,3.13.15,--year 2006s --step train --infer-batch 32 --run-tag t1_2006s_add16 --force-citywide --sample-manifest /content/drive/MyDrive/treedata/phase4/qc/sample_tiles_2006s.csv --no-hillshade --add-canopy-mask /content/drive/MyDrive/treedata/phase4/labels_corrected/add_chm2016.tif,1
20260902T121958Z_2011s_t1_2011s_base_s3_train,20260902T121958Z,2026-09-02,train,t1_2011s_base_s3,2011s,v048,4a04d62ab481,false,work/20260824-sectors,NVIDIA A100-SXM4-40GB,40.0,unet,resnet101,3,44,42,false,2011_snoh_1ft_rgb.tif,30.5,edmonds_canopy_mask_2020.tif,287816390,,true,8df07a5c6853,inferred_current,302cd6c81d21,706,3.13.15,--year 2011s --step train --infer-batch 32 --run-tag t1_2011s_base_s3 --force-citywide --sample-manifest /content/drive/MyDrive/treedata/phase4/qc/sample_tiles_2011s.csv --no-hillshade --seed 44,1
20260902T122602Z_2006s_t1_2006s_add16_evaluate,20260902T122602Z,2026-09-02,evaluate,t1_2006s_add16,2006s,v048,4a04d62ab481,false,work/20260824-sectors,NVIDIA A100-SXM4-40GB,40.0,unet,resnet101,3,42,42,false,2006_snoh_1m_rgb.tif,100.0,edmonds_canopy_mask_2020.tif,287816390,add_chm2016.tif,true,e40db5526c3b,inferred_current,302cd6c81d21,706,3.13.15,--year 2006s --step evaluate --infer-batch 32 --run-tag t1_2006s_add16 --force-citywide --sample-manifest /content/drive/MyDrive/treedata/phase4/qc/sample_tiles_2006s.csv --no-hillshade --add-canopy-mask /content/drive/MyDrive/treedata/phase4/labels_corrected/add_chm2016.tif,1
20260902T123358Z_2006s_t1_2006s_in05_train,20260902T123358Z,2026-09-02,train,t1_2006s_in05,2006s,v048,4a04d62ab481,false,work/20260824-sectors,NVIDIA A100-SXM4-40GB,40.0,unet,resnet101,3,42,42,false,2006_snoh_1m_rgb.tif,100.0,edmonds_canopy_mask_2020.tif,287816390,,true,a48b358e09c4,inferred_current,302cd6c81d21,706,3.13.15,--year 2006s --step train --infer-batch 32 --run-tag t1_2006s_in05 --force-citywide --sample-manifest /content/drive/MyDrive/treedata/phase4/qc/sample_tiles_2006s.csv --hs-source chm2005,1
20260902T124253Z_2011s_t1_2011s_add05_train,20260902T124253Z,2026-09-02,train,t1_2011s_add05,2011s,v048,4a04d62ab481,false,work/20260824-sectors,NVIDIA A100-SXM4-40GB,40.0,unet,resnet101,3,42,42,false,2011_snoh_1ft_rgb.tif,30.5,edmonds_canopy_mask_2020.tif,287816390,add_chm2005.tif,true,f18b8df967fc,inferred_current,302cd6c81d21,706,3.13.15,--year 2011s --step train --infer-batch 32 --run-tag t1_2011s_add05 --force-citywide --sample-manifest /content/drive/MyDrive/treedata/phase4/qc/sample_tiles_2011s.csv --no-hillshade --add-canopy-mask /content/drive/MyDrive/treedata/phase4/labels_corrected/add_chm2005.tif,1
20260902T125703Z_2006s_t1_2006s_in05_evaluate,20260902T125703Z,2026-09-02,evaluate,t1_2006s_in05,2006s,v048,4a04d62ab481,false,work/20260824-sectors,NVIDIA A100-SXM4-40GB,40.0,unet,resnet101,3,42,42,false,2006_snoh_1m_rgb.tif,100.0,edmonds_canopy_mask_2020.tif,287816390,,true,a48b358e09c4,inferred_current,302cd6c81d21,706,3.13.15,--year 2006s --step evaluate --infer-batch 32 --run-tag t1_2006s_in05 --force-citywide --sample-manifest /content/drive/MyDrive/treedata/phase4/qc/sample_tiles_2006s.csv --hs-source chm2005,1
20260902T130250Z_2011s_t1_2011s_add05_evaluate,20260902T130250Z,2026-09-02,evaluate,t1_2011s_add05,2011s,v048,4a04d62ab481,false,work/20260824-sectors,NVIDIA A100-SXM4-40GB,40.0,unet,resnet101,3,42,42,false,2011_snoh_1ft_rgb.tif,30.5,edmonds_canopy_mask_2020.tif,287816390,add_chm2005.tif,true,f18b8df967fc,inferred_current,302cd6c81d21,706,3.13.15,--year 2011s --step evaluate --infer-batch 32 --run-tag t1_2011s_add05 --force-citywide --sample-manifest /content/drive/MyDrive/treedata/phase4/qc/sample_tiles_2011s.csv --no-hillshade --add-canopy-mask /content/drive/MyDrive/treedata/phase4/labels_corrected/add_chm2005.tif,1
20260902T131555Z_2006s_t1_2006s_in16_train,20260902T131555Z,2026-09-02,train,t1_2006s_in16,2006s,v048,4a04d62ab481,false,work/20260824-sectors,NVIDIA A100-SXM4-40GB,40.0,unet,resnet101,3,42,42,false,2006_snoh_1m_rgb.tif,100.0,edmonds_canopy_mask_2020.tif,287816390,,true,7aca77a79981,inferred_current,302cd6c81d21,706,3.13.15,--year 2006s --step train --infer-batch 32 --run-tag t1_2006s_in16 --force-citywide --sample-manifest /content/drive/MyDrive/treedata/phase4/qc/sample_tiles_2006s.csv --hs-source chm2,1
20260902T132053Z_2011s_t1_2011s_add16_train,20260902T132053Z,2026-09-02,train,t1_2011s_add16,2011s,v048,4a04d62ab481,false,work/20260824-sectors,NVIDIA A100-SXM4-40GB,40.0,unet,resnet101,3,42,42,false,2011_snoh_1ft_rgb.tif,30.5,edmonds_canopy_mask_2020.tif,287816390,add_chm2016.tif,true,da798ffbabd7,inferred_current,302cd6c81d21,706,3.13.15,--year 2011s --step train --infer-batch 32 --run-tag t1_2011s_add16 --force-citywide --sample-manifest /content/drive/MyDrive/treedata/phase4/qc/sample_tiles_2011s.csv --no-hillshade --add-canopy-mask /content/drive/MyDrive/treedata/phase4/labels_corrected/add_chm2016.tif,1
20260902T133653Z_2011s_t1_2011s_in05_train,20260902T133653Z,2026-09-02,train,t1_2011s_in05,2011s,v048,4a04d62ab481,false,work/20260824-sectors,NVIDIA A100-SXM4-40GB,40.0,unet,resnet101,3,42,42,false,2011_snoh_1ft_rgb.tif,30.5,edmonds_canopy_mask_2020.tif,287816390,,true,fc897629a17c,inferred_current,302cd6c81d21,706,3.13.15,--year 2011s --step train --infer-batch 32 --run-tag t1_2011s_in05 --force-citywide --sample-manifest /content/drive/MyDrive/treedata/phase4/qc/sample_tiles_2011s.csv --hs-source chm2005,1
20260902T134131Z_2006s_t1_2006s_in16_evaluate,20260902T134131Z,2026-09-02,evaluate,t1_2006s_in16,2006s,v048,4a04d62ab481,false,work/20260824-sectors,NVIDIA A100-SXM4-40GB,40.0,unet,resnet101,3,42,42,false,2006_snoh_1m_rgb.tif,100.0,edmonds_canopy_mask_2020.tif,287816390,,true,7aca77a79981,inferred_current,302cd6c81d21,706,3.13.15,--year 2006s --step evaluate --infer-batch 32 --run-tag t1_2006s_in16 --force-citywide --sample-manifest /content/drive/MyDrive/treedata/phase4/qc/sample_tiles_2006s.csv --hs-source chm2,1
20260902T135754Z_2011s_t1_2011s_cor05_tile,20260902T135754Z,2026-09-02,tile,t1_2011s_cor05,2011s,v048,4a04d62ab481,false,work/20260824-sectors,NVIDIA A100-SXM4-40GB,40.0,unet,resnet101,3,42,42,false,2011_snoh_1ft_rgb.tif,30.5,edmonds_canopy_mask_2020.tif,287816390,add_corrupt5_2011s.tif,true,00c3bdb418cc,inferred_current,302cd6c81d21,706,3.13.15,--year 2011s --step tile --infer-batch 32 --run-tag t1_2011s_cor05 --force-citywide --sample-manifest /content/drive/MyDrive/treedata/phase4/qc/sample_tiles_2011s.csv --no-hillshade --add-canopy-mask /content/drive/MyDrive/treedata/phase4/labels_corrected/add_corrupt5_2011s.tif,1
20260902T142049Z_2011s_t1_2011s_cor05_train,20260902T142049Z,2026-09-02,train,t1_2011s_cor05,2011s,v048,4a04d62ab481,false,work/20260824-sectors,NVIDIA A100-SXM4-40GB,40.0,unet,resnet101,3,42,42,false,2011_snoh_1ft_rgb.tif,30.5,edmonds_canopy_mask_2020.tif,287816390,add_corrupt5_2011s.tif,true,00c3bdb418cc,inferred_current,302cd6c81d21,706,3.13.15,--year 2011s --step train --infer-batch 32 --run-tag t1_2011s_cor05 --force-citywide --sample-manifest /content/drive/MyDrive/treedata/phase4/qc/sample_tiles_2011s.csv --no-hillshade --add-canopy-mask /content/drive/MyDrive/treedata/phase4/labels_corrected/add_corrupt5_2011s.tif,1
20260902T144052Z_2011s_t1_2011s_in16_train,20260902T144052Z,2026-09-02,train,t1_2011s_in16,2011s,v048,4a04d62ab481,false,work/20260824-sectors,NVIDIA A100-SXM4-40GB,40.0,unet,resnet101,3,42,42,false,2011_snoh_1ft_rgb.tif,30.5,edmonds_canopy_mask_2020.tif,287816390,,true,dfadfc0b93cc,inferred_current,302cd6c81d21,706,3.13.15,--year 2011s --step train --infer-batch 32 --run-tag t1_2011s_in16 --force-citywide --sample-manifest /content/drive/MyDrive/treedata/phase4/qc/sample_tiles_2011s.csv --hs-source chm2,1
20260902T144107Z_2011s_t1_2011s_cor05_evaluate,20260902T144107Z,2026-09-02,evaluate,t1_2011s_cor05,2011s,v048,4a04d62ab481,false,work/20260824-sectors,NVIDIA A100-SXM4-40GB,40.0,unet,resnet101,3,42,42,false,2011_snoh_1ft_rgb.tif,30.5,edmonds_canopy_mask_2020.tif,287816390,add_corrupt5_2011s.tif,true,00c3bdb418cc,inferred_current,302cd6c81d21,706,3.13.15,--year 2011s --step evaluate --infer-batch 32 --run-tag t1_2011s_cor05 --force-citywide --sample-manifest /content/drive/MyDrive/treedata/phase4/qc/sample_tiles_2011s.csv --no-hillshade --add-canopy-mask /content/drive/MyDrive/treedata/phase4/labels_corrected/add_corrupt5_2011s.tif,1
20260902T145959Z_2011s_t1_2011s_cor10_labels,20260902T145959Z,2026-09-02,labels,t1_2011s_cor10,2011s,v048,4a04d62ab481,false,work/20260824-sectors,NVIDIA A100-SXM4-40GB,40.0,unet,resnet101,3,42,42,false,2011_snoh_1ft_rgb.tif,30.5,edmonds_canopy_mask_2020.tif,287816390,add_corrupt10_2011s.tif,true,5bfc8bb57f6a,inferred_current,302cd6c81d21,706,3.13.15,--year 2011s --step labels --infer-batch 32 --run-tag t1_2011s_cor10 --force-citywide --sample-manifest /content/drive/MyDrive/treedata/phase4/qc/sample_tiles_2011s.csv --no-hillshade --add-canopy-mask /content/drive/MyDrive/treedata/phase4/labels_corrected/add_corrupt10_2011s.tif,1
20260902T150243Z_2011s_t1_2011s_cor02_train,20260902T150243Z,2026-09-02,train,t1_2011s_cor02,2011s,v048,4a04d62ab481,false,work/20260824-sectors,NVIDIA A100-SXM4-40GB,40.0,unet,resnet101,3,42,42,false,2011_snoh_1ft_rgb.tif,30.5,edmonds_canopy_mask_2020.tif,287816390,add_corrupt2_2011s.tif,true,,none,302cd6c81d21,706,3.13.15,--year 2011s --step train --infer-batch 32 --run-tag t1_2011s_cor02 --force-citywide --sample-manifest /content/drive/MyDrive/treedata/phase4/qc/sample_tiles_2011s.csv --no-hillshade --add-canopy-mask /content/drive/MyDrive/treedata/phase4/labels_corrected/add_corrupt2_2011s.tif,1
