unit_id,blind_order,is_control,stratum_id,stratum_name,tier,gap_left_yr,gap_right_yr,gap_years,gap_bucket,size_class,bracket_years,epoch_prev,epoch_filled,epoch_next,x,y,epsg,row,col,n_cells,area_m2,equiv_diam_m,control_flank,adjudicable,adjudicator,adjudicator_dyear,adjudicate,present_in_filled_epoch,notes
C2011s_00639_02301,221,1,9,HEAL|1-2|14+,HEAL,2,2,2,1-2,14+,4,2009,2011s,2013,549691.0,5299639.0,26910,639,2301,152,608.0,27.82,prev,0,,,0,,
C2016_03545_01330,222,1,69,BLIND|3|6-8,BLIND,1,3,3,3,6-8,4,2015,2016,2019,547749.0,5293827.0,26910,3545,1330,12,48.0,7.82,next,1,lidar_chm2_2016_50cm,0,1,,
C2015_01045_02545,223,1,6,HEAL|1-2|6-8,HEAL,2,1,2,1-2,6-8,3,2013,2015,2016,550179.0,5298827.0,26910,1045,2545,10,40.0,7.14,prev,1,lidar_chm2_2016_50cm,-1,0,,
F2013_03980_01182,224,0,6,HEAL|1-2|6-8,HEAL,2,2,2,1-2,6-8,4,2011s,2013,2015,547453.0,5292957.0,26910,3980,1182,8,32.0,6.38,,0,,,0,,
C2016_01111_01667,225,1,69,BLIND|3|6-8,BLIND,1,3,3,3,6-8,4,2015,2016,2019,548423.0,5298695.0,26910,1111,1667,12,48.0,7.82,next,1,lidar_chm2_2016_50cm,0,1,,
C2016_03374_01260,226,1,69,BLIND|3|6-8,BLIND,1,3,3,3,6-8,4,2015,2016,2019,547609.0,5294169.0,26910,3374,1260,10,40.0,7.14,next,1,lidar_chm2_2016_50cm,0,0,,
F2019_01797_01753,227,0,69,BLIND|3|6-8,BLIND,3,2,3,3,6-8,5,2016,2019,2021,548595.0,5297323.0,26910,1797,1753,8,32.0,6.38,,0,,,0,,
F2011s_04013_02249,228,0,6,HEAL|1-2|6-8,HEAL,2,2,2,1-2,6-8,4,2009,2011s,2013,549587.0,5292891.0,26910,4013,2249,8,32.0,6.38,,0,,,0,,
F2016_02227_01854,229,0,70,BLIND|3|8-10,BLIND,1,3,3,3,8-10,4,2015,2016,2019,548797.0,5296463.0,26910,2227,1854,13,52.0,8.14,,1,lidar_chm2_2016_50cm,0,1,,
C2011s_02612_00984,230,1,6,HEAL|1-2|6-8,HEAL,2,2,2,1-2,6-8,4,2009,2011s,2013,547057.0,5295693.0,26910,2612,984,10,40.0,7.14,prev,0,,,0,,
F2013_02499_02022,231,0,7,HEAL|1-2|8-10,HEAL,2,2,2,1-2,8-10,4,2011s,2013,2015,549133.0,5295919.0,26910,2499,2022,13,52.0,8.14,,0,,,0,,
F2019_01871_01828,232,0,71,BLIND|3|10-14,BLIND,3,2,3,3,10-14,5,2016,2019,2021,548745.0,5297175.0,26910,1871,1828,20,80.0,10.09,,0,,,0,,
F2015_04527_02438,233,0,7,HEAL|1-2|8-10,HEAL,2,1,2,1-2,8-10,3,2013,2015,2016,549965.0,5291863.0,26910,4527,2438,15,60.0,8.74,,1,lidar_chm2_2016_50cm,-1,0,,
F2019_04429_01096,234,0,70,BLIND|3|8-10,BLIND,3,2,3,3,8-10,5,2016,2019,2021,547281.0,5292059.0,26910,4429,1096,14,56.0,8.44,,0,,,0,,
C2021_04300_01688,235,1,69,BLIND|3|6-8,BLIND,2,3,3,3,6-8,5,2019,2021,2024,548465.0,5292317.0,26910,4300,1688,9,36.0,6.77,next,0,,,0,,
F2019_03294_01944,236,0,69,BLIND|3|6-8,BLIND,3,2,3,3,6-8,5,2016,2019,2021,548977.0,5294329.0,26910,3294,1944,10,40.0,7.14,,0,,,0,,
C2011s_01033_01735,237,1,7,HEAL|1-2|8-10,HEAL,2,2,2,1-2,8-10,4,2009,2011s,2013,548559.0,5298851.0,26910,1033,1735,14,56.0,8.44,prev,0,,,0,,
C2019_01016_02721,238,1,72,BLIND|3|14+,BLIND,3,2,3,3,14+,5,2016,2019,2021,550531.0,5298885.0,26910,1016,2721,59,236.0,17.33,prev,0,,,0,,
C2016_01994_02009,239,1,71,BLIND|3|10-14,BLIND,1,3,3,3,10-14,4,2015,2016,2019,549107.0,5296929.0,26910,1994,2009,37,148.0,13.73,prev,1,lidar_chm2_2016_50cm,0,0,,
C2019_02908_01612,240,1,70,BLIND|3|8-10,BLIND,3,2,3,3,8-10,5,2016,2019,2021,548313.0,5295101.0,26910,2908,1612,14,56.0,8.44,prev,0,,,0,,
C2021_02481_00726,241,1,70,BLIND|3|8-10,BLIND,2,3,3,3,8-10,5,2019,2021,2024,546541.0,5295955.0,26910,2481,726,13,52.0,8.14,next,0,,,0,,
F2019_00873_02432,242,0,68,BLIND|3|5-6,BLIND,3,2,3,3,5-6,5,2016,2019,2021,549953.0,5299171.0,26910,873,2432,7,28.0,5.97,,0,,,0,,
C2019_01939_01360,243,1,72,BLIND|3|14+,BLIND,3,2,3,3,14+,5,2016,2019,2021,547809.0,5297039.0,26910,1939,1360,110,440.0,23.67,prev,0,,,0,,
F2015_02085_01759,244,0,6,HEAL|1-2|6-8,HEAL,2,1,2,1-2,6-8,3,2013,2015,2016,548607.0,5296747.0,26910,2085,1759,10,40.0,7.14,,1,lidar_chm2_2016_50cm,-1,0,,
F2021_04177_01333,245,0,70,BLIND|3|8-10,BLIND,2,3,3,3,8-10,5,2019,2021,2024,547755.0,5292563.0,26910,4177,1333,17,68.0,9.3,,0,,,0,,
C2015_02601_00449,246,1,5,HEAL|1-2|5-6,HEAL,2,1,2,1-2,5-6,3,2013,2015,2016,545987.0,5295715.0,26910,2601,449,7,28.0,5.97,next,0,,,0,,
C2015_01630_01700,247,1,6,HEAL|1-2|6-8,HEAL,2,1,2,1-2,6-8,3,2013,2015,2016,548489.0,5297657.0,26910,1630,1700,12,48.0,7.82,prev,1,lidar_chm2_2016_50cm,-1,1,,
C2013_02119_01968,248,1,6,HEAL|1-2|6-8,HEAL,2,2,2,1-2,6-8,4,2011s,2013,2015,549025.0,5296679.0,26910,2119,1968,11,44.0,7.48,prev,0,,,0,,
C2015_03748_00952,249,1,8,HEAL|1-2|10-14,HEAL,2,1,2,1-2,10-14,3,2013,2015,2016,546993.0,5293421.0,26910,3748,952,29,116.0,12.15,prev,1,lidar_chm2_2016_50cm,-1,0,,
F2021_02309_01781,250,0,68,BLIND|3|5-6,BLIND,2,3,3,3,5-6,5,2019,2021,2024,548651.0,5296299.0,26910,2309,1781,7,28.0,5.97,,0,,,0,,
F2021_02012_01116,251,0,70,BLIND|3|8-10,BLIND,2,3,3,3,8-10,5,2019,2021,2024,547321.0,5296893.0,26910,2012,1116,13,52.0,8.14,,0,,,0,,
C2019_01826_01738,252,1,71,BLIND|3|10-14,BLIND,3,2,3,3,10-14,5,2016,2019,2021,548565.0,5297265.0,26910,1826,1738,31,124.0,12.57,prev,0,,,0,,
C2013_04195_02101,253,1,6,HEAL|1-2|6-8,HEAL,2,2,2,1-2,6-8,4,2011s,2013,2015,549291.0,5292527.0,26910,4195,2101,11,44.0,7.48,next,0,,,0,,
C2013_01200_01685,254,1,6,HEAL|1-2|6-8,HEAL,2,2,2,1-2,6-8,4,2011s,2013,2015,548459.0,5298517.0,26910,1200,1685,9,36.0,6.77,next,0,,,0,,
C2016_04405_01117,255,1,68,BLIND|3|5-6,BLIND,1,3,3,3,5-6,4,2015,2016,2019,547323.0,5292107.0,26910,4405,1117,7,28.0,5.97,prev,1,lidar_chm2_2016_50cm,0,1,,
C2019_03211_02115,256,1,69,BLIND|3|6-8,BLIND,3,2,3,3,6-8,5,2016,2019,2021,549319.0,5294495.0,26910,3211,2115,11,44.0,7.48,prev,0,,,0,,
C2019_01391_01583,257,1,70,BLIND|3|8-10,BLIND,3,2,3,3,8-10,5,2016,2019,2021,548255.0,5298135.0,26910,1391,1583,13,52.0,8.14,next,0,,,0,,
C2021_04509_01333,258,1,69,BLIND|3|6-8,BLIND,2,3,3,3,6-8,5,2019,2021,2024,547755.0,5291899.0,26910,4509,1333,9,36.0,6.77,next,0,,,0,,
C2021_03020_00972,259,1,70,BLIND|3|8-10,BLIND,2,3,3,3,8-10,5,2019,2021,2024,547033.0,5294877.0,26910,3020,972,19,76.0,9.84,next,0,,,0,,
F2016_03309_00716,260,0,71,BLIND|3|10-14,BLIND,1,3,3,3,10-14,4,2015,2016,2019,546521.0,5294299.0,26910,3309,716,34,136.0,13.16,,1,lidar_chm2_2016_50cm,0,0,,
C2016_02084_00937,261,1,70,BLIND|3|8-10,BLIND,1,3,3,3,8-10,4,2015,2016,2019,546963.0,5296749.0,26910,2084,937,17,68.0,9.3,next,1,lidar_chm2_2016_50cm,0,0,,
F2015_02410_01778,262,0,9,HEAL|1-2|14+,HEAL,2,1,2,1-2,14+,3,2013,2015,2016,548645.0,5296097.0,26910,2410,1778,46,184.0,15.31,,1,lidar_chm2_2016_50cm,-1,1,,
C2021_03148_01043,263,1,69,BLIND|3|6-8,BLIND,2,3,3,3,6-8,5,2019,2021,2024,547175.0,5294621.0,26910,3148,1043,11,44.0,7.48,next,0,,,0,,
C2021_04529_02602,264,1,69,BLIND|3|6-8,BLIND,2,3,3,3,6-8,5,2019,2021,2024,550293.0,5291859.0,26910,4529,2602,8,32.0,6.38,prev,0,,,0,,
F2011s_03165_01248,265,0,9,HEAL|1-2|14+,HEAL,2,2,2,1-2,14+,4,2009,2011s,2013,547585.0,5294587.0,26910,3165,1248,40,160.0,14.27,,0,,,0,,
F2015_01194_02646,266,0,5,HEAL|1-2|5-6,HEAL,2,1,2,1-2,5-6,3,2013,2015,2016,550381.0,5298529.0,26910,1194,2646,7,28.0,5.97,,1,lidar_chm2_2016_50cm,-1,1,,
C2021_02398_02150,267,1,69,BLIND|3|6-8,BLIND,2,3,3,3,6-8,5,2019,2021,2024,549389.0,5296121.0,26910,2398,2150,9,36.0,6.77,next,0,,,0,,
F2021_02616_01669,268,0,71,BLIND|3|10-14,BLIND,2,3,3,3,10-14,5,2019,2021,2024,548427.0,5295685.0,26910,2616,1669,29,116.0,12.15,,0,,,0,,
F2021_04381_02163,269,0,70,BLIND|3|8-10,BLIND,2,3,3,3,8-10,5,2019,2021,2024,549415.0,5292155.0,26910,4381,2163,13,52.0,8.14,,0,,,0,,
C2021_02866_01333,270,1,68,BLIND|3|5-6,BLIND,2,3,3,3,5-6,5,2019,2021,2024,547755.0,5295185.0,26910,2866,1333,7,28.0,5.97,prev,0,,,0,,
C2021_04552_00858,271,1,70,BLIND|3|8-10,BLIND,2,3,3,3,8-10,5,2019,2021,2024,546805.0,5291813.0,26910,4552,858,15,60.0,8.74,prev,0,,,0,,
C2015_03833_02287,272,1,7,HEAL|1-2|8-10,HEAL,2,1,2,1-2,8-10,3,2013,2015,2016,549663.0,5293251.0,26910,3833,2287,18,72.0,9.57,next,1,lidar_chm2_2016_50cm,-1,1,,
C2013_02225_01951,273,1,6,HEAL|1-2|6-8,HEAL,2,2,2,1-2,6-8,4,2011s,2013,2015,548991.0,5296467.0,26910,2225,1951,9,36.0,6.77,prev,0,,,0,,
F2019_01489_01532,274,0,70,BLIND|3|8-10,BLIND,3,2,3,3,8-10,5,2016,2019,2021,548153.0,5297939.0,26910,1489,1532,16,64.0,9.03,,0,,,0,,
C2011s_01533_01566,275,1,7,HEAL|1-2|8-10,HEAL,2,2,2,1-2,8-10,4,2009,2011s,2013,548221.0,5297851.0,26910,1533,1566,15,60.0,8.74,prev,0,,,0,,
C2016_03149_01089,276,1,69,BLIND|3|6-8,BLIND,1,3,3,3,6-8,4,2015,2016,2019,547267.0,5294619.0,26910,3149,1089,12,48.0,7.82,next,1,lidar_chm2_2016_50cm,0,0,,
F2016_01497_01761,277,0,69,BLIND|3|6-8,BLIND,1,3,3,3,6-8,4,2015,2016,2019,548611.0,5297923.0,26910,1497,1761,12,48.0,7.82,,1,lidar_chm2_2016_50cm,0,1,,
F2019_02235_02253,278,0,70,BLIND|3|8-10,BLIND,3,2,3,3,8-10,5,2016,2019,2021,549595.0,5296447.0,26910,2235,2253,13,52.0,8.14,,0,,,0,,
C2011s_04197_01771,279,1,5,HEAL|1-2|5-6,HEAL,2,2,2,1-2,5-6,4,2009,2011s,2013,548631.0,5292523.0,26910,4197,1771,7,28.0,5.97,next,0,,,0,,
C2021_02472_01730,280,1,69,BLIND|3|6-8,BLIND,2,3,3,3,6-8,5,2019,2021,2024,548549.0,5295973.0,26910,2472,1730,10,40.0,7.14,next,0,,,0,,
C2016_01075_01942,281,1,70,BLIND|3|8-10,BLIND,1,3,3,3,8-10,4,2015,2016,2019,548973.0,5298767.0,26910,1075,1942,13,52.0,8.14,next,1,lidar_chm2_2016_50cm,0,1,,
C2019_02193_02226,282,1,71,BLIND|3|10-14,BLIND,3,2,3,3,10-14,5,2016,2019,2021,549541.0,5296531.0,26910,2193,2226,27,108.0,11.73,prev,0,,,0,,
F2019_00520_02334,283,0,69,BLIND|3|6-8,BLIND,3,2,3,3,6-8,5,2016,2019,2021,549757.0,5299877.0,26910,520,2334,11,44.0,7.48,,0,,,0,,
C2019_03949_00806,284,1,68,BLIND|3|5-6,BLIND,3,2,3,3,5-6,5,2016,2019,2021,546701.0,5293019.0,26910,3949,806,7,28.0,5.97,prev,0,,,0,,
C2021_02685_01425,285,1,70,BLIND|3|8-10,BLIND,2,3,3,3,8-10,5,2019,2021,2024,547939.0,5295547.0,26910,2685,1425,13,52.0,8.14,prev,0,,,0,,
F2015_02605_01452,286,0,7,HEAL|1-2|8-10,HEAL,2,1,2,1-2,8-10,3,2013,2015,2016,547993.0,5295707.0,26910,2605,1452,18,72.0,9.57,,1,lidar_chm2_2016_50cm,-1,0,,
C2013_01080_02595,287,1,6,HEAL|1-2|6-8,HEAL,2,2,2,1-2,6-8,4,2011s,2013,2015,550279.0,5298757.0,26910,1080,2595,8,32.0,6.38,next,0,,,0,,
F2021_04064_01349,288,0,69,BLIND|3|6-8,BLIND,2,3,3,3,6-8,5,2019,2021,2024,547787.0,5292789.0,26910,4064,1349,9,36.0,6.77,,0,,,0,,
C2016_03383_00964,289,1,72,BLIND|3|14+,BLIND,1,3,3,3,14+,4,2015,2016,2019,547017.0,5294151.0,26910,3383,964,41,164.0,14.45,next,1,lidar_chm2_2016_50cm,0,0,,
F2013_03370_01168,290,0,5,HEAL|1-2|5-6,HEAL,2,2,2,1-2,5-6,4,2011s,2013,2015,547425.0,5294177.0,26910,3370,1168,7,28.0,5.97,,0,,,0,,
F2019_02522_01002,291,0,69,BLIND|3|6-8,BLIND,3,2,3,3,6-8,5,2016,2019,2021,547093.0,5295873.0,26910,2522,1002,11,44.0,7.48,,0,,,0,,
F2015_03693_01052,292,0,7,HEAL|1-2|8-10,HEAL,2,1,2,1-2,8-10,3,2013,2015,2016,547193.0,5293531.0,26910,3693,1052,19,76.0,9.84,,1,lidar_chm2_2016_50cm,-1,0,,
C2021_04408_01014,293,1,69,BLIND|3|6-8,BLIND,2,3,3,3,6-8,5,2019,2021,2024,547117.0,5292101.0,26910,4408,1014,11,44.0,7.48,next,0,,,0,,
F2021_03036_02575,294,0,68,BLIND|3|5-6,BLIND,2,3,3,3,5-6,5,2019,2021,2024,550239.0,5294845.0,26910,3036,2575,7,28.0,5.97,,0,,,0,,
C2016_03961_02337,295,1,71,BLIND|3|10-14,BLIND,1,3,3,3,10-14,4,2015,2016,2019,549763.0,5292995.0,26910,3961,2337,23,92.0,10.82,next,1,lidar_chm2_2016_50cm,0,1,,
F2019_02887_01264,296,0,70,BLIND|3|8-10,BLIND,3,2,3,3,8-10,5,2016,2019,2021,547617.0,5295143.0,26910,2887,1264,16,64.0,9.03,,0,,,0,,
F2019_04444_01470,297,0,71,BLIND|3|10-14,BLIND,3,2,3,3,10-14,5,2016,2019,2021,548029.0,5292029.0,26910,4444,1470,25,100.0,11.28,,0,,,0,,
F2013_04206_01666,298,0,6,HEAL|1-2|6-8,HEAL,2,2,2,1-2,6-8,4,2011s,2013,2015,548421.0,5292505.0,26910,4206,1666,8,32.0,6.38,,0,,,0,,
F2019_02271_01459,299,0,71,BLIND|3|10-14,BLIND,3,2,3,3,10-14,5,2016,2019,2021,548007.0,5296375.0,26910,2271,1459,35,140.0,13.35,,0,,,0,,
F2016_01632_01621,300,0,70,BLIND|3|8-10,BLIND,1,3,3,3,8-10,4,2015,2016,2019,548331.0,5297653.0,26910,1632,1621,17,68.0,9.3,,1,lidar_chm2_2016_50cm,0,0,,
F2019_03322_01211,301,0,71,BLIND|3|10-14,BLIND,3,2,3,3,10-14,5,2016,2019,2021,547511.0,5294273.0,26910,3322,1211,33,132.0,12.96,,0,,,0,,
F2019_03968_01106,302,0,69,BLIND|3|6-8,BLIND,3,2,3,3,6-8,5,2016,2019,2021,547301.0,5292981.0,26910,3968,1106,11,44.0,7.48,,0,,,0,,
F2016_02324_01785,303,0,69,BLIND|3|6-8,BLIND,1,3,3,3,6-8,4,2015,2016,2019,548659.0,5296269.0,26910,2324,1785,11,44.0,7.48,,1,lidar_chm2_2016_50cm,0,1,,
F2013_02585_01158,304,0,6,HEAL|1-2|6-8,HEAL,2,2,2,1-2,6-8,4,2011s,2013,2015,547405.0,5295747.0,26910,2585,1158,8,32.0,6.38,,0,,,0,,
C2016_03139_00035,305,1,69,BLIND|3|6-8,BLIND,1,3,3,3,6-8,4,2015,2016,2019,545159.0,5294639.0,26910,3139,35,11,44.0,7.48,prev,0,,,0,,
F2019_02787_01931,306,0,71,BLIND|3|10-14,BLIND,3,2,3,3,10-14,5,2016,2019,2021,548951.0,5295343.0,26910,2787,1931,21,84.0,10.34,,0,,,0,,
F2016_04257_01919,307,0,69,BLIND|3|6-8,BLIND,1,3,3,3,6-8,4,2015,2016,2019,548927.0,5292403.0,26910,4257,1919,8,32.0,6.38,,1,lidar_chm2_2016_50cm,0,1,,
C2019_04377_02224,308,1,69,BLIND|3|6-8,BLIND,3,2,3,3,6-8,5,2016,2019,2021,549537.0,5292163.0,26910,4377,2224,9,36.0,6.77,next,0,,,0,,
C2019_00828_02364,309,1,69,BLIND|3|6-8,BLIND,3,2,3,3,6-8,5,2016,2019,2021,549817.0,5299261.0,26910,828,2364,8,32.0,6.38,next,0,,,0,,
F2019_02908_01818,310,0,71,BLIND|3|10-14,BLIND,3,2,3,3,10-14,5,2016,2019,2021,548725.0,5295101.0,26910,2908,1818,30,120.0,12.36,,0,,,0,,
C2013_02391_02261,311,1,7,HEAL|1-2|8-10,HEAL,2,2,2,1-2,8-10,4,2011s,2013,2015,549611.0,5296135.0,26910,2391,2261,17,68.0,9.3,next,0,,,0,,
C2016_02037_01184,312,1,69,BLIND|3|6-8,BLIND,1,3,3,3,6-8,4,2015,2016,2019,547457.0,5296843.0,26910,2037,1184,12,48.0,7.82,prev,1,lidar_chm2_2016_50cm,0,1,,
C2016_02775_01729,313,1,69,BLIND|3|6-8,BLIND,1,3,3,3,6-8,4,2015,2016,2019,548547.0,5295367.0,26910,2775,1729,11,44.0,7.48,next,1,lidar_chm2_2016_50cm,0,0,,
F2011s_02339_01726,314,0,7,HEAL|1-2|8-10,HEAL,2,2,2,1-2,8-10,4,2009,2011s,2013,548541.0,5296239.0,26910,2339,1726,13,52.0,8.14,,0,,,0,,
C2019_03254_01131,315,1,69,BLIND|3|6-8,BLIND,3,2,3,3,6-8,5,2016,2019,2021,547351.0,5294409.0,26910,3254,1131,9,36.0,6.77,prev,0,,,0,,
C2013_02557_00815,316,1,7,HEAL|1-2|8-10,HEAL,2,2,2,1-2,8-10,4,2011s,2013,2015,546719.0,5295803.0,26910,2557,815,19,76.0,9.84,prev,0,,,0,,
F2011s_01324_01767,317,0,6,HEAL|1-2|6-8,HEAL,2,2,2,1-2,6-8,4,2009,2011s,2013,548623.0,5298269.0,26910,1324,1767,10,40.0,7.14,,0,,,0,,
F2019_01496_02542,318,0,68,BLIND|3|5-6,BLIND,3,2,3,3,5-6,5,2016,2019,2021,550173.0,5297925.0,26910,1496,2542,7,28.0,5.97,,0,,,0,,
F2019_02804_01754,319,0,71,BLIND|3|10-14,BLIND,3,2,3,3,10-14,5,2016,2019,2021,548597.0,5295309.0,26910,2804,1754,20,80.0,10.09,,0,,,0,,
F2011s_00884_02415,320,0,6,HEAL|1-2|6-8,HEAL,2,2,2,1-2,6-8,4,2009,2011s,2013,549919.0,5299149.0,26910,884,2415,8,32.0,6.38,,0,,,0,,
F2019_03460_02436,321,0,68,BLIND|3|5-6,BLIND,3,2,3,3,5-6,5,2016,2019,2021,549961.0,5293997.0,26910,3460,2436,7,28.0,5.97,,0,,,0,,
C2019_04357_00971,322,1,69,BLIND|3|6-8,BLIND,3,2,3,3,6-8,5,2016,2019,2021,547031.0,5292203.0,26910,4357,971,8,32.0,6.38,next,0,,,0,,
F2019_01900_02205,323,0,68,BLIND|3|5-6,BLIND,3,2,3,3,5-6,5,2016,2019,2021,549499.0,5297117.0,26910,1900,2205,7,28.0,5.97,,0,,,0,,
F2016_03139_01766,324,0,69,BLIND|3|6-8,BLIND,1,3,3,3,6-8,4,2015,2016,2019,548621.0,5294639.0,26910,3139,1766,10,40.0,7.14,,1,lidar_chm2_2016_50cm,0,0,,
F2015_02268_01708,325,0,8,HEAL|1-2|10-14,HEAL,2,1,2,1-2,10-14,3,2013,2015,2016,548505.0,5296381.0,26910,2268,1708,21,84.0,10.34,,1,lidar_chm2_2016_50cm,-1,1,,
F2016_03993_01340,326,0,71,BLIND|3|10-14,BLIND,1,3,3,3,10-14,4,2015,2016,2019,547769.0,5292931.0,26910,3993,1340,23,92.0,10.82,,1,lidar_chm2_2016_50cm,0,1,,
F2013_01333_02304,327,0,6,HEAL|1-2|6-8,HEAL,2,2,2,1-2,6-8,4,2011s,2013,2015,549697.0,5298251.0,26910,1333,2304,8,32.0,6.38,,0,,,0,,
F2015_02752_00593,328,0,6,HEAL|1-2|6-8,HEAL,2,1,2,1-2,6-8,3,2013,2015,2016,546275.0,5295413.0,26910,2752,593,10,40.0,7.14,,1,lidar_chm2_2016_50cm,-1,1,,
C2016_04491_01862,329,1,69,BLIND|3|6-8,BLIND,1,3,3,3,6-8,4,2015,2016,2019,548813.0,5291935.0,26910,4491,1862,11,44.0,7.48,next,1,lidar_chm2_2016_50cm,0,1,,
C2021_01707_01524,330,1,70,BLIND|3|8-10,BLIND,2,3,3,3,8-10,5,2019,2021,2024,548137.0,5297503.0,26910,1707,1524,16,64.0,9.03,next,0,,,0,,
F2016_01412_02260,331,0,69,BLIND|3|6-8,BLIND,1,3,3,3,6-8,4,2015,2016,2019,549609.0,5298093.0,26910,1412,2260,8,32.0,6.38,,1,lidar_chm2_2016_50cm,0,0,,
F2016_04370_01370,332,0,68,BLIND|3|5-6,BLIND,1,3,3,3,5-6,4,2015,2016,2019,547829.0,5292177.0,26910,4370,1370,7,28.0,5.97,,1,lidar_chm2_2016_50cm,0,1,,
C2019_02173_01152,333,1,72,BLIND|3|14+,BLIND,3,2,3,3,14+,5,2016,2019,2021,547393.0,5296571.0,26910,2173,1152,66,264.0,18.33,prev,0,,,0,,
F2011s_03590_00927,334,0,8,HEAL|1-2|10-14,HEAL,2,2,2,1-2,10-14,4,2009,2011s,2013,546943.0,5293737.0,26910,3590,927,30,120.0,12.36,,0,,,0,,
F2015_01136_02594,335,0,8,HEAL|1-2|10-14,HEAL,2,1,2,1-2,10-14,3,2013,2015,2016,550277.0,5298645.0,26910,1136,2594,22,88.0,10.59,,1,lidar_chm2_2016_50cm,-1,0,,
C2016_01464_02360,336,1,71,BLIND|3|10-14,BLIND,1,3,3,3,10-14,4,2015,2016,2019,549809.0,5297989.0,26910,1464,2360,27,108.0,11.73,next,1,lidar_chm2_2016_50cm,0,0,,
F2015_01351_01698,337,0,6,HEAL|1-2|6-8,HEAL,2,1,2,1-2,6-8,3,2013,2015,2016,548485.0,5298215.0,26910,1351,1698,9,36.0,6.77,,1,lidar_chm2_2016_50cm,-1,1,,
F2011s_01954_02009,338,0,8,HEAL|1-2|10-14,HEAL,2,2,2,1-2,10-14,4,2009,2011s,2013,549107.0,5297009.0,26910,1954,2009,26,104.0,11.51,,0,,,0,,
F2011s_01056_01945,339,0,6,HEAL|1-2|6-8,HEAL,2,2,2,1-2,6-8,4,2009,2011s,2013,548979.0,5298805.0,26910,1056,1945,11,44.0,7.48,,0,,,0,,
F2015_00668_02427,340,0,7,HEAL|1-2|8-10,HEAL,2,1,2,1-2,8-10,3,2013,2015,2016,549943.0,5299581.0,26910,668,2427,15,60.0,8.74,,1,lidar_chm2_2016_50cm,-1,1,,
C2021_01094_02487,341,1,68,BLIND|3|5-6,BLIND,2,3,3,3,5-6,5,2019,2021,2024,550063.0,5298729.0,26910,1094,2487,7,28.0,5.97,next,0,,,0,,
F2016_02417_01451,342,0,69,BLIND|3|6-8,BLIND,1,3,3,3,6-8,4,2015,2016,2019,547991.0,5296083.0,26910,2417,1451,10,40.0,7.14,,1,lidar_chm2_2016_50cm,0,0,,
C2011s_04299_01674,343,1,8,HEAL|1-2|10-14,HEAL,2,2,2,1-2,10-14,4,2009,2011s,2013,548437.0,5292319.0,26910,4299,1674,27,108.0,11.73,next,0,,,0,,
F2019_03056_01341,344,0,70,BLIND|3|8-10,BLIND,3,2,3,3,8-10,5,2016,2019,2021,547771.0,5294805.0,26910,3056,1341,15,60.0,8.74,,0,,,0,,
F2019_01390_01797,345,0,68,BLIND|3|5-6,BLIND,3,2,3,3,5-6,5,2016,2019,2021,548683.0,5298137.0,26910,1390,1797,7,28.0,5.97,,0,,,0,,
C2011s_03130_01841,346,1,6,HEAL|1-2|6-8,HEAL,2,2,2,1-2,6-8,4,2009,2011s,2013,548771.0,5294657.0,26910,3130,1841,9,36.0,6.77,prev,0,,,0,,
F2011s_02333_01656,347,0,6,HEAL|1-2|6-8,HEAL,2,2,2,1-2,6-8,4,2009,2011s,2013,548401.0,5296251.0,26910,2333,1656,10,40.0,7.14,,0,,,0,,
C2016_04220_01669,348,1,71,BLIND|3|10-14,BLIND,1,3,3,3,10-14,4,2015,2016,2019,548427.0,5292477.0,26910,4220,1669,22,88.0,10.59,next,1,lidar_chm2_2016_50cm,0,1,,
C2016_03062_00837,349,1,70,BLIND|3|8-10,BLIND,1,3,3,3,8-10,4,2015,2016,2019,546763.0,5294793.0,26910,3062,837,14,56.0,8.44,next,1,lidar_chm2_2016_50cm,0,1,,
F2019_04370_02300,350,0,69,BLIND|3|6-8,BLIND,3,2,3,3,6-8,5,2016,2019,2021,549689.0,5292177.0,26910,4370,2300,12,48.0,7.82,,0,,,0,,
C2021_01275_02430,351,1,68,BLIND|3|5-6,BLIND,2,3,3,3,5-6,5,2019,2021,2024,549949.0,5298367.0,26910,1275,2430,7,28.0,5.97,next,0,,,0,,
C2013_01078_02287,352,1,8,HEAL|1-2|10-14,HEAL,2,2,2,1-2,10-14,4,2011s,2013,2015,549663.0,5298761.0,26910,1078,2287,27,108.0,11.73,prev,0,,,0,,
C2015_02098_02109,353,1,7,HEAL|1-2|8-10,HEAL,2,1,2,1-2,8-10,3,2013,2015,2016,549307.0,5296721.0,26910,2098,2109,14,56.0,8.44,next,1,lidar_chm2_2016_50cm,-1,1,,
F2016_02372_01989,354,0,70,BLIND|3|8-10,BLIND,1,3,3,3,8-10,4,2015,2016,2019,549067.0,5296173.0,26910,2372,1989,17,68.0,9.3,,1,lidar_chm2_2016_50cm,0,1,,
C2019_03722_01007,355,1,68,BLIND|3|5-6,BLIND,3,2,3,3,5-6,5,2016,2019,2021,547103.0,5293473.0,26910,3722,1007,7,28.0,5.97,next,0,,,0,,
F2019_02236_02061,356,0,70,BLIND|3|8-10,BLIND,3,2,3,3,8-10,5,2016,2019,2021,549211.0,5296445.0,26910,2236,2061,19,76.0,9.84,,0,,,0,,
