point_id,label,stratum,stratum_name,estimator_stratum,x,y,verify_overturned
773,nochange,2,srs_floor,1,547767.0,5292089.0,0
774,nochange,2,srs_floor,3,549761.0,5300181.0,0
775,nochange,2,srs_floor,4,546341.0,5296313.0,0
776,nochange,2,srs_floor,4,545347.0,5295145.0,0
777,nochange,2,srs_floor,1,547871.0,5293095.0,0
778,nochange,2,srs_floor,4,548997.0,5294723.0,0
779,nochange,2,srs_floor,4,547231.0,5293991.0,0
78,loss,1,cand_change,1,550009.0,5300533.0,0
780,nochange,2,srs_floor,1,546847.0,5292497.0,0
781,nochange,2,srs_floor,1,549537.0,5299027.0,0
782,nochange,2,srs_floor,4,549707.0,5292235.0,0
783,nochange,2,srs_floor,4,548367.0,5294971.0,0
784,nochange,2,srs_floor,1,549607.0,5298827.0,0
785,nochange,2,srs_floor,1,548307.0,5295291.0,0
786,nochange,2,srs_floor,4,547015.0,5294645.0,0
787,nochange,2,srs_floor,4,547539.0,5292733.0,0
788,nochange,2,srs_floor,1,547585.0,5292991.0,0
789,nochange,2,srs_floor,4,549857.0,5300279.0,0
79,nochange,1,cand_change,1,550139.0,5298709.0,0
790,nochange,2,srs_floor,4,547507.0,5297381.0,0
791,nochange,2,srs_floor,4,548471.0,5292075.0,0
792,nochange,2,srs_floor,1,548073.0,5291925.0,0
793,nochange,2,srs_floor,1,548703.0,5297901.0,0
794,nochange,2,srs_floor,4,549433.0,5294237.0,0
795,nochange,2,srs_floor,4,547937.0,5292029.0,0
796,nochange,2,srs_floor,4,547341.0,5297673.0,0
797,nochange,2,srs_floor,1,549511.0,5297743.0,0
798,nochange,2,srs_floor,4,546893.0,5294275.0,0
799,nochange,2,srs_floor,4,546623.0,5295667.0,0
8,loss,1,cand_change,1,547783.0,5293425.0,0
80,nochange,1,cand_change,1,549597.0,5296961.0,0
800,nochange,2,srs_floor,3,548057.0,5292533.0,0
801,nochange,2,srs_floor,1,548877.0,5298585.0,0
802,nochange,2,srs_floor,4,548873.0,5292369.0,0
803,nochange,2,srs_floor,4,549563.0,5294309.0,0
804,nochange,2,srs_floor,4,547321.0,5296075.0,1
805,nochange,2,srs_floor,4,547281.0,5294223.0,0
806,nochange,2,srs_floor,4,547133.0,5297021.0,0
807,nochange,2,srs_floor,4,550147.0,5294843.0,0
808,nochange,2,srs_floor,4,548483.0,5294535.0,0
809,nochange,2,srs_floor,4,547255.0,5295789.0,0
81,nochange,1,cand_change,1,549045.0,5295637.0,0
810,nochange,2,srs_floor,4,547335.0,5293885.0,0
811,nochange,2,srs_floor,4,545715.0,5295245.0,0
812,nochange,2,srs_floor,4,547499.0,5294057.0,0
813,nochange,2,srs_floor,4,547559.0,5295111.0,0
814,nochange,2,srs_floor,1,549515.0,5298589.0,0
815,loss,2,srs_floor,1,546803.0,5296341.0,0
816,nochange,2,srs_floor,4,549025.0,5295915.0,0
817,nochange,2,srs_floor,4,548525.0,5296085.0,0
818,nochange,2,srs_floor,4,550147.0,5294565.0,0
819,nochange,2,srs_floor,4,549245.0,5297429.0,0
82,nochange,1,cand_change,1,550139.0,5295365.0,0
820,nochange,2,srs_floor,4,547663.0,5292383.0,0
821,nochange,3,stable_canopy,3,549069.0,5298457.0,0
822,nochange,3,stable_canopy,3,548873.0,5296593.0,0
823,nochange,3,stable_canopy,3,550161.0,5300065.0,0
824,nochange,3,stable_canopy,3,546121.0,5294725.0,0
825,nochange,3,stable_canopy,3,547939.0,5298171.0,0
826,nochange,3,stable_canopy,3,547671.0,5292903.0,0
827,nochange,3,stable_canopy,3,546021.0,5294671.0,0
828,nochange,3,stable_canopy,3,547979.0,5292485.0,0
829,nochange,3,stable_canopy,3,549013.0,5298019.0,0
83,nochange,1,cand_change,1,547979.0,5293145.0,0
830,nochange,3,stable_canopy,3,549431.0,5292451.0,0
831,nochange,3,stable_canopy,3,548369.0,5296531.0,0
832,nochange,3,stable_canopy,3,547295.0,5294433.0,0
833,nochange,3,stable_canopy,3,546891.0,5294733.0,0
834,nochange,3,stable_canopy,3,548561.0,5296459.0,0
835,nochange,3,stable_canopy,3,547513.0,5292713.0,0
836,nochange,3,stable_canopy,3,548107.0,5298289.0,0
837,nochange,3,stable_canopy,3,549165.0,5298375.0,0
838,nochange,3,stable_canopy,3,549423.0,5292529.0,0
839,nochange,3,stable_canopy,3,547887.0,5294871.0,0
84,nochange,1,cand_change,1,549913.0,5292765.0,0
840,nochange,3,stable_canopy,3,548733.0,5298489.0,0
841,nochange,3,stable_canopy,3,548031.0,5292567.0,0
842,nochange,3,stable_canopy,3,547435.0,5292497.0,0
843,nochange,3,stable_canopy,3,548539.0,5294395.0,0
844,nochange,3,stable_canopy,3,550219.0,5300095.0,0
845,nochange,3,stable_canopy,3,549619.0,5292737.0,0
846,nochange,3,stable_canopy,3,548055.0,5296671.0,0
847,nochange,3,stable_canopy,3,547213.0,5292629.0,0
848,nochange,3,stable_canopy,3,546349.0,5294359.0,0
849,nochange,3,stable_canopy,3,547253.0,5292567.0,0
85,nochange,1,cand_change,1,546933.0,5294485.0,0
850,nochange,3,stable_canopy,3,548461.0,5294421.0,0
851,nochange,3,stable_canopy,3,546375.0,5294787.0,0
852,gain,3,stable_canopy,3,549519.0,5296771.0,0
853,nochange,3,stable_canopy,3,548711.0,5298075.0,0
854,nochange,3,stable_canopy,3,548981.0,5294919.0,0
855,nochange,3,stable_canopy,3,548247.0,5296733.0,0
856,nochange,3,stable_canopy,3,546963.0,5296673.0,0
857,nochange,3,stable_canopy,3,548739.0,5292505.0,0
858,nochange,3,stable_canopy,3,547703.0,5296765.0,0
859,nochange,3,stable_canopy,3,548719.0,5296343.0,0
86,nochange,1,cand_change,1,547819.0,5297399.0,0
860,nochange,3,stable_canopy,3,550447.0,5300047.0,0
861,nochange,3,stable_canopy,3,548983.0,5298481.0,0
862,nochange,3,stable_canopy,3,549607.0,5298347.0,0
863,nochange,3,stable_canopy,3,548859.0,5298425.0,0
864,nochange,3,stable_canopy,3,548195.0,5292893.0,0
865,nochange,3,stable_canopy,3,548957.0,5296471.0,0
866,nochange,3,stable_canopy,3,548077.0,5298087.0,0
867,nochange,3,stable_canopy,3,549015.0,5298511.0,0
868,nochange,3,stable_canopy,3,550459.0,5299963.0,0
869,nochange,3,stable_canopy,3,546715.0,5294563.0,0
87,nochange,1,cand_change,1,548071.0,5292779.0,0
870,nochange,3,stable_canopy,3,547029.0,5292919.0,0
871,nochange,3,stable_canopy,3,549341.0,5294891.0,0
872,nochange,3,stable_canopy,3,548679.0,5292565.0,0
873,nochange,3,stable_canopy,3,549495.0,5298331.0,0
874,nochange,3,stable_canopy,3,548197.0,5296461.0,0
875,nochange,3,stable_canopy,3,548315.0,5298283.0,0
876,nochange,3,stable_canopy,3,549583.0,5298409.0,0
877,nochange,3,stable_canopy,3,548145.0,5292831.0,0
878,nochange,3,stable_canopy,3,549595.0,5298251.0,0
879,nochange,3,stable_canopy,3,548071.0,5298029.0,0
88,nochange,1,cand_change,1,546601.0,5295551.0,0
880,nochange,3,stable_canopy,3,547431.0,5292583.0,0
881,nochange,3,stable_canopy,3,547797.0,5294661.0,0
882,nochange,3,stable_canopy,3,548175.0,5296711.0,0
883,nochange,3,stable_canopy,3,550185.0,5300161.0,0
884,nochange,3,stable_canopy,3,550015.0,5300253.0,0
885,nochange,3,stable_canopy,3,549579.0,5298343.0,0
886,nochange,3,stable_canopy,3,550179.0,5294857.0,0
887,nochange,3,stable_canopy,3,548013.0,5294585.0,0
888,nochange,3,stable_canopy,3,547853.0,5292767.0,0
889,nochange,3,stable_canopy,3,549049.0,5296339.0,0
89,nochange,1,cand_change,1,548883.0,5292131.0,0
890,nochange,3,stable_canopy,3,550347.0,5298227.0,0
891,nochange,3,stable_canopy,3,549219.0,5292631.0,0
893,nochange,3,stable_canopy,3,545537.0,5294791.0,0
894,nochange,3,stable_canopy,3,548723.0,5298317.0,0
895,nochange,3,stable_canopy,3,548695.0,5296509.0,0
896,nochange,3,stable_canopy,3,547903.0,5294759.0,0
897,nochange,3,stable_canopy,3,548715.0,5298369.0,0
898,nochange,3,stable_canopy,3,548081.0,5292677.0,0
899,nochange,3,stable_canopy,3,546953.0,5294515.0,0
9,loss,1,cand_change,1,548451.0,5294391.0,0
90,nochange,1,cand_change,1,549681.0,5295165.0,0
900,nochange,3,stable_canopy,3,548991.0,5297989.0,0
901,nochange,3,stable_canopy,3,550475.0,5298313.0,0
902,nochange,3,stable_canopy,3,548277.0,5296777.0,0
903,nochange,3,stable_canopy,3,547349.0,5292929.0,0
904,nochange,3,stable_canopy,3,548093.0,5294583.0,0
905,nochange,3,stable_canopy,3,548573.0,5296349.0,0
906,nochange,3,stable_canopy,3,548895.0,5294599.0,0
907,nochange,3,stable_canopy,3,548265.0,5298285.0,0
908,nochange,3,stable_canopy,3,548153.0,5296387.0,0
91,nochange,1,cand_change,1,549727.0,5299741.0,0
910,nochange,3,stable_canopy,3,549669.0,5298111.0,0
911,nochange,3,stable_canopy,3,549155.0,5298107.0,0
912,nochange,3,stable_canopy,3,549595.0,5292541.0,0
913,nochange,3,stable_canopy,3,549493.0,5298015.0,0
914,nochange,3,stable_canopy,3,546975.0,5292837.0,0
915,nochange,3,stable_canopy,3,547393.0,5292911.0,0
916,nochange,3,stable_canopy,3,550187.0,5300247.0,0
917,nochange,3,stable_canopy,3,548795.0,5298293.0,0
918,nochange,3,stable_canopy,3,548667.0,5294909.0,0
919,nochange,3,stable_canopy,3,546257.0,5294315.0,0
92,nochange,1,cand_change,1,548103.0,5295359.0,0
920,nochange,3,stable_canopy,3,548261.0,5292937.0,0
921,nochange,3,stable_canopy,3,549487.0,5298371.0,0
922,nochange,3,stable_canopy,3,549367.0,5296693.0,0
923,loss,3,stable_canopy,3,548961.0,5292573.0,0
924,nochange,3,stable_canopy,3,550433.0,5300057.0,0
925,nochange,3,stable_canopy,3,546013.0,5294849.0,0
926,nochange,3,stable_canopy,3,550121.0,5300339.0,0
927,nochange,3,stable_canopy,3,548817.0,5298399.0,0
928,nochange,3,stable_canopy,3,546115.0,5294823.0,0
929,nochange,3,stable_canopy,3,550429.0,5299835.0,0
93,nochange,1,cand_change,1,549039.0,5292775.0,0
930,nochange,3,stable_canopy,3,547713.0,5294805.0,0
931,nochange,3,stable_canopy,3,549297.0,5298263.0,0
932,nochange,3,stable_canopy,3,549691.0,5298247.0,0
933,nochange,3,stable_canopy,3,549891.0,5292945.0,0
935,nochange,3,stable_canopy,3,546749.0,5294557.0,0
936,nochange,3,stable_canopy,3,548655.0,5294709.0,0
937,nochange,3,stable_canopy,3,546633.0,5292417.0,0
938,nochange,3,stable_canopy,3,549155.0,5294727.0,0
939,nochange,3,stable_canopy,3,549089.0,5298103.0,0
94,nochange,1,cand_change,1,547839.0,5297843.0,0
940,nochange,3,stable_canopy,3,549809.0,5298037.0,0
941,nochange,3,stable_canopy,3,549435.0,5292731.0,0
942,nochange,3,stable_canopy,3,549517.0,5298199.0,0
943,nochange,3,stable_canopy,3,549211.0,5294513.0,0
944,nochange,3,stable_canopy,3,548677.0,5292439.0,0
945,nochange,3,stable_canopy,3,549669.0,5296791.0,1
946,nochange,3,stable_canopy,3,550075.0,5298441.0,0
947,nochange,3,stable_canopy,3,547153.0,5292623.0,0
948,nochange,3,stable_canopy,3,547023.0,5292805.0,0
949,nochange,3,stable_canopy,3,547969.0,5292573.0,0
95,nochange,1,cand_change,1,547907.0,5297737.0,0
950,nochange,3,stable_canopy,3,549717.0,5298231.0,0
951,nochange,3,stable_canopy,3,549013.0,5298027.0,0
952,nochange,3,stable_canopy,3,548695.0,5298303.0,0
953,nochange,3,stable_canopy,3,548755.0,5294627.0,0
954,nochange,3,stable_canopy,3,547527.0,5296511.0,0
955,nochange,3,stable_canopy,3,546965.0,5292883.0,0
956,nochange,3,stable_canopy,3,548209.0,5292495.0,0
957,nochange,3,stable_canopy,3,550321.0,5299969.0,0
958,nochange,3,stable_canopy,3,549621.0,5294537.0,0
959,nochange,3,stable_canopy,3,549421.0,5292741.0,0
96,nochange,1,cand_change,1,548355.0,5292013.0,0
960,nochange,3,stable_canopy,3,548325.0,5296323.0,0
961,nochange,3,stable_canopy,3,547041.0,5292685.0,0
962,nochange,3,stable_canopy,3,547017.0,5292691.0,0
963,nochange,3,stable_canopy,3,547395.0,5292913.0,0
964,nochange,3,stable_canopy,3,549377.0,5298531.0,0
965,nochange,3,stable_canopy,3,548059.0,5298047.0,0
966,nochange,3,stable_canopy,3,549493.0,5298229.0,0
968,nochange,3,stable_canopy,3,545859.0,5294785.0,0
969,nochange,3,stable_canopy,3,547023.0,5296543.0,0
97,nochange,1,cand_change,1,547441.0,5295311.0,0
970,nochange,3,stable_canopy,3,549933.0,5298471.0,0
971,nochange,3,stable_canopy,3,548637.0,5292603.0,0
972,nochange,3,stable_canopy,3,549949.0,5292551.0,0
973,nochange,3,stable_canopy,3,549577.0,5298413.0,0
974,nochange,3,stable_canopy,3,547467.0,5294359.0,0
975,nochange,3,stable_canopy,3,548753.0,5298471.0,0
976,nochange,3,stable_canopy,3,547885.0,5292657.0,0
977,nochange,3,stable_canopy,3,548467.0,5296333.0,0
978,nochange,3,stable_canopy,3,548125.0,5298481.0,0
979,nochange,3,stable_canopy,3,549075.0,5292813.0,0
98,nochange,1,cand_change,1,549355.0,5292573.0,0
980,nochange,3,stable_canopy,3,547397.0,5292671.0,0
981,nochange,3,stable_canopy,3,549401.0,5298395.0,0
982,nochange,3,stable_canopy,3,549203.0,5298315.0,0
983,nochange,3,stable_canopy,3,545589.0,5294803.0,0
984,nochange,3,stable_canopy,3,548481.0,5294865.0,0
985,nochange,3,stable_canopy,3,549579.0,5298193.0,0
986,nochange,3,stable_canopy,3,546253.0,5294411.0,0
987,nochange,3,stable_canopy,3,547459.0,5296513.0,0
989,nochange,3,stable_canopy,3,549377.0,5297987.0,0
99,nochange,1,cand_change,1,548865.0,5294787.0,0
990,nochange,3,stable_canopy,3,549731.0,5294555.0,0
991,nochange,3,stable_canopy,3,546955.0,5292803.0,0
992,nochange,3,stable_canopy,3,548159.0,5296747.0,0
993,nochange,3,stable_canopy,3,546691.0,5292549.0,0
995,nochange,3,stable_canopy,3,548655.0,5296395.0,0
996,nochange,3,stable_canopy,3,547969.0,5292529.0,0
997,nochange,3,stable_canopy,3,549863.0,5300135.0,0
998,nochange,3,stable_canopy,3,549063.0,5292783.0,0
999,nochange,3,stable_canopy,3,547481.0,5292527.0,0
# FROZEN gold set. Semantics: panel_a_paired_change.step_estimate.
# count_gain,2
# count_loss,42
# count_nochange,1170
# n_gold,1214
# n_label_rows,1393
# n_verify_rows,111
# n_overturned,18
# strata_in_meta,4
