point_id,label,terminal_absent_epochs,terminal_laundered,terminal_censored,raw_trajectory,healed_trajectory,n_epochs_touched,epochs_touched,tiers_touched,impossible_triples_raw,impossible_triples_healed,healed_to_canopy,healed_to_ignore
564,nochange,3,0,0,CCC.C...,CCC.C...,0,,,1,1,0,0
565,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
566,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
567,nochange,8,0,0,........,........,0,,,0,0,0,0
568,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
569,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
57,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
570,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
571,nochange,8,0,0,........,........,0,,,0,0,0,0
572,nochange,0,0,0,CCCC.CCC,CCCCxCCC,1,2016,BLIND,1,0,0,1
573,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
574,nochange,8,0,0,........,........,0,,,0,0,0,0
575,nochange,8,0,0,........,........,0,,,0,0,0,0
577,nochange,8,0,0,........,........,0,,,0,0,0,0
578,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
579,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
58,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
580,nochange,8,0,0,........,........,0,,,0,0,0,0
581,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
582,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
583,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
584,nochange,0,0,0,CCCCC.CC,CCCCCxCC,1,2019,BLIND,1,0,0,1
585,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
586,loss,3,0,0,CCCCC...,CCCCC...,0,,,0,0,0,0
587,nochange,8,0,0,........,........,0,,,0,0,0,0
588,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
589,nochange,8,0,0,........,........,0,,,0,0,0,0
59,nochange,2,0,0,.....C..,.....C..,0,,,0,0,0,0
590,nochange,8,0,0,........,........,0,,,0,0,0,0
591,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
592,nochange,0,0,0,CCC.CCCC,CCCCCCCC,1,2015,HEAL,1,0,1,0
593,loss,2,0,0,CCCCCC..,CCCCCC..,0,,,0,0,0,0
594,nochange,1,0,0,CCCCCCC.,CCCCCCC.,0,,,0,0,0,0
595,nochange,1,0,0,......C.,......C.,0,,,0,0,0,0
596,nochange,0,0,0,CCC.CCCC,CCCCCCCC,1,2015,HEAL,1,0,1,0
597,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
598,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
599,nochange,8,0,0,........,........,0,,,0,0,0,0
6,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
60,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
600,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
601,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
602,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
603,nochange,4,0,0,...C....,...C....,0,,,0,0,0,0
604,loss,2,0,0,CCCCCC..,CCCCCC..,0,,,0,0,0,0
605,nochange,8,0,0,........,........,0,,,0,0,0,0
606,nochange,1,0,0,CCCC..C.,CCCC..C.,0,,,0,0,0,0
607,nochange,8,0,0,........,........,0,,,0,0,0,0
608,nochange,4,0,0,CCCC....,CCCC....,0,,,0,0,0,0
609,nochange,8,0,0,........,........,0,,,0,0,0,0
61,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
610,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
611,nochange,5,0,0,CCC.....,CCC.....,0,,,0,0,0,0
612,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
613,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
615,nochange,8,0,0,........,........,0,,,0,0,0,0
616,nochange,8,0,0,........,........,0,,,0,0,0,0
617,nochange,8,0,0,........,........,0,,,0,0,0,0
618,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
619,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
62,nochange,8,0,0,........,........,0,,,0,0,0,0
620,nochange,8,0,0,........,........,0,,,0,0,0,0
621,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
622,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
623,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
624,nochange,8,0,0,........,........,0,,,0,0,0,0
625,nochange,8,0,0,........,........,0,,,0,0,0,0
626,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
627,nochange,0,0,0,CCCCC.CC,CCCCCxCC,1,2019,BLIND,1,0,0,1
628,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
629,nochange,2,0,0,....CC..,....CC..,0,,,0,0,0,0
63,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
630,nochange,8,0,0,........,........,0,,,0,0,0,0
631,nochange,8,0,0,........,........,0,,,0,0,0,0
632,nochange,8,0,0,........,........,0,,,0,0,0,0
633,nochange,2,0,0,...C.C..,...C.C..,0,,,1,1,0,0
634,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
635,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
636,nochange,8,0,0,........,........,0,,,0,0,0,0
637,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
638,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
639,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
64,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
640,nochange,0,0,0,.C..CCCC,.C..CCCC,0,,,0,0,0,0
641,nochange,8,0,0,........,........,0,,,0,0,0,0
642,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
643,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
644,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
645,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
646,nochange,8,0,0,........,........,0,,,0,0,0,0
647,nochange,2,0,0,..C..C..,..C..C..,0,,,0,0,0,0
648,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
649,nochange,8,0,0,........,........,0,,,0,0,0,0
65,loss,2,0,0,CCCCCC..,CCCCCC..,0,,,0,0,0,0
650,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
651,nochange,8,0,0,........,........,0,,,0,0,0,0
652,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
653,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
654,nochange,0,0,0,CCCCC.CC,CCCCCxCC,1,2019,BLIND,1,0,0,1
655,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
656,loss,2,0,0,CCCCCC..,CCCCCC..,0,,,0,0,0,0
658,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
659,nochange,8,0,0,........,........,0,,,0,0,0,0
66,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
660,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
661,nochange,8,0,0,........,........,0,,,0,0,0,0
662,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
663,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
664,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
665,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
666,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
667,nochange,8,0,0,........,........,0,,,0,0,0,0
668,nochange,8,0,0,........,........,0,,,0,0,0,0
669,nochange,8,0,0,........,........,0,,,0,0,0,0
67,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
670,nochange,0,0,0,..CCCCCC,..CCCCCC,0,,,0,0,0,0
671,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
672,nochange,8,0,0,........,........,0,,,0,0,0,0
673,nochange,8,0,0,........,........,0,,,0,0,0,0
674,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
675,nochange,8,0,0,........,........,0,,,0,0,0,0
676,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
677,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
678,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
679,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
68,nochange,8,0,0,........,........,0,,,0,0,0,0
680,nochange,8,0,0,........,........,0,,,0,0,0,0
681,nochange,8,0,0,........,........,0,,,0,0,0,0
682,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
683,nochange,8,0,0,........,........,0,,,0,0,0,0
684,nochange,8,0,0,........,........,0,,,0,0,0,0
685,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
686,nochange,3,0,0,....C...,....C...,0,,,0,0,0,0
687,nochange,0,0,0,.C..CCCC,.C..CCCC,0,,,0,0,0,0
688,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
689,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
69,nochange,8,0,0,........,........,0,,,0,0,0,0
690,nochange,0,0,0,C.C...CC,CCC...CC,1,2011s,HEAL,1,0,1,0
691,nochange,0,0,0,CCCC.CCC,CCCCxCCC,1,2016,BLIND,1,0,0,1
693,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
694,loss,1,0,0,CCCCCCC.,CCCCCCC.,0,,,0,0,0,0
695,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
696,nochange,8,0,0,........,........,0,,,0,0,0,0
697,nochange,3,0,0,....C...,....C...,0,,,0,0,0,0
698,nochange,8,0,0,........,........,0,,,0,0,0,0
699,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
7,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
70,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
700,loss,2,0,0,.CC.CC..,.CCCCC..,1,2015,HEAL,1,0,1,0
701,nochange,8,0,0,........,........,0,,,0,0,0,0
702,nochange,8,0,0,........,........,0,,,0,0,0,0
703,nochange,1,0,0,.CC...C.,.CC...C.,0,,,0,0,0,0
704,nochange,8,0,0,........,........,0,,,0,0,0,0
705,nochange,8,0,0,........,........,0,,,0,0,0,0
706,nochange,5,0,0,..C.....,..C.....,0,,,0,0,0,0
707,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
708,nochange,0,0,0,....CCCC,....CCCC,0,,,0,0,0,0
709,nochange,8,0,0,........,........,0,,,0,0,0,0
71,nochange,8,0,0,........,........,0,,,0,0,0,0
710,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
711,nochange,8,0,0,........,........,0,,,0,0,0,0
712,nochange,1,0,0,C....CC.,C....CC.,0,,,0,0,0,0
713,nochange,8,0,0,........,........,0,,,0,0,0,0
714,nochange,8,0,0,........,........,0,,,0,0,0,0
715,nochange,8,0,0,........,........,0,,,0,0,0,0
716,nochange,0,0,0,.CC.CC.C,.CCCCCxC,2,"2015,2021","BLIND,HEAL",2,0,1,1
717,nochange,5,0,0,..C.....,..C.....,0,,,0,0,0,0
718,nochange,8,0,0,........,........,0,,,0,0,0,0
719,nochange,8,0,0,........,........,0,,,0,0,0,0
72,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
720,nochange,0,0,0,.CCC.C.C,.CCCxC.C,1,2016,BLIND,2,1,0,1
721,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
722,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
723,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
724,nochange,8,0,0,........,........,0,,,0,0,0,0
725,nochange,8,0,0,........,........,0,,,0,0,0,0
726,nochange,8,0,0,........,........,0,,,0,0,0,0
727,nochange,6,0,0,.C......,.C......,0,,,0,0,0,0
728,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
729,nochange,1,0,0,C..C..C.,C..C..C.,0,,,0,0,0,0
73,nochange,0,0,0,CC...CCC,CC...CCC,0,,,0,0,0,0
730,nochange,8,0,0,........,........,0,,,0,0,0,0
731,nochange,4,0,0,...C....,...C....,0,,,0,0,0,0
732,nochange,8,0,0,........,........,0,,,0,0,0,0
734,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
735,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
736,nochange,1,0,0,.....CC.,.....CC.,0,,,0,0,0,0
737,loss,1,0,0,C...CCC.,C...CCC.,0,,,0,0,0,0
738,nochange,1,0,0,..CCC.C.,..CCCxC.,1,2019,BLIND,1,0,0,1
739,nochange,4,0,0,...C....,...C....,0,,,0,0,0,0
74,nochange,2,0,0,.C...C..,.C...C..,0,,,0,0,0,0
740,nochange,5,0,0,C.C.....,CCC.....,1,2011s,HEAL,1,0,1,0
741,nochange,1,0,0,.....CC.,.....CC.,0,,,0,0,0,0
742,nochange,8,0,0,........,........,0,,,0,0,0,0
743,nochange,0,0,0,...C.CCC,...CxCCC,1,2016,BLIND,1,0,0,1
744,nochange,0,0,0,......CC,......CC,0,,,0,0,0,0
745,nochange,8,0,0,........,........,0,,,0,0,0,0
746,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
747,nochange,2,0,0,..C.CC..,..CCCC..,1,2015,HEAL,1,0,1,0
748,nochange,8,0,0,........,........,0,,,0,0,0,0
749,loss,1,0,0,.CC.CCC.,.CCCCCC.,1,2015,HEAL,1,0,1,0
75,nochange,8,0,0,........,........,0,,,0,0,0,0
750,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
751,nochange,8,0,0,........,........,0,,,0,0,0,0
752,nochange,0,0,0,..CC..CC,..CC..CC,0,,,0,0,0,0
753,nochange,4,0,0,...C....,...C....,0,,,0,0,0,0
754,nochange,0,0,0,......CC,......CC,0,,,0,0,0,0
755,nochange,8,0,0,........,........,0,,,0,0,0,0
756,nochange,0,0,0,CCC.CCCC,CCCCCCCC,1,2015,HEAL,1,0,1,0
757,nochange,8,0,0,........,........,0,,,0,0,0,0
758,nochange,8,0,0,........,........,0,,,0,0,0,0
759,nochange,6,0,0,.C......,.C......,0,,,0,0,0,0
76,nochange,8,0,0,........,........,0,,,0,0,0,0
761,nochange,0,0,0,...CCCCC,...CCCCC,0,,,0,0,0,0
762,nochange,4,0,0,...C....,...C....,0,,,0,0,0,0
763,nochange,8,0,0,........,........,0,,,0,0,0,0
764,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
765,nochange,8,0,0,........,........,0,,,0,0,0,0
766,nochange,8,0,0,........,........,0,,,0,0,0,0
767,nochange,8,0,0,........,........,0,,,0,0,0,0
768,nochange,0,0,0,.CC.CCCC,.CCCCCCC,1,2015,HEAL,1,0,1,0
769,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
77,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
770,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
771,nochange,0,0,0,.C.C.CCC,.CCC.CCC,1,2013,HEAL,2,1,1,0
772,nochange,1,0,0,C....CC.,C....CC.,0,,,0,0,0,0
773,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
774,nochange,0,0,0,.CCCCCCC,.CCCCCCC,0,,,0,0,0,0
775,nochange,8,0,0,........,........,0,,,0,0,0,0
776,nochange,8,0,0,........,........,0,,,0,0,0,0
777,nochange,1,0,0,CCCC..C.,CCCC..C.,0,,,0,0,0,0
778,nochange,0,0,0,C...CCCC,C...CCCC,0,,,0,0,0,0
779,nochange,8,0,0,........,........,0,,,0,0,0,0
78,loss,1,0,0,CCCCCCC.,CCCCCCC.,0,,,0,0,0,0
780,nochange,8,0,0,........,........,0,,,0,0,0,0
781,nochange,8,0,0,........,........,0,,,0,0,0,0
782,nochange,8,0,0,........,........,0,,,0,0,0,0
783,nochange,1,0,0,CCCCCCC.,CCCCCCC.,0,,,0,0,0,0
784,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
785,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
786,nochange,8,0,0,........,........,0,,,0,0,0,0
787,nochange,0,0,0,.......C,.......C,0,,,0,0,0,0
788,nochange,8,0,0,........,........,0,,,0,0,0,0
789,nochange,0,0,0,.CC...CC,.CC...CC,0,,,0,0,0,0
79,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
790,nochange,8,0,0,........,........,0,,,0,0,0,0
791,nochange,8,0,0,........,........,0,,,0,0,0,0
792,nochange,8,0,0,........,........,0,,,0,0,0,0
793,nochange,8,0,0,........,........,0,,,0,0,0,0
794,nochange,0,0,0,...C...C,...C...C,0,,,0,0,0,0
795,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
796,nochange,8,0,0,........,........,0,,,0,0,0,0
797,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
798,nochange,0,0,0,..C.C.CC,..CCC.CC,1,2015,HEAL,2,1,1,0
799,nochange,8,0,0,........,........,0,,,0,0,0,0
8,loss,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
80,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
800,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
801,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
802,nochange,7,0,0,C.......,C.......,0,,,0,0,0,0
803,nochange,6,0,0,CC......,CC......,0,,,0,0,0,0
804,nochange,6,0,0,.C......,.C......,0,,,0,0,0,0
805,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
806,nochange,8,0,0,........,........,0,,,0,0,0,0
807,nochange,8,0,0,........,........,0,,,0,0,0,0
808,nochange,8,0,0,........,........,0,,,0,0,0,0
809,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
81,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
810,nochange,5,0,0,CCC.....,CCC.....,0,,,0,0,0,0
811,nochange,8,0,0,........,........,0,,,0,0,0,0
812,nochange,8,0,0,........,........,0,,,0,0,0,0
813,nochange,8,0,0,........,........,0,,,0,0,0,0
814,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
815,loss,1,0,0,CCCCCCC.,CCCCCCC.,0,,,0,0,0,0
816,nochange,8,0,0,........,........,0,,,0,0,0,0
817,nochange,6,0,0,.C......,.C......,0,,,0,0,0,0
818,nochange,8,0,0,........,........,0,,,0,0,0,0
819,nochange,0,0,0,CCCCC.CC,CCCCCxCC,1,2019,BLIND,1,0,0,1
82,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
820,nochange,8,0,0,........,........,0,,,0,0,0,0
821,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
822,nochange,0,0,0,..CCCCCC,..CCCCCC,0,,,0,0,0,0
823,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
824,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
825,nochange,2,0,0,..C.CC..,..CCCC..,1,2015,HEAL,1,0,1,0
826,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
827,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
828,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
829,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
83,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
830,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
831,nochange,1,0,0,CCCCCCC.,CCCCCCC.,0,,,0,0,0,0
832,nochange,1,0,0,CCCCCCC.,CCCCCCC.,0,,,0,0,0,0
833,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
834,nochange,0,0,0,CCCCC.CC,CCCCCxCC,1,2019,BLIND,1,0,0,1
835,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
836,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
837,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
838,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
839,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
84,nochange,4,0,0,...C....,...C....,0,,,0,0,0,0
840,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
841,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
842,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
843,nochange,0,0,0,C.C.CC.C,CCC.CCxC,2,"2011s,2021","BLIND,HEAL",3,1,1,1
844,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
845,nochange,0,0,0,CCC.CCCC,CCC.CCCC,0,,,1,1,0,0
846,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
847,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
848,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
849,nochange,1,0,0,.CCCCCC.,.CCCCCC.,0,,,0,0,0,0
85,nochange,8,0,0,........,........,0,,,0,0,0,0
850,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
851,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
852,gain,0,0,0,C..CC.CC,C..CC.CC,0,,,1,1,0,0
853,nochange,0,0,0,CCCCC.CC,CCCCCxCC,1,2019,BLIND,1,0,0,1
854,nochange,0,0,0,.CCCCCCC,.CCCCCCC,0,,,0,0,0,0
855,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
856,nochange,1,0,0,...CCCC.,...CCCC.,0,,,0,0,0,0
857,nochange,2,0,0,.C..CC..,.C..CC..,0,,,0,0,0,0
858,nochange,0,0,0,C..CCCCC,C..CCCCC,0,,,0,0,0,0
859,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
86,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
860,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
861,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
862,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
863,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
864,nochange,0,0,0,....CCCC,....CCCC,0,,,0,0,0,0
865,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
866,nochange,0,0,0,CCC.CCCC,CCCCCCCC,1,2015,HEAL,1,0,1,0
867,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
868,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
869,nochange,0,0,0,..C.C.CC,..CCC.CC,1,2015,HEAL,2,1,1,0
87,nochange,8,0,0,........,........,0,,,0,0,0,0
870,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
871,nochange,0,0,0,CCCCCC.C,CCCCCCxC,1,2021,BLIND,1,0,0,1
872,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
873,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
874,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
875,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
876,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
877,nochange,0,0,0,CCCCC.CC,CCCCCxCC,1,2019,BLIND,1,0,0,1
878,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
879,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
88,nochange,8,0,0,........,........,0,,,0,0,0,0
880,nochange,0,0,0,C..CC..C,C..CC..C,0,,,0,0,0,0
881,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
882,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
883,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
884,nochange,0,0,0,.CCCCC.C,.CCCCCxC,1,2021,BLIND,1,0,0,1
885,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
886,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
887,nochange,0,0,0,CCCCC.CC,CCCCCxCC,1,2019,BLIND,1,0,0,1
888,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
889,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
89,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
890,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
891,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
893,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
894,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
895,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
896,nochange,0,0,0,.CC.CCCC,.CCCCCCC,1,2015,HEAL,1,0,1,0
897,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
898,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
899,nochange,3,0,0,.C..C...,.C..C...,0,,,0,0,0,0
9,loss,3,0,0,.CCCC...,.CCCC...,0,,,0,0,0,0
90,nochange,0,0,0,CCCCCCCC,CCCCCCCC,0,,,0,0,0,0
900,nochange,1,0,0,.CCCC.C.,.CCCCxC.,1,2019,BLIND,1,0,0,1
