file_id,block_id,byte_hex,prefix,suffix,status,resolved_ligature,all_hits
01a0a4d5-9aa4-7fc6-930c-b2d2420d37ec,01a0abc8-b28c-7fa0-b84b-bf4159846f81,0x12,n,n,unresolved,,
01a0a4d5-aa03-7349-a8dd-012a63d75886,01a0abc7-8b6f-70b7-9c6b-abefa5ecc4ae,0x8,in,ai,unresolved,,
01a0a4d5-aa03-7349-a8dd-012a63d75886,01a0abc7-8b70-761d-ab8b-c388897a6749,0x8,in,ai,unresolved,,
01a0a4d5-aa03-7349-a8dd-012a63d75886,01a0abc7-8b77-7222-9195-f2dace0d28ad,0x4,min,i,unresolved,,
01a0a4d5-aa03-7349-a8dd-012a63d75886,01a0abc7-8b77-7fb9-bdb8-73407fb540a2,0x4,min,i,unresolved,,
01a0a4d5-aa03-7349-a8dd-012a63d75886,01a0abc7-8b78-78e6-a662-00c4ae37f14e,0x1,j,b,unresolved,,
01a0a4d5-aa03-7349-a8dd-012a63d75886,01a0abc7-8b78-78e6-a662-00c4ae37f14e,0x1,j,c,unresolved,,
01a0a4d5-aa03-7349-a8dd-012a63d75886,01a0abc7-8b7a-7368-8435-f0b2212156ac,0x4,min,i,unresolved,,
01a0a4d5-aa03-7349-a8dd-012a63d75886,01a0abc7-8b7a-7ca5-af36-461c32fb7d37,0x4,min,i,unresolved,,
01a0a4d5-aa03-7349-a8dd-012a63d75886,01a0abc7-8b7c-71cd-8f84-1ec2df26c387,0x4,min,i,unresolved,,
01a0a4d5-aa03-7349-a8dd-012a63d75886,01a0abc7-8c2d-781d-8b29-ec4511230c43,0x1,ij,i,unresolved,,
01a0a4d5-c97e-7b2d-9c15-72a52ecf0c14,01a0abc8-d0ae-762e-9ef5-5e47fb2c934e,0x12,q,Z,unresolved,,
01a0a4d5-e11b-7d4d-aa05-88ac0ab5ee73,01a0abc8-e949-708e-804c-44a2da6fdf07,0x7,n,u,unresolved,,
01a0a4d5-e11b-7d4d-aa05-88ac0ab5ee73,01a0abc8-e959-702d-96cc-4f166abebc17,0x4,r,t,unresolved,,
01a0a4d5-e11b-7d4d-aa05-88ac0ab5ee73,01a0abc8-e959-7b35-9f38-f0e26a48dbde,0x4,r,t,unresolved,,
01a0a4d5-e11b-7d4d-aa05-88ac0ab5ee73,01a0abc8-e9cc-71d3-8b7c-e8dc07fdbd4a,0x7,n,K,unresolved,,
01a0a4d5-e11b-7d4d-aa05-88ac0ab5ee73,01a0abc8-e9cd-766e-939f-b304db165e16,0x7,sij,K,unresolved,,
01a0a4d5-e11b-7d4d-aa05-88ac0ab5ee73,01a0abc8-e9f0-7e36-9e54-9eb8f98c733e,0x4,r,pXn,unresolved,,
01a0a4d5-e11b-7d4d-aa05-88ac0ab5ee73,01a0abc8-e9f1-7e1a-9d34-f91032a0557c,0x4,r,pXn,unresolved,,
01a0a4d5-e11b-7d4d-aa05-88ac0ab5ee73,01a0abc8-e9f6-77cf-ae87-104121ad8ce3,0x4,pconst,dr,unresolved,,
01a0a4d5-e11b-7d4d-aa05-88ac0ab5ee73,01a0abc8-e9f9-70fe-9e8a-e74beec7eaa5,0x4,r,t,unresolved,,
01a0a4d6-1f52-7983-bd30-04756ee8c25a,01a0abcb-b904-76ee-a06d-354ff9818165,0x12,exp,Xn,unresolved,,
01a0a4d6-6db4-7343-965a-aca7b3c090d4,01a0abc7-4274-76f0-b1fe-24ff16c126e7,0x1,misclassi,ed,resolved,fi,fi
01a0a4d6-6db4-7343-965a-aca7b3c090d4,01a0abc7-4277-7d36-a4f1-e2340cc47535,0x1,misclassi,ed,resolved,fi,fi
01a0a4d6-6db4-7343-965a-aca7b3c090d4,01a0abc7-4277-7d36-a4f1-e2340cc47535,0x1,misclassi,cation,ambiguous,,ff|fi
01a0a4d6-6db4-7343-965a-aca7b3c090d4,01a0abc7-4277-7d36-a4f1-e2340cc47535,0x1,satis,ed,resolved,fi,fi
01a0a4d6-6db4-7343-965a-aca7b3c090d4,01a0abc7-4279-7135-b9ce-dba9e4aa9c0a,0x1,misclassi,cation,ambiguous,,ff|fi
01a0a4d6-6db4-7343-965a-aca7b3c090d4,01a0abc7-427a-7049-805c-5b71a0a14683,0x1,de,ned,resolved,fi,fi
01a0a4d6-6db4-7343-965a-aca7b3c090d4,01a0abc7-427e-7eba-8dc8-5d263a7a8a5e,0x1,speci,ed,ambiguous,,ff|fi
01a0a4d6-6db4-7343-965a-aca7b3c090d4,01a0abc7-427e-7eba-8dc8-5d263a7a8a5e,0x1,misclassi,cation,ambiguous,,ff|fi
01a0a4d6-6db4-7343-965a-aca7b3c090d4,01a0abc7-4280-71e1-b41b-e4da17c04182,0x1,misclassi,cation,ambiguous,,ff|fi
01a0a4d6-6db4-7343-965a-aca7b3c090d4,01a0abc7-4280-71e1-b41b-e4da17c04182,0x1,modi,ed,resolved,fi,fi
01a0a4d6-6db4-7343-965a-aca7b3c090d4,01a0abc7-4280-71e1-b41b-e4da17c04182,0x1,misclassi,cation,ambiguous,,ff|fi
01a0a4d6-6db4-7343-965a-aca7b3c090d4,01a0abc7-4280-71e1-b41b-e4da17c04182,0x1,misclassi,cation,ambiguous,,ff|fi
01a0a4d6-6db4-7343-965a-aca7b3c090d4,01a0abc7-4280-71e1-b41b-e4da17c04182,0x1,bene,ts,resolved,fi,fi
01a0a4d6-6db4-7343-965a-aca7b3c090d4,01a0abc7-4281-786f-8fa9-d67863caf8f7,0x1,misclassi,cation,ambiguous,,ff|fi
01a0a4d6-6db4-7343-965a-aca7b3c090d4,01a0abc7-4281-786f-8fa9-d67863caf8f7,0x1,immunode,ciency,resolved,fi,fi
01a0a4d6-6db4-7343-965a-aca7b3c090d4,01a0abc7-428c-7f1c-aac9-901070023ee6,0x1,misclassi,cation,ambiguous,,ff|fi
01a0a4d6-6db4-7343-965a-aca7b3c090d4,01a0abc7-428c-7f1c-aac9-901070023ee6,0x1,misclassi,ed,resolved,fi,fi
01a0a4d6-6db4-7343-965a-aca7b3c090d4,01a0abc7-428f-7432-947f-c649316a6f16,0x1,e,k,unresolved,,
01a0a4d6-6db4-7343-965a-aca7b3c090d4,01a0abc7-428f-7432-947f-c649316a6f16,0x1,e,k,unresolved,,
01a0a4d6-6db4-7343-965a-aca7b3c090d4,01a0abc7-428f-7432-947f-c649316a6f16,0x1,speci,c,resolved,fi,fi
01a0a4d6-6db4-7343-965a-aca7b3c090d4,01a0abc7-428f-7432-947f-c649316a6f16,0x1,speci,c,resolved,fi,fi
01a0a4d6-6db4-7343-965a-aca7b3c090d4,01a0abc7-428f-7432-947f-c649316a6f16,0x1,misclassi,cation,ambiguous,,ff|fi
01a0a4d6-6db4-7343-965a-aca7b3c090d4,01a0abc7-429d-7a0d-b7fb-252dab0c32ec,0x1,e,ects,resolved,ff,ff
01a0a4d6-6db4-7343-965a-aca7b3c090d4,01a0abc7-429f-7c47-ade5-5f2dd6182b09,0x1,de,ned,resolved,fi,fi
01a0a4d6-6db4-7343-965a-aca7b3c090d4,01a0abc7-42a0-752f-b92b-ab2b5c5f51b7,0x1,misclassi,cation,ambiguous,,ff|fi
01a0a4d6-6db4-7343-965a-aca7b3c090d4,01a0abc7-42a4-7004-a83e-25a2857c8c1c,0x1,con,dence,resolved,fi,fi
01a0a4d6-6db4-7343-965a-aca7b3c090d4,01a0abc7-42a5-7e32-ba51-903e12ffc74c,0x1,de,ne,resolved,fi,fi
01a0a4d6-6db4-7343-965a-aca7b3c090d4,01a0abc7-42a5-7e32-ba51-903e12ffc74c,0x1,identi,ability,resolved,fi,fi
01a0a4d6-6db4-7343-965a-aca7b3c090d4,01a0abc7-42a6-7bdb-ac77-0983dd5e375e,0x1,misclassi,cation,ambiguous,,ff|fi
01a0a4d6-6db4-7343-965a-aca7b3c090d4,01a0abc7-42a7-7686-9ccd-32a2499ec015,0x1,speci,ed,ambiguous,,ff|fi
01a0a4d6-6db4-7343-965a-aca7b3c090d4,01a0abc7-42a7-7686-9ccd-32a2499ec015,0x1,de,ned,resolved,fi,fi
01a0a4d6-6db4-7343-965a-aca7b3c090d4,01a0abc7-42a7-7686-9ccd-32a2499ec015,0x1,de,ned,resolved,fi,fi
01a0a4d6-6db4-7343-965a-aca7b3c090d4,01a0abc7-42a7-7686-9ccd-32a2499ec015,0x4,su,cient,ambiguous,,fi|ffi
01a0a4d6-6db4-7343-965a-aca7b3c090d4,01a0abc7-42ab-733f-8490-72a4bf9692a4,0x1,identi,ability,resolved,fi,fi
01a0a4d6-6db4-7343-965a-aca7b3c090d4,01a0abc7-42ab-733f-8490-72a4bf9692a4,0x1,identi,ability,resolved,fi,fi
01a0a4d6-6db4-7343-965a-aca7b3c090d4,01a0abc7-42ab-733f-8490-72a4bf9692a4,0x1,identi,able,resolved,fi,fi
01a0a4d6-6db4-7343-965a-aca7b3c090d4,01a0abc7-42ad-7050-b607-63aacd8a50c8,0x1,misclassi,cation,ambiguous,,ff|fi
01a0a4d6-6db4-7343-965a-aca7b3c090d4,01a0abc7-42ad-7050-b607-63aacd8a50c8,0x1,misclassi,cation,ambiguous,,ff|fi
01a0a4d6-6db4-7343-965a-aca7b3c090d4,01a0abc7-42ad-7050-b607-63aacd8a50c8,0x1,in,nity,resolved,fi,fi
01a0a4d6-6db4-7343-965a-aca7b3c090d4,01a0abc7-42ad-7050-b607-63aacd8a50c8,0x1,in,nitely,resolved,fi,fi
01a0a4d6-6db4-7343-965a-aca7b3c090d4,01a0abc7-42ad-7050-b607-63aacd8a50c8,0x4,coe,cients,resolved,ffi,ffi
01a0a4d6-6db4-7343-965a-aca7b3c090d4,01a0abc7-42af-77d0-be70-d5ff4d7efee3,0x1,signi,cance,resolved,fi,fi
01a0a4d6-6db4-7343-965a-aca7b3c090d4,01a0abc7-42af-77d0-be70-d5ff4d7efee3,0x1,misclassi,ed,resolved,fi,fi
01a0a4d6-6db4-7343-965a-aca7b3c090d4,01a0abc7-42b9-71a4-b41b-467101552063,0x1,misclassi,cation,ambiguous,,ff|fi
01a0a4d6-6db4-7343-965a-aca7b3c090d4,01a0abc7-42b9-71a4-b41b-467101552063,0x1,misclassi,cation,ambiguous,,ff|fi
01a0a4d6-6db4-7343-965a-aca7b3c090d4,01a0abc7-42d9-71e3-95b7-f3bd19e03668,0x1,misclassi,cation,ambiguous,,ff|fi
01a0a4d6-6db4-7343-965a-aca7b3c090d4,01a0abc7-42d9-71e3-95b7-f3bd19e03668,0x1,con,dence,resolved,fi,fi
01a0a4d6-6db4-7343-965a-aca7b3c090d4,01a0abc7-42d9-71e3-95b7-f3bd19e03668,0x1,signi,cance,resolved,fi,fi
01a0a4d6-6db4-7343-965a-aca7b3c090d4,01a0abc7-42d9-71e3-95b7-f3bd19e03668,0x1,con,dence,resolved,fi,fi
01a0a4d6-6db4-7343-965a-aca7b3c090d4,01a0abc7-42da-77b4-8caf-e8d8b1181dd4,0x1,misclassi,cation,ambiguous,,ff|fi
01a0a4d6-6db4-7343-965a-aca7b3c090d4,01a0abc7-42ea-7213-944d-8728fae4b87f,0x1,misclassi,cation,ambiguous,,ff|fi
01a0a4d6-6db4-7343-965a-aca7b3c090d4,01a0abc7-42ea-7213-944d-8728fae4b87f,0x1,misclassi,ed,resolved,fi,fi
01a0a4d6-6db4-7343-965a-aca7b3c090d4,01a0abc7-42ea-7cc0-864f-f73f09aae337,0x1,con,dence,resolved,fi,fi
01a0a4d6-6db4-7343-965a-aca7b3c090d4,01a0abc7-42ea-7cc0-864f-f73f09aae337,0x1,signi,cantly,resolved,fi,fi
01a0a4d6-6db4-7343-965a-aca7b3c090d4,01a0abc7-42ea-7cc0-864f-f73f09aae337,0x1,signi,cantly,resolved,fi,fi
01a0a4d6-6db4-7343-965a-aca7b3c090d4,01a0abc7-42ea-7cc0-864f-f73f09aae337,0x1,simpli,ed,resolved,fi,fi
01a0a4d6-6db4-7343-965a-aca7b3c090d4,01a0abc7-42f5-7814-a97d-45bbc8fbdce9,0x1,strati,ed,resolved,fi,fi
01a0a4d6-6db4-7343-965a-aca7b3c090d4,01a0abc7-42f6-7829-ad8e-857f6ebd03af,0x1,strati,cation,resolved,fi,fi
01a0a4d6-6db4-7343-965a-aca7b3c090d4,01a0abc7-42f8-765e-bbbd-2c2378ca4f55,0x1,identi,ed,resolved,fi,fi
01a0a4d6-6db4-7343-965a-aca7b3c090d4,01a0abc7-42f8-765e-bbbd-2c2378ca4f55,0x4,di,culties,resolved,ffi,ffi
01a0a4d6-6db4-7343-965a-aca7b3c090d4,01a0abc7-4307-7a8a-b28c-2b57bd327258,0x1,ampli,cation,resolved,fi,fi
01a0a4d6-6db4-7343-965a-aca7b3c090d4,01a0abc7-4307-7a8a-b28c-2b57bd327258,0x1,speci,c,resolved,fi,fi
01a0a4d6-6db4-7343-965a-aca7b3c090d4,01a0abc7-4309-7b11-aa97-85399331e4fe,0x1,speci,c,resolved,fi,fi
01a0a4d6-6db4-7343-965a-aca7b3c090d4,01a0abc7-4313-72de-8fd5-2d4ddfdc32fe,0x1,speci,c,resolved,fi,fi
01a0a4d6-6db4-7343-965a-aca7b3c090d4,01a0abc7-4313-72de-8fd5-2d4ddfdc32fe,0x1,speci,c,resolved,fi,fi
01a0a4d6-6db4-7343-965a-aca7b3c090d4,01a0abc7-4313-72de-8fd5-2d4ddfdc32fe,0x1,misclassi,ed,resolved,fi,fi
01a0a4d6-6db4-7343-965a-aca7b3c090d4,01a0abc7-431a-7d6e-96d6-94441c9cb3d2,0x1,speci,c,resolved,fi,fi
01a0a4d6-6db4-7343-965a-aca7b3c090d4,01a0abc7-431b-758d-be17-bc318e5db39d,0x1,misclassi,ed,resolved,fi,fi
01a0a4d6-6db4-7343-965a-aca7b3c090d4,01a0abc7-433f-7b2f-ac90-d4353b2e3a30,0x1,misclassi,cation,ambiguous,,ff|fi
01a0a4d6-6db4-7343-965a-aca7b3c090d4,01a0abc7-433f-7b2f-ac90-d4353b2e3a30,0x1,modi,cations,resolved,fi,fi
01a0a4d6-6db4-7343-965a-aca7b3c090d4,01a0abc7-433f-7b2f-ac90-d4353b2e3a30,0x4,di,culties,resolved,ffi,ffi
01a0a4d6-6db4-7343-965a-aca7b3c090d4,01a0abc7-4342-75bf-82fe-7935b1d5cba2,0x1,con,rmation,resolved,fi,fi
01a0a4d6-6db4-7343-965a-aca7b3c090d4,01a0abc7-4342-75bf-82fe-7935b1d5cba2,0x4,su,cient,ambiguous,,fi|ffi
01a0a4d6-6db4-7343-965a-aca7b3c090d4,01a0abc7-4343-7719-b9fd-8646641fc9c1,0x1,misclassi,cation,ambiguous,,ff|fi
01a0a4d6-6db4-7343-965a-aca7b3c090d4,01a0abc7-4343-7719-b9fd-8646641fc9c1,0x1,misclassi,cation,ambiguous,,ff|fi
01a0a4d6-6db4-7343-965a-aca7b3c090d4,01a0abc7-4344-795a-aa72-e48e81b26425,0x1,misclassi,ed,resolved,fi,fi
01a0a4d6-6db4-7343-965a-aca7b3c090d4,01a0abc7-4344-795a-aa72-e48e81b26425,0x1,misclassi,cation,ambiguous,,ff|fi
01a0a4d6-6db4-7343-965a-aca7b3c090d4,01a0abc7-4344-795a-aa72-e48e81b26425,0x1,con,rms,resolved,fi,fi
01a0a4d6-6db4-7343-965a-aca7b3c090d4,01a0abc7-4344-795a-aa72-e48e81b26425,0x4,di,cult,resolved,ffi,ffi
01a0a4d6-6db4-7343-965a-aca7b3c090d4,01a0abc7-4344-795a-aa72-e48e81b26425,0x4,su,ciently,resolved,ffi,ffi
01a0a4d6-6db4-7343-965a-aca7b3c090d4,01a0abc7-4345-7cf1-8f92-dd5675675e4a,0x1,modi,cations,resolved,fi,fi
01a0a4d6-6db4-7343-965a-aca7b3c090d4,01a0abc7-434a-7bd4-81e0-63bd288a3ad6,0x1,de,ne,resolved,fi,fi
01a0a4d6-6db4-7343-965a-aca7b3c090d4,01a0abc7-4359-7143-8d22-34c2bb8a6e00,0x1,speci,c,resolved,fi,fi
01a0a4d6-6db4-7343-965a-aca7b3c090d4,01a0abc7-4359-7bb5-900f-e00e696797c0,0x1,speci,c,resolved,fi,fi
01a0a4d6-6db4-7343-965a-aca7b3c090d4,01a0abc7-4359-7bb5-900f-e00e696797c0,0x1,simpli,es,resolved,fi,fi
01a0a4d6-6db4-7343-965a-aca7b3c090d4,01a0abc7-4359-7bb5-900f-e00e696797c0,0x4,di,cult,resolved,ffi,ffi
01a0a4d6-6db4-7343-965a-aca7b3c090d4,01a0abc7-435c-7dd8-8e22-94418b2ad41d,0x5,Qu,ebec,unresolved,,
01a0a4d6-6db4-7343-965a-aca7b3c090d4,01a0abc7-435f-7414-8dde-610e4c7a9c07,0x1,immunode,ciency,resolved,fi,fi
01a0a4d6-6db4-7343-965a-aca7b3c090d4,01a0abc7-435f-7dba-b503-1b2e4f46b843,0x1,immunode,ciency,resolved,fi,fi
01a0a4d6-6db4-7343-965a-aca7b3c090d4,01a0abc7-4365-743e-8cef-3adfd4c6c812,0x6,Assun,c,unresolved,,
01a0a4d6-6db4-7343-965a-aca7b3c090d4,01a0abc7-4367-7963-8791-d0ffcd06d2ac,0x5,Ryd,en,unresolved,,
01a0a4d6-6db4-7343-965a-aca7b3c090d4,01a0abc7-436a-73e7-ae6e-db8fa69f7199,0x1,immunode,ciency,resolved,fi,fi
01a0a4d6-6db4-7343-965a-aca7b3c090d4,01a0abc7-436c-7aac-b3b4-b3f860e69b8f,0x1,immunode,ciency,resolved,fi,fi
01a0a4d6-7529-7b68-a6c6-d43c66726ddb,01a0abca-839d-7b5d-bee3-5d960ce1cd3d,0x1,misclassi,cation,ambiguous,,ff|fi
01a0a4d6-7529-7b68-a6c6-d43c66726ddb,01a0abca-839f-798e-a00b-d0939a09f495,0x1,misclassi,cation,ambiguous,,ff|fi
01a0a4d6-7529-7b68-a6c6-d43c66726ddb,01a0abca-839f-798e-a00b-d0939a09f495,0x1,quanti,ed,resolved,fi,fi
01a0a4d6-7529-7b68-a6c6-d43c66726ddb,01a0abca-839f-798e-a00b-d0939a09f495,0x1,speci,ed,ambiguous,,ff|fi
01a0a4d6-7529-7b68-a6c6-d43c66726ddb,01a0abca-839f-798e-a00b-d0939a09f495,0x1,misclassi,cation,ambiguous,,ff|fi
01a0a4d6-7529-7b68-a6c6-d43c66726ddb,01a0abca-839f-798e-a00b-d0939a09f495,0x1,misclassi,cation,ambiguous,,ff|fi
01a0a4d6-7529-7b68-a6c6-d43c66726ddb,01a0abca-839f-798e-a00b-d0939a09f495,0x1,misclassi,cation,ambiguous,,ff|fi
01a0a4d6-7529-7b68-a6c6-d43c66726ddb,01a0abca-83a0-775c-b3e6-9542abcca4f8,0x1,misclassi,cation,ambiguous,,ff|fi
01a0a4d6-7529-7b68-a6c6-d43c66726ddb,01a0abca-83a1-7adf-84ef-3c8b2ddd4461,0x1,misclassi,cation,ambiguous,,ff|fi
01a0a4d6-7529-7b68-a6c6-d43c66726ddb,01a0abca-83a7-7287-9551-6c0ecdf4bcf7,0x1,Misclassi,cation,ambiguous,,ff|fi
01a0a4d6-7529-7b68-a6c6-d43c66726ddb,01a0abca-83a7-7287-9551-6c0ecdf4bcf7,0x1,misclassi,cation,ambiguous,,ff|fi
01a0a4d6-7529-7b68-a6c6-d43c66726ddb,01a0abca-83a7-7287-9551-6c0ecdf4bcf7,0x1,classi,ed,resolved,fi,fi
01a0a4d6-7529-7b68-a6c6-d43c66726ddb,01a0abca-83a7-7287-9551-6c0ecdf4bcf7,0x1,misclassi,cation,ambiguous,,ff|fi
01a0a4d6-7529-7b68-a6c6-d43c66726ddb,01a0abca-83a7-7f94-91b5-8caa7eab87e2,0x1,misclassi,cation,ambiguous,,ff|fi
01a0a4d6-7529-7b68-a6c6-d43c66726ddb,01a0abca-83a7-7f94-91b5-8caa7eab87e2,0x1,misclassi,cation,ambiguous,,ff|fi
01a0a4d6-7529-7b68-a6c6-d43c66726ddb,01a0abca-83a7-7f94-91b5-8caa7eab87e2,0x1,misclassi,ed,resolved,fi,fi
01a0a4d6-7529-7b68-a6c6-d43c66726ddb,01a0abca-83a7-7f94-91b5-8caa7eab87e2,0x1,misclassi,cation,ambiguous,,ff|fi
01a0a4d6-7529-7b68-a6c6-d43c66726ddb,01a0abca-83a7-7f94-91b5-8caa7eab87e2,0x1,misclassi,cation,ambiguous,,ff|fi
01a0a4d6-7529-7b68-a6c6-d43c66726ddb,01a0abca-83a7-7f94-91b5-8caa7eab87e2,0x1,misclassi,cation,ambiguous,,ff|fi
01a0a4d6-7529-7b68-a6c6-d43c66726ddb,01a0abca-83a8-7fb8-9154-5d29207f2e51,0x1,misclassi,ed,resolved,fi,fi
01a0a4d6-7529-7b68-a6c6-d43c66726ddb,01a0abca-83a8-7fb8-9154-5d29207f2e51,0x1,misclassi,cation,ambiguous,,ff|fi
01a0a4d6-7529-7b68-a6c6-d43c66726ddb,01a0abca-83a8-7fb8-9154-5d29207f2e51,0x1,speci,ed,ambiguous,,ff|fi
01a0a4d6-7529-7b68-a6c6-d43c66726ddb,01a0abca-83a8-7fb8-9154-5d29207f2e51,0x1,misclassi,cation,ambiguous,,ff|fi
01a0a4d6-7529-7b68-a6c6-d43c66726ddb,01a0abca-83a8-7fb8-9154-5d29207f2e51,0x1,misclassi,cation,ambiguous,,ff|fi
01a0a4d6-7529-7b68-a6c6-d43c66726ddb,01a0abca-83a8-7fb8-9154-5d29207f2e51,0x1,misclassi,cation,ambiguous,,ff|fi
01a0a4d6-7529-7b68-a6c6-d43c66726ddb,01a0abca-83a8-7fb8-9154-5d29207f2e51,0x1,misclassi,cation,ambiguous,,ff|fi
01a0a4d6-7529-7b68-a6c6-d43c66726ddb,01a0abca-83a8-7fb8-9154-5d29207f2e51,0x1,misclassi,cation,ambiguous,,ff|fi
01a0a4d6-7529-7b68-a6c6-d43c66726ddb,01a0abca-83a8-7fb8-9154-5d29207f2e51,0x1,misclassi,cation,ambiguous,,ff|fi
01a0a4d6-7529-7b68-a6c6-d43c66726ddb,01a0abca-83a8-7fb8-9154-5d29207f2e51,0x1,classi,cation,resolved,fi,fi
01a0a4d6-7529-7b68-a6c6-d43c66726ddb,01a0abca-83aa-76e5-91e7-fddcdee19764,0x1,prespeci,ed,resolved,fi,fi
01a0a4d6-7529-7b68-a6c6-d43c66726ddb,01a0abca-83aa-76e5-91e7-fddcdee19764,0x1,misclassi,ed,resolved,fi,fi
01a0a4d6-7529-7b68-a6c6-d43c66726ddb,01a0abca-83ad-717f-aa67-22b6097b28d3,0x1,misclassi,ed,resolved,fi,fi
01a0a4d6-7529-7b68-a6c6-d43c66726ddb,01a0abca-83ad-717f-aa67-22b6097b28d3,0x1,misclassi,cation,ambiguous,,ff|fi
01a0a4d6-7529-7b68-a6c6-d43c66726ddb,01a0abca-83ae-7872-8bd0-1633b9af6cfc,0x1,classi,cation,resolved,fi,fi
01a0a4d6-7529-7b68-a6c6-d43c66726ddb,01a0abca-83ae-7872-8bd0-1633b9af6cfc,0x1,de,ned,resolved,fi,fi
01a0a4d6-7529-7b68-a6c6-d43c66726ddb,01a0abca-83ae-7872-8bd0-1633b9af6cfc,0x1,misclassi,cation,ambiguous,,ff|fi
01a0a4d6-7529-7b68-a6c6-d43c66726ddb,01a0abca-83b5-7e13-ba86-49e609e43911,0x1,misclassi,catio,unresolved,,
01a0a4d6-7529-7b68-a6c6-d43c66726ddb,01a0abca-83ba-7af2-b32a-1e3bef273e41,0x4,di,cult,resolved,ffi,ffi
01a0a4d6-7529-7b68-a6c6-d43c66726ddb,01a0abca-83bb-75da-8477-07392ffe9904,0x4,di,cult,resolved,ffi,ffi
01a0a4d6-7529-7b68-a6c6-d43c66726ddb,01a0abca-83c1-7d08-a8ef-2cdb307725aa,0x1,misclassi,cation,ambiguous,,ff|fi
01a0a4d6-7529-7b68-a6c6-d43c66726ddb,01a0abca-83c4-715e-b9f4-c9659656543d,0x1,misclassi,cation,ambiguous,,ff|fi
01a0a4d6-7529-7b68-a6c6-d43c66726ddb,01a0abca-83c5-7493-871b-2398d648bc50,0x1,de,ned,resolved,fi,fi
01a0a4d6-7529-7b68-a6c6-d43c66726ddb,01a0abca-83c5-7493-871b-2398d648bc50,0x1,misclassi,cation,ambiguous,,ff|fi
01a0a4d6-7529-7b68-a6c6-d43c66726ddb,01a0abca-83c6-7793-934a-16c273b26b64,0x1,misclassi,cation,ambiguous,,ff|fi
01a0a4d6-7529-7b68-a6c6-d43c66726ddb,01a0abca-83ca-736a-bee2-82978f5dd669,0x1,identi,ability,resolved,fi,fi
01a0a4d6-7529-7b68-a6c6-d43c66726ddb,01a0abca-83ca-736a-bee2-82978f5dd669,0x1,speci,ed,ambiguous,,ff|fi
01a0a4d6-7529-7b68-a6c6-d43c66726ddb,01a0abca-83cb-7984-993e-47f8788610f0,0x4,di,cult,resolved,ffi,ffi
01a0a4d6-7529-7b68-a6c6-d43c66726ddb,01a0abca-83cd-7403-bf95-b2384523fa6c,0x1,misclassi,cation,ambiguous,,ff|fi
01a0a4d6-7529-7b68-a6c6-d43c66726ddb,01a0abca-83ce-754b-a679-7347dc683919,0x1,misclassi,cation,ambiguous,,ff|fi
01a0a4d6-7529-7b68-a6c6-d43c66726ddb,01a0abca-83ce-754b-a679-7347dc683919,0x1,misclassi,cation,ambiguous,,ff|fi
01a0a4d6-7529-7b68-a6c6-d43c66726ddb,01a0abca-83d9-7178-aef5-4d64f21e32ba,0x1,misclassi,es,resolved,fi,fi
01a0a4d6-7529-7b68-a6c6-d43c66726ddb,01a0abca-83d9-7178-aef5-4d64f21e32ba,0x1,classi,es,resolved,fi,fi
01a0a4d6-7529-7b68-a6c6-d43c66726ddb,01a0abca-83d9-7b69-a0a6-20494ccd409e,0x5,Pa,b,unresolved,,
01a0a4d6-7529-7b68-a6c6-d43c66726ddb,01a0abca-83d9-7b69-a0a6-20494ccd409e,0x7,vaavbbPab,a,unresolved,,
01a0a4d6-7529-7b68-a6c6-d43c66726ddb,01a0abca-8409-7bc4-8ca1-c0370b6f12cf,0x1,de,ned,resolved,fi,fi
01a0a4d6-7529-7b68-a6c6-d43c66726ddb,01a0abca-840a-73b7-ba6e-18603a2fd3e4,0x1,speci,c,resolved,fi,fi
01a0a4d6-7529-7b68-a6c6-d43c66726ddb,01a0abca-840b-7707-bd70-dd7663cb459e,0x1,misclassi,cation,ambiguous,,ff|fi
01a0a4d6-7529-7b68-a6c6-d43c66726ddb,01a0abca-840b-7707-bd70-dd7663cb459e,0x1,misclassi,cation,ambiguous,,ff|fi
01a0a4d6-7529-7b68-a6c6-d43c66726ddb,01a0abca-8410-7817-afec-ca310ea8744c,0x1,speci,ed,ambiguous,,ff|fi
01a0a4d6-7529-7b68-a6c6-d43c66726ddb,01a0abca-8410-7817-afec-ca310ea8744c,0x1,misclassi,cation,ambiguous,,ff|fi
01a0a4d6-7529-7b68-a6c6-d43c66726ddb,01a0abca-8416-7973-bb46-c427fb8524ff,0x1,speci,ed,ambiguous,,ff|fi
01a0a4d6-7529-7b68-a6c6-d43c66726ddb,01a0abca-8416-7973-bb46-c427fb8524ff,0x1,misclassi,cation,ambiguous,,ff|fi
01a0a4d6-7529-7b68-a6c6-d43c66726ddb,01a0abca-8417-724c-b873-425308defe96,0x1,misclassi,cation,ambiguous,,ff|fi
01a0a4d6-7529-7b68-a6c6-d43c66726ddb,01a0abca-8417-724c-b873-425308defe96,0x1,misclassi,cation,ambiguous,,ff|fi
01a0a4d6-7529-7b68-a6c6-d43c66726ddb,01a0abca-8417-724c-b873-425308defe96,0x1,misclassi,cation,ambiguous,,ff|fi
01a0a4d6-7529-7b68-a6c6-d43c66726ddb,01a0abca-8418-74c1-a750-5b4d9d978494,0x4,su,ciently,resolved,ffi,ffi
