sha256,name,relpath,route,pages,ocr_pages,file_id,work_id,tei,docling,blocks,matched,disagreements,figures,tables,equations,latex_attached,latex_rows_for_file,latex_unmatched,coverage_by_page_type,coverage_min_share,coverage_failures,grobid_seconds,docling_seconds,reconcile_seconds,ingest_seconds,run_id,inserted,status,note
013555fc272a4fb480a2ae8b7c62752f936985f2eb113c04e49b8acac7c794a0,Lucas_1982_fast-initial-response-cusum-quality.pdf,Validation/Lucas_1982_fast-initial-response-cusum-quality.pdf,native,8,0,01a0a151-8302-72db-a92d-63d84d473c31,01a0a151-8300-7466-ba37-a45c18b17862,True,True,189,22,148,3,6,13,0,0,0,"{""text"": 0.9991}",0.9944258639910813,0,,,0.56,0.44,01a0aa26-44ef-773c-b16f-0cae3e6c9c16,True,ok,
b540c41d1967e9ded87120011d66a227b67c2ab360167586ba4bdfefac0f8454,MacFaden_2012_high-resolution-tree-canopy-mapping.pdf,Validation/MacFaden_2012_high-resolution-tree-canopy-mapping.pdf,mixed,24,1,01a0a4be-6594-76b9-ab1b-d10a045f2988,01a0a4be-658e-71ef-85a5-85b3d1311264,True,True,452,74,327,13,5,0,0,0,0,"{""partial"": 1.0, ""text"": 1.0}",1.0,0,,,2.06,0.39,01a0aa26-4ec3-71ba-aa1b-a11f5c868b75,True,ok,
712d43a1a50aff679998684ec93f3495bf2038d11433882c4b685afdb442e970,Melgani_2003_markov-random-field-approach-spatio.pdf,Validation/Melgani_2003_markov-random-field-approach-spatio.pdf,native,10,0,01a0a4d6-4e96-78ea-aaa2-48d3f7b1b98e,01a0a4d6-4e92-7929-a498-37bdffb62453,True,True,257,60,160,6,6,21,0,0,0,"{""text"": 1.0}",0.9998103905953736,0,,,0.91,0.23,01a0aa26-53e3-7409-9e41-b4655198be81,True,ok,
b25d9b787e88f71ee47a77fc49992fdf9de1822ddc18c027d5f21d5c02fe0873,Mesquita_1999_effect-surrounding-vegetation-edge.pdf,Validation/Mesquita_1999_effect-surrounding-vegetation-edge.pdf,native,6,0,01a0a4d1-3a23-7267-bcd3-5eeb49de22e2,01a0a4d1-3a1f-7b0e-8631-e897b4326554,True,True,149,32,91,6,0,0,0,0,0,"{""text"": 1.0}",1.0,0,,,0.45,0.12,01a0aa26-5698-78b7-be87-05dffca1a2fd,True,ok,
51367802e89cbb49c2ef864a526b26357ed620fc4bca500e4bf4df8a80a59475,Montgomery_1991_some-statistical-process-control.pdf,Validation/Montgomery_1991_some-statistical-process-control.pdf,mixed,16,1,01a0a4da-ef63-7a4d-8b4e-2180ad605cb1,01a0a4da-ef60-72fb-ab68-09b4defc70d4,True,True,891,80,786,20,1,38,2,8,6,"{""partial"": 1.0, ""text"": 0.9999}",0.9979392065945389,0,,,1.41,0.8,01a0aa26-5ca8-7e58-ae45-f1f9321fff24,True,ok,
f231e4d6c096951e66e626c0147b2d634d81fcb5e43d0cecdf1e6920c3390f4a,Morgenroth_2017_redevelopment-urban-forest-study.pdf,Validation/Morgenroth_2017_redevelopment-urban-forest-study.pdf,native,10,0,01a0a4d1-dff9-70c8-9a44-1728c20e9ef8,01a0a4d1-dff5-79a3-8461-da3201a2d44a,True,True,285,73,158,8,2,1,0,0,0,"{""text"": 0.9982}",0.9801324503311258,0,,,0.92,0.28,01a0aa26-6374-7216-aab8-8f45792cafa5,True,ok,
42af6ab01162dcfd9fdef7ea33e998bca5e431977cf98ebcd1d8e7940e4fc63a,Mousavi_2009_cusum-chart-monitoring-proportion.pdf,Validation/Mousavi_2009_cusum-chart-monitoring-proportion.pdf,native,15,0,01a0a4da-d81b-76ca-af05-07fc023306b9,01a0a4da-d817-77af-87f8-47ec36eccfb8,True,True,326,113,204,13,4,24,11,11,0,"{""text"": 1.0}",1.0,0,,,1.78,0.5,01a0aa26-6b99-7ac0-a3f0-5f0ba43c0e37,True,ok,
7264af097a18ac7088c9d2e2e36fb386b22697181bbe209414a73b1407742125,Murakami_2025_comparative-global-assessment.pdf,Validation/Murakami_2025_comparative-global-assessment.pdf,native,24,0,01a0a4b7-e258-732a-bafb-20c98a32c43e,01a0a4b7-e252-7863-ad86-e79a6c48c6b5,True,True,424,86,266,24,10,14,3,3,0,"{""text"": 1.0}",1.0,0,,,1.22,0.52,01a0aa26-7276-7c64-8d91-2c0ae8f9800d,True,ok,
1e3aa406bc8b012bc2894beb0315989458560249712b9644de593d01f285c4fa,Nordman_2004_optimal-spatial-subsample-size.pdf,Validation/Nordman_2004_optimal-spatial-subsample-size.pdf,native,49,0,01a0a4d5-d107-7f66-bc70-bf245420cb8f,01a0a4d5-d104-76f6-8642-5f3a5e97bc9f,True,True,977,265,744,1,9,217,135,135,0,"{""text"": 1.0}",1.0,0,,,2.52,1.06,01a0aa26-7e6b-7492-95f5-a29ba9094fa7,True,ok,
3bd1976a17498359d3c7d6e5c8e1638b2f1765a3d392f78fca696c0e3c907a81,Nowak_2012_tree-impervious-cover-change-u.pdf,Validation/Nowak_2012_tree-impervious-cover-change-u.pdf,native,10,0,01a0a4be-6cf8-70d5-8c63-6d5bfa1719d1,01a0a4be-6cf4-7adf-8a54-61a8579995a7,True,True,209,50,125,2,6,0,0,0,0,"{""text"": 1.0}",1.0,0,,,1.05,0.78,01a0aa26-86f5-71a4-92a1-8d84991909e8,True,ok,
26a719de932500915d7d66e24c8268fd643d620450d56b6ffbe9fd29924a6f7e,ONeilDunne_2014_versatile-production-oriented.pdf,Validation/ONeilDunne_2014_versatile-production-oriented.pdf,native,29,0,01a0a4be-757d-7361-beab-41e1c9a7b9fe,01a0a4be-7577-7d6f-a3ef-bd39ca3fb69b,True,True,280,98,158,9,3,0,0,0,0,"{""text"": 1.0}",1.0,0,,,1.31,0.38,01a0aa26-8f46-7e04-ad23-a7b05f16cc00,True,ok,
e02deeff95a393f716bea61b449866a4743eeade6688e429b23408a382b95e2d,Ock_2024_drivers-tree-canopy-loss-mid.pdf,Validation/Ock_2024_drivers-tree-canopy-loss-mid.pdf,native,20,0,01a0a4c6-fab5-7bb3-80de-691ddef5ae34,01a0a4c6-fab1-775d-88af-47a2800571d8,True,True,393,95,222,9,3,0,0,0,0,"{""text"": 0.9732}",0.7324595219737856,1,,,1.45,0.38,01a0aa26-9677-7ab7-a619-dcd4164ea94d,True,ok,
4990860c16aaa554642ca70afe998c65a7fefd5ebc49f51df077e4e3b68fd3e2,Ogata_1988_statistical-models-earthquake.pdf,Validation/Ogata_1988_statistical-models-earthquake.pdf,native,20,0,01a0a151-6f74-7697-b071-e90b81426b0c,01a0a151-6f72-79af-8490-be4a9f9bebcb,True,True,903,83,762,19,5,34,8,8,0,"{""text"": 0.9981}",0.9943269726663229,0,,,2.02,1.17,01a0aa26-a015-7539-9ed8-2325c3d2d17d,True,ok,
8b6a578775be3d8e9424417190faf2155a5516d368e12a900d80f8c476f19f9b,Olofsson_2013_making-better-use-accuracy-data.pdf,Validation/Olofsson_2013_making-better-use-accuracy-data.pdf,native,10,0,01a0a49f-04b8-7649-a40e-01d63307d3e8,01a0a49f-04b1-7a2f-b9f3-c762f9a61145,True,True,393,100,257,4,7,20,8,8,0,"{""text"": 0.9986}",0.9817989417989418,0,,,1.48,0.5,01a0aa26-aa8a-7712-829a-827336401f51,True,ok,
d36c509398c926c523d2f9449d66c9a9fa6942f5be52c3f36c58ad61cb0955cc,Page_1954_continuous-inspection-schemes.pdf,Validation/Page_1954_continuous-inspection-schemes.pdf,cover-sheet,17,0,01a0a154-30a7-79d9-b3d6-84d26b494111,01a0a151-f270-71e6-93fc-7cb94809847d,True,True,391,75,283,3,3,44,12,12,0,"{""text"": 1.0}",1.0,0,,,0.89,0.36,01a0aa26-b00c-77d6-9c03-6f0950ff1f0d,True,ok,
bc2f8715c7aa34f4f83e90ed0cd4acf00d5db8b2daa069603b9c1235f6886fc3,Papadopoulos_2024_decision-fusion-pixel-level-multi.pdf,Validation/Papadopoulos_2024_decision-fusion-pixel-level-multi.pdf,native,31,0,01a0a4be-a0e1-7f84-967f-3728b62e44bb,01a0a4be-a0de-7877-b2fa-29967266842c,True,True,761,197,492,15,0,91,42,42,0,"{""text"": 0.9853}",0.681592039800995,1,,,2.67,0.81,01a0aa26-bbf6-7ae8-b566-653bdca05067,True,ok,
1dda10c0c133d7393d987b05387161834cc136a61b97d6f0fd1ffdf72142f4d0,Parisot_2013_uncertainty-driven-efficiently-sampled.pdf,Validation/Parisot_2013_uncertainty-driven-efficiently-sampled.pdf,mixed,8,1,01a0a4d0-eb62-700f-8a40-3708aec1ecdf,01a0a4d0-eb5e-756d-be3a-6d56e3d5c8ab,True,True,325,73,260,8,0,33,17,17,0,"{""partial"": 1.0, ""text"": 1.0}",1.0,0,,,0.69,0.33,01a0aa26-c1dc-7f62-b52b-62ba0d542018,True,ok,
5ccd97a4c26619b1a7c798df7024b92da33c2fbbaaa14aa23e22a68c46cd54ee,Pillow_2008_spatio-temporal-correlations-visual.pdf,Validation/Pillow_2008_spatio-temporal-correlations-visual.pdf,native,7,0,01a0a4d6-b461-73cd-bea2-c276e2391d60,01a0a4d6-b45d-7e86-8e01-12f1b5854c4c,True,True,438,41,370,5,0,2,0,0,0,"{""text"": 1.0}",1.0,0,,,1.12,0.36,01a0aa26-c79a-7715-85ec-ff7918c0f8c3,True,ok,
a34769ab92d5df3ecf40cd2d3b6e394ceb900a3c78611dcbdcd1c92c93803d31,Psarakis_2007_spc-procedures-monitoring.pdf,Validation/Psarakis_2007_spc-procedures-monitoring.pdf,native,41,0,01a0a4d6-cb62-7f23-85cf-206ca4e3e93a,01a0a4d6-cb5e-7d75-9b49-4aa2984900fc,True,True,1047,287,635,9,0,79,34,34,0,"{""text"": 1.0}",1.0,0,,,2.73,0.95,01a0aa26-d3cc-7a58-82fb-a89320bf379b,True,ok,
539e8c2daf6855bb66b98f5617a9bf84f6261a9efccd621ff7581200981ccff4,Radoux_2020a_how-response-designs-class-proportions.pdf,Validation/Radoux_2020a_how-response-designs-class-proportions.pdf,native,22,0,01a0a49f-2bc9-74e2-a472-98b658b98e49,01a0a49f-2bc3-78c7-9011-499305a261ae,True,True,458,107,300,12,1,16,0,0,0,"{""text"": 1.0}",1.0,0,,,1.44,0.41,01a0aa26-dd2e-7367-b365-47f424f4585a,True,ok,
d5311c45c11742d2c473c1a64abbafaac25a0ebb201f413c625bbdf7ef3a040c,Radoux_2020b_about-pitfall-erroneous-validation.pdf,Validation/Radoux_2020b_about-pitfall-erroneous-validation.pdf,native,23,0,01a0a4af-c19b-7f5b-b7cf-f1ed44c059e2,01a0a4af-c195-7be0-90f7-fcaa4ad06944,True,True,442,130,292,7,19,33,23,23,0,"{""text"": 1.0}",0.9996019108280255,0,,,1.42,0.84,01a0aa26-e49a-7e15-bc02-1d980862703c,True,ok,
145739a064d31b9a1fcb13605ebc7852556fcbfc3df7080430a6c5eba1898162,Reiche_2015_bayesian-approach-combine-landsat-alos.pdf,Validation/Reiche_2015_bayesian-approach-combine-landsat-alos.pdf,native,24,0,01a0a4b7-f958-7582-ab2b-dbcd45fdf778,01a0a4b7-f951-7143-9e01-41cb3a1594e4,True,True,358,71,209,10,2,4,3,3,0,"{""text"": 1.0}",1.0,0,,,1.08,0.44,01a0aa26-ec28-7cb1-8b48-ccd9094fb4e1,True,ok,
e800c3f2c9011abf8c6bf620ade1b682f76e48f7eac7249885ffc4b6abcf9df5,Reiche_2021_forest-disturbance-alerts-congo-basin.pdf,Validation/Reiche_2021_forest-disturbance-alerts-congo-basin.pdf,native,13,0,01a0a4b8-0010-7879-b40d-e10cb52a4737,01a0a4b8-000b-7d4e-98cd-d685d4323790,True,True,265,71,164,15,3,0,0,0,0,"{""text"": 1.0}",1.0,0,,,0.91,0.25,01a0aa26-f17d-7ce6-8b56-46167a1e5fc2,True,ok,
2a9ae46bb53e7381daa19a3fa7eda2b3fbf881fac38c0babb899d0a1d948a64e,Reilly_2023_characterizing-postfire-delayed-tree.pdf,Validation/Reilly_2023_characterizing-postfire-delayed-tree.pdf,native,12,0,01a0a4d1-0312-7086-9b78-f80aee63085d,01a0a4d1-030e-733f-b955-dbff0cb00f0f,True,True,244,54,148,10,3,5,0,0,0,"{""text"": 1.0}",1.0,0,,,1.12,0.23,01a0aa26-f6ec-70fd-9a51-d4517a19b31a,True,ok,
b9f81b1f260021dc425ddd0633ea1f53cb4f83f6149e1b6c897d62927350f24a,Reinhart_2018_review-self-exciting-spatio-temporal.pdf,Validation/Reinhart_2018_review-self-exciting-spatio-temporal.pdf,native,30,0,01a0a4d4-8b03-7e87-b68f-9f5ca9095897,01a0a4d4-8b00-7819-8586-dc3a3ae72ca2,True,True,585,188,368,3,0,53,22,22,0,"{""text"": 1.0}",1.0,0,,,1.78,0.5,01a0aa26-fed8-71cc-b535-ff8997b8aa43,True,ok,
90d36bfdde9f69ba1658b7b920d4c773549d41ac8ec8b1e1c660bd16beb49f60,Reis_2020_avoiding-invalid-transitions-land-cover.pdf,Validation/Reis_2020_avoiding-invalid-transitions-land-cover.pdf,native,13,0,01a0a4be-e69d-7f78-ae30-511a99db5474,01a0a4be-e69a-74f5-aa21-d51ef879bf2b,True,True,297,87,175,26,17,16,10,10,0,"{""text"": 0.9999}",0.999601593625498,0,,,1.39,0.33,01a0aa27-064d-7fb2-8507-7c6aff2afe12,True,ok,
f433fed21920c6a098ba304e2eb554cef4658b4dd391e41ad5588115b1fb8ad9,Reynolds_1999_cusum-chart-monitoring-proportion.pdf,Validation/Reynolds_1999_cusum-chart-monitoring-proportion.pdf,native,23,0,01a0a4d6-07a2-780c-8943-9ab03f78383e,01a0a4d6-079f-72c8-932b-a4e0d0602266,True,True,449,110,338,7,7,45,10,10,0,"{""text"": 1.0}",1.0,0,,,1.92,0.7,01a0aa27-0f48-76ff-a900-aa0e6a02b69b,True,ok,
629da245eb1aaed7e96f6020f1b0ff8d9f15d176e9c49b25b146528b25312302,Reynolds_2000_general-approach-modeling-cusum.pdf,Validation/Reynolds_2000_general-approach-modeling-cusum.pdf,mixed,21,3,01a0a4d5-b9bd-746d-be42-d038531da146,01a0a4d5-b9b9-7a3a-883d-46a8038b45ba,True,True,418,94,330,5,4,38,1,8,7,"{""image-only"": 1.0, ""partial"": 1.0, ""text"": 0.9999}",0.9990521327014218,0,,,1.64,0.45,01a0aa27-188b-74b5-b1a7-2c7dac24f4d3,True,ok,
214ba157320250914463665538eeb63ecfa7e21a23c43d7a4b8d45b81ab69b02,Risholm_2011_probabilistic-non-rigid-registration.pdf,Validation/Risholm_2011_probabilistic-non-rigid-registration.pdf,native,4,0,01a0a4d0-f2e9-7b79-b331-e33ad054e4b7,01a0a4d0-f2e6-72f1-b2fd-056d98a5bf95,True,True,99,29,62,5,2,6,0,0,0,"{""text"": 1.0}",1.0,0,,,0.34,0.2,01a0aa27-1bb1-75c4-8bdc-423738b77b7c,True,ok,
ca59795ba80da8711049e8ad86032573521f541fde68bc9a9ee9f78c6c967c8a,Roberts_2017_cross-validation-strategies-data.pdf,Validation/Roberts_2017_cross-validation-strategies-data.pdf,native,56,0,01a0a49e-9ebc-74f5-acd8-a939d2f03cb9,01a0a49e-9eb4-7aff-89eb-312dc1c672d0,True,True,517,110,327,8,2,0,0,0,0,"{""text"": 1.0}",1.0,0,,,1.64,0.0,01a0aa21-ecc7-787d-9f41-de371da3b19c,False,ok,
0877b600b0d663888daa375856e52508b8ae27c7339ff8bd16bfc50167ee6155,Roman_2022_construction-proactive-management-led.pdf,Validation/Roman_2022_construction-proactive-management-led.pdf,native,21,0,01a0a4c6-f297-7f66-8c06-490d27b5f4c5,01a0a4c6-f294-73bf-84a5-d7bb5a65b3a9,True,True,383,81,204,6,5,1,0,0,0,"{""text"": 1.0}",1.0,0,,,1.56,0.39,01a0aa27-292c-751c-86b6-3b8cf0b831d0,True,ok,
22442bd3f70871dc3ab01e8b86a6b0a22e2120f37bc27156187aace77d665199,Rosychuk_2003_bias-correction-two-state-latent.pdf,Validation/Rosychuk_2003_bias-correction-two-state-latent.pdf,native,21,0,01a0a4d6-7529-7b68-a6c6-d43c66726ddb,01a0a4d6-7526-7489-8367-f7dd42473d0b,True,True,347,115,272,6,5,53,39,39,0,"{""text"": 1.0}",1.0,0,,,0.91,0.41,01a0aa27-2e64-758a-8626-4e4aa5cafbbb,True,ok,
1ecf826052ca9931fb40551bbf146b8f0824b9fe7a619d47391c0dc35db22c6d,Salas_2003_perimeter-area-ratio-as-index.pdf,Validation/Salas_2003_perimeter-area-ratio-as-index.pdf,native,7,0,01a0a4d1-814a-7a94-8b2d-f665a700e37b,01a0a4d1-8147-71f6-a305-3483d82febd0,True,True,94,18,66,5,0,0,0,0,0,"{""text"": 1.0}",1.0,0,,,0.25,0.09,01a0aa27-30f1-760e-af2e-1da0b64e84b8,True,ok,
1c3e829c60142bef11a2997f099a490533481ae947fe922cd8254ec99d3e891a,Satten_1996_markov-chains-measurement-error.pdf,Validation/Satten_1996_markov-chains-measurement-error.pdf,cover-sheet,36,0,01a0a4d6-7d29-7887-9400-f6bbabdc5401,01a0a4d6-7d26-710c-b2a1-7bf5c141552c,True,True,668,194,448,8,5,36,17,17,0,"{""text"": 1.0}",1.0,0,,,2.38,0.92,01a0aa27-3aad-70a6-93d9-15c50c97c1d0,True,ok,
a448ea36816542961500e21e25850b8416a87641385d9694b17747872ab39a63,Shi_1998_generic-statistical-approach-modelling.pdf,Validation/Shi_1998_generic-statistical-approach-modelling.pdf,native,15,0,01a0a4d1-b7d5-7880-811d-874b90df80aa,01a0a4d1-b7d2-728a-9997-e70b930f23e5,True,True,456,111,381,5,0,63,34,34,0,"{""text"": 0.9953}",0.9921077065923862,0,,,0.77,0.36,01a0aa27-414c-7d62-8865-c3ccef482509,True,ok,
0d41074d188fe4c8367ef3cb412bf4c4deccc82a532ca3aa1563c00af4c014d8,Singer_1976_representation-social-processes-markov.pdf,Validation/Singer_1976_representation-social-processes-markov.pdf,native,54,0,01a0a151-7f71-7b0e-8644-c68abad9c795,01a0a151-7f6f-7b87-903d-63db772c9cac,True,True,907,197,704,17,3,126,32,32,0,"{""text"": 0.9999}",0.9922434367541766,0,,,2.14,0.0,01a0aa23-19da-766a-87ea-9a0de0ebd494,False,ok,
eee39fc3fd90894cfd238b9d67195751774ef245a608d57d86db60aaa346c77a,Sinop_2007_seeded-image-segmentation-framework.pdf,Validation/Sinop_2007_seeded-image-segmentation-framework.pdf,native,8,0,01a0a4db-5ce0-7098-b391-43781f6f199d,01a0a4db-5cdc-7047-91ee-bb094d4e2961,True,True,253,102,172,5,1,35,16,16,0,"{""text"": 1.0}",1.0,0,,,0.77,0.23,01a0aa27-4e2a-7562-9c77-daa7ff1dd028,True,ok,
052a3c3cb8ba0a9d0b46caf88141655da5bab5c0f355243df6401bd48fac1e8c,Solberg_1996_markov-random-field-model.pdf,Validation/Solberg_1996_markov-random-field-model.pdf,native,14,0,01a0a4d6-003e-75a3-a6ce-e5c6b447dd67,01a0a4d6-003a-7ad6-abee-3caaab34f318,True,True,479,99,330,12,6,38,8,8,0,"{""text"": 0.9972}",0.995141857753595,0,,,1.55,0.42,01a0aa27-5535-77ee-b560-ae5aeeaf238e,True,ok,
33a975645d26b4a0ac26da970698d7083ac395320520918c262e93222ddcecdd,Song_2026_monocular-height-sparse-lidar-correction.pdf,Validation/Song_2026_monocular-height-sparse-lidar-correction.pdf,native,20,0,01a0a4bc-e7b7-7552-80b9-ef6f33ff9fa4,01a0a4bc-e7b2-7e2d-9d52-5ec4153a3885,True,True,1713,173,1490,14,6,28,16,16,0,"{""text"": 0.9915}",0.934648288973384,0,,,10.91,1.48,01a0aa27-81a5-77ac-af95-caf407c04ddf,True,ok,
c61e7be7983231a4c5ce75378deb4f4b8424a8e39249ee4618e55de5a0591db6,Steenberg_2017_influence-building-renovation-rental.pdf,Validation/Steenberg_2017_influence-building-renovation-rental.pdf,native,16,0,01a0a4d1-bf8a-7b22-8a8f-158ed6d6219c,01a0a4d1-bf87-728f-aa84-fed075cb13d0,True,True,234,40,140,11,4,0,0,0,0,"{""text"": 1.0}",1.0,0,,,0.81,0.3,01a0aa27-8ab2-7b7d-932c-3965015b822a,True,ok,
573b46c1c7d3545ecf323ab78d3f8cc42192a4c1f88acc09df5d8a773b1cb1a2,Steenberg_2018_spatio-temporal-analysis.pdf,Validation/Steenberg_2018_spatio-temporal-analysis.pdf,native,17,0,01a0a4d1-eebc-7c82-8732-0c2f120e2427,01a0a4d1-eeb9-784c-a2be-0ae58bf1a9c0,True,True,248,49,138,7,4,0,0,0,0,"{""text"": 1.0}",1.0,0,,,0.92,0.31,01a0aa27-8f8d-7a81-91f3-7e7c2227c4a3,True,ok,
ac07908dbb1c6b323d70e03989193e2d94963e8dad2f5588e52209afbb538241,Stehman_2019_key-issues-rigorous-accuracy.pdf,Validation/Stehman_2019_key-issues-rigorous-accuracy.pdf,native,23,0,01a0a49f-0d27-7dc7-a627-06577c945bfa,01a0a49f-0d21-7e4f-89c8-425a599c9c33,True,True,791,214,434,3,5,42,0,0,0,"{""text"": 1.0}",1.0,0,,,3.84,0.77,01a0aa27-9ffb-7995-a46d-4c9c51cc76b4,True,ok,
7508a5f8646d78144917a0616e224cab62bc18f8ff84ddc93d5e835439a8e920,Steiner_2000_monitoring-surgical-performance-risk.pdf,Validation/Steiner_2000_monitoring-surgical-performance-risk.pdf,native,12,0,01a0a4d6-f22b-74b0-b4e6-52070a2ec351,01a0a4d6-f227-79ae-a597-f7110bb17a98,True,True,375,53,312,4,0,10,1,1,0,"{""text"": 1.0}",1.0,0,,,1.06,0.33,01a0aa27-a730-78c0-a5f2-1e40b96e95d5,True,ok,
ebc090e6870e6fb095c76c43aa3a333b5fc4a38198ce0bd2b709cecb22d1ba81,Stow_1999_reducing-effects-misregistration-pixel.pdf,Validation/Stow_1999_reducing-effects-misregistration-pixel.pdf,native,8,0,01a0a4d2-0e0e-772a-893e-ec6207635737,01a0a4d2-0e0a-7bda-bc90-1dc0e78be335,True,True,121,40,92,3,0,5,0,0,0,"{""text"": 0.9962}",0.9880341880341881,0,,,0.44,0.12,01a0aa27-aa3d-7609-b96b-14c785185806,True,ok,
77188fc62380dd2d269ac9f1ec7b3008951dbdb528ff9ce9d74a8f5a55bb4817,Sun_2022_cg-net-conditional-gis-aware.pdf,Validation/Sun_2022_cg-net-conditional-gis-aware.pdf,native,15,0,01a0a4be-cf7f-7324-a2ba-aaf5349315e1,01a0a4be-cf7b-7b10-a848-5b7f53883124,True,True,603,104,434,18,3,9,4,4,0,"{""text"": 1.0}",1.0,0,,,1.59,0.59,01a0aa27-b105-7c78-afd0-b420e74e883f,True,ok,
3f893c175089013677dfa907a00a74c33e193b58e8ec818201d06478cedf5fc6,Takada_2010_derivation-yearly-transition.pdf,Validation/Takada_2010_derivation-yearly-transition.pdf,native,12,0,01a0a4d1-a0cb-754c-b0a3-df45d07b2f81,01a0a4d1-a0c7-7b6a-920b-ab0daf0f6894,True,True,295,63,217,13,6,16,2,2,0,"{""text"": 1.0}",0.9996987044290448,0,,,0.78,0.45,01a0aa27-b683-7a27-be47-cf0acd53c0d1,True,ok,
8763f783f5950c57e6951fbfdc6830c44d51b61de6460b549291bed0935f9a78,Tartakovsky_2008_asymptotically-optimal-quickest.pdf,Validation/Tartakovsky_2008_asymptotically-optimal-quickest.pdf,native,36,0,01a0a4d6-e2f7-7233-82ef-066ae05529e9,01a0a4d6-e2f3-7b2b-89bd-118e9875f10d,True,True,812,274,652,6,2,166,113,113,0,"{""text"": 0.9995}",0.986897880539499,0,,,1.98,0.78,01a0aa27-c021-7037-aa79-1f085c91faaf,True,ok,
e5800cb89b8acc5ce847c718dbff3882e0e6d0819bc1ec5ba8306f420649c442,Townshend_1992_impact-misregistration-change.pdf,Validation/Townshend_1992_impact-misregistration-change.pdf,native,7,0,01a0a4d1-7173-76f8-9129-a7668ab0dfe5,01a0a4d1-7170-7120-b19e-d4ee5672b2a6,True,True,314,47,233,11,1,5,0,0,0,"{""text"": 0.9964}",0.9882574963304676,0,,,0.84,0.27,01a0aa27-c692-7eb6-a988-bf3b78ee399b,True,ok,
c9c0f6bc2112cc0501fa55bd01d773087c8185d49dca52260ca03a864b78200d,Truccolo_2005_point-process-framework-relating.pdf,Validation/Truccolo_2005_point-process-framework-relating.pdf,native,17,0,01a0a4d6-ac1e-7db0-9d91-53dc48be1bdd,01a0a4d6-ac1b-7561-8316-f5bed9258506,True,True,479,165,322,10,1,44,8,8,0,"{""text"": 1.0}",1.0,0,,,1.75,0.5,01a0aa27-ce8a-7799-ad98-9e01de23a3cb,True,ok,
1e2cb61f26c8481576670b7393a08bd92d7af3c465e8e1a0ed5721bbe27bf303,Valavi_2018_blockcv-r-package-generating-spatially.pdf,Validation/Valavi_2018_blockcv-r-package-generating-spatially.pdf,native,21,0,01a0a49e-ae0e-7063-90c0-6c2f63866198,01a0a49e-ae07-72b6-bad1-5e77b838ca59,True,True,201,60,127,5,1,0,0,0,0,"{""text"": 1.0}",1.0,0,,,0.55,0.17,01a0aa27-d2a7-7d5c-81ba-f88ebc6da359,True,ok,
d84e2a1033f16143434a5516d14cc98c27a8ffa6c9a65c13add24351b2ee8fa9,Vapnik_2009_new-learning-paradigm-learning.pdf,Validation/Vapnik_2009_new-learning-paradigm-learning.pdf,native,14,0,01a0a4bc-f629-7e2a-96e6-724d350a3a6a,01a0a4bc-f626-7451-a431-77847caf5ef5,True,True,707,266,485,8,3,146,107,107,0,"{""text"": 0.9999}",0.9992156862745099,0,,,1.62,0.72,01a0aa27-d9d9-7439-9b5c-9a3cd429bc14,True,ok,
dbffd3603f7ff76fda12adc25e2cc73079dc1f9cf24684f94d67510fa3c64074,Verburg_2004_method-analyse-neighbourhood.pdf,Validation/Verburg_2004_method-analyse-neighbourhood.pdf,native,24,0,01a0a4c6-8903-7ae5-b23d-c03e2260e126,01a0a4c6-88ff-777e-b9df-b2485c395f6e,True,True,583,74,467,11,3,4,0,0,0,"{""text"": 0.9778}",0.0,1,,,1.31,0.52,01a0aa27-e1cc-72cc-98c5-81106be03ff3,True,ok,
026df49af01bac646d44dd655b3cefc0d7b23f789ba296796e9960972302a6d2,Verbyla_2000_bias-land-cover-change-estimates.pdf,Validation/Verbyla_2000_bias-land-cover-change-estimates.pdf,native,10,0,01a0a4d1-792f-7a2c-a861-62b5e5e0de5e,01a0a4d1-792b-7dc7-a3b4-556a98aa2ca2,True,True,187,30,150,4,3,7,0,0,0,"{""text"": 0.9953}",0.9906542056074766,0,,,0.42,0.25,01a0aa27-e59f-7ec9-aae1-25be19ab22f7,True,ok,
aa99a3ae317409f38fc746b2fbd96f639a6c385607ac9cf633fcb8d85cc3bf3e,Vicente_2008_graph-cut-based-image-segmentation.pdf,Validation/Vicente_2008_graph-cut-based-image-segmentation.pdf,native,8,0,01a0a4db-4572-79f9-a7d1-5a0c28b71b24,01a0a4db-456e-7f67-9cc8-41ecabb8f5db,True,True,341,83,248,8,0,17,0,0,0,"{""text"": 1.0}",1.0,0,,,0.88,0.38,01a0aa27-ea0f-74c6-a0ef-55dcb501094a,True,ok,
1894ebfceafb5bd2ede233f7c717a81d9d1414fb557cb22180b8b0d3a6bb37a5,Walton_2008_difficulties-estimating-city-wide-urban.pdf,Validation/Walton_2008_difficulties-estimating-city-wide-urban.pdf,native,10,0,01a0a4be-807e-7074-9098-48082e1ac049,01a0a4be-807a-73b4-b42d-d5c232f0fafc,True,True,339,63,273,16,1,4,0,0,0,"{""text"": 1.0}",1.0,0,,,0.56,0.28,01a0aa27-edc2-7881-9ae6-81a9212febd8,True,ok,
